date,open,high,low,close,volume,SMA_20,EMA_20,WMA,RSI_14,Stoch_%K,Stoch_%D,BB_upper,BB_mid,BB_lower,ATR_14,OBV,CMF_20,MACD,MACD_signal,MACD_diff,ADX_14,Vortex_14+,Vortex_14-,CCI_20,Williams_%R_14,Ichimoku_Conversion,Ichimoku_Base,KAMA_10,ROC_10,Ultimate_Osc
2024-03-02,201.7,202.4,201.5,202.2,28128,194.45499999999998,195.107519005061,195.37523809523807,61.28611483874225,94.07114624505928,96.321560627311,203.75284383607323,194.45499999999998,185.15715616392674,5.183138207033487,17761186,0.5097349467116422,1.674641504236746,0.7545314976929554,0.9201100065437906,24.16265168526902,1.0905459387483356,0.9121171770972039,155.62139917695418,-5.928853754940715,195.35,192.8,196.79567562667782,6.645569620253161,64.6941525375743
2024-03-03,201.1,202.7,201.9,202.4,43617,194.555,195.802041004579,196.5419047619048,61.5062530201636,94.86166007905145,94.07114624505932,204.1448852964989,194.555,184.96511470350111,4.870056906531095,17804803,0.5069939056330648,2.0525635496774157,1.0141379080898474,1.0384256415875683,22.493523097350554,1.0972037283621838,0.9027962716378165,150.70555032925722,-5.138339920948552,195.35,192.45,197.4286609621656,6.024096385542169,64.11665449752648
2024-03-04,202.0,203.2,199.4,200.4,1305423,194.68,196.23994186128576,197.3733333333333,57.95713678811531,86.9565217391305,91.96310935441375,204.5033599140012,194.68,184.8566400859988,4.793624270350301,16499380,0.4871722623740849,2.1657211231745066,1.2444545511067793,0.9212665720677273,21.398026093754527,1.084544253632761,0.9075297225891678,119.57479119210333,-13.043478260869506,195.35,191.05,197.62828372672465,4.483837330552656,63.74124853751407
2024-03-05,201.2,203.0,198.5,203.0,1007823,195.11,196.88375692211568,198.47714285714284,61.09968604865511,97.23320158102771,93.01712779973656,205.57840962133247,195.11,184.64159037866756,4.772651108182422,17507203,0.5571014254408144,2.437104166533487,1.482984474192121,0.9541196923413662,20.577582519557577,1.2042553191489362,0.8695035460992909,114.1852945311404,-2.766798418972289,195.35,191.05,198.14447945742492,6.116048092002084,69.6051446968793
2024-03-06,203.1,203.1,200.6,202.3,848091,195.475,197.3995895961999,199.32095238095238,59.803621390685066,91.95402298850587,92.04791543622137,206.4016417530734,195.475,184.5483582469266,4.610318886169391,16659112,0.5678153393859398,2.566112486355678,1.6996100766248323,0.8665024097308456,19.7879622626546,1.3633387888707038,0.7905073649754503,107.1820493951486,-8.045977011494132,195.35,191.05,198.46542640194917,5.254942767950064,76.12139633416238
2024-03-07,202.6,207.7,202.1,206.1,7224253,196.025,198.22820011084752,200.55047619047616,64.23842658711212,92.2705314009662,93.8192519901666,207.88803081004207,196.025,184.16196918995794,4.681010394300148,23883365,0.5567816378361746,2.941077836799195,1.947903628659705,0.9931742081394903,18.861104947472477,1.2556634304207117,0.733009708737864,132.85519125683072,-7.729468599033793,197.35,193.05,199.19561596476026,6.5116279069767415,67.15652473614338
2024-03-08,207.1339466421343,207.5,205.5,206.8,103125,196.605,199.0445620050525,201.72857142857143,65.00437669112122,95.65217391304358,93.29224276750521,209.35136811017193,196.605,183.85863188982805,4.489509651850137,23986490,0.5561752408494659,3.2571780078099266,2.2097585044897494,1.0474195033201772,18.000451726231933,1.2725779967159279,0.742200328407225,127.41932208208934,-4.347826086956414,197.35,193.05,200.16287993463328,7.652264445601259,66.62792671597273
2024-03-09,206.1,206.8,206.0,206.8,20846,197.185,199.78317514742847,202.76380952380953,65.00437669112122,95.65217391304358,94.52495974235113,210.65782821088465,197.185,183.71217178911536,4.225973248146557,24007336,0.5564871917236663,3.4677159992535564,2.461350003442511,1.0063659958110454,17.20127373508,1.2524752475247527,0.7524752475247524,110.23769417930006,-4.347826086956414,202.95,193.05,201.65055540966245,9.650053022269363,67.33441876159318
2024-03-10,206.2,207.8,206.2,207.5,102284,197.93,200.51811084767337,203.7447619047619,65.85260127156559,98.55769230769225,96.62068004459314,211.94329368849486,197.93,183.91670631150515,4.038403730421805,24109620,0.5758902241044138,3.6489897418461226,2.6988779511232335,0.9501117907228891,16.718238842629567,1.2471358428805237,0.7446808510638294,104.34489068926617,-1.4423076923077462,203.15,193.10000000000002,202.0231606232013,1.9155206286836965,68.00904287477323
2024-03-11,207.6,219.0,206.6,218.8,13138525,199.595,202.25924314789495,206.08666666666664,75.97569142714916,99.37500000000003,97.86162207357863,215.13507400239817,199.595,184.05492599760183,4.635660606820247,37248145,0.7327639131185547,4.650853902089892,3.0892731413165655,1.5615807607733267,18.313385737523202,1.211287988422576,0.6729377713458756,165.97388962039315,-0.6249999999999645,208.75,198.7,206.56306664958663,8.316831683168322,80.61645108613568
