date,secid,price,yield
2025-02-26,RU000A0JS4L7,91.01,12.12
2025-02-27,RU000A0JV0T3,98.5,
2025-02-27,RU000A0JUKX4,102.25,-8.14
2025-02-27,RU000A0JRJL7,112.97,7.92
2025-02-27,RU000A0JV0U1,101.79,7.84
2025-02-27,RU000A0JRU20,90.8,192.11
2025-02-27,RU000A0JRJB8,103.17,9.98
2025-02-27,RU000A0JS4K9,104.52,9.15
2025-02-27,RU000A0JR4U9,80.01,51.55
2025-02-27,RU000A0JUG98,87.01,19.37
2025-02-27,RU000A0JUAG0,99.28,24.48
2025-02-27,RU000A0JRU46,81.04,797.39
2025-02-27,RU000A0JV4R9,100.0,
2025-02-27,RU000A0JSQ58,101.91,11.2
2025-02-27,RU000A0JRZ74,92.86,21.32
2025-02-27,RU000A0JTZF1,116.05,
2025-02-27,RU000A0JU9K4,98.9,
2025-02-27,RU000A0JQAM6,101.0,-3.86
2025-02-27,RU000A0JTFB2,81.07,45.65
2025-02-27,RU000A0JTW83,99.0,20.42
2025-02-27,KG000A3LSJ06,95.47,21.97
2025-02-27,RU000A0JTU85,99.53,22.73
2025-02-27,KG000A3LSC78,100.8,15.08
2025-02-27,RU000A0JS4Z7,101.0,19.5
2025-02-27,RU000A1037P0,100.0,
2025-02-27,RU000A0JUAH8,101.33,21.18
2025-02-27,RU000A0JVNL1,99.85,
2025-02-27,RU000A0JT403,102.25,-9.34
2025-02-27,RU000A0ZZAL5,98.3,
2025-02-27,RU000A0JU0N7,91.89,15.22
2025-02-27,RU000A0JS4J1,112.49,7.77
2025-02-27,RU000A0JV755,125.23,
2025-02-27,RU000A0JT6B2,94.94,20.49
2025-02-27,RU000A0JTB96,109.99,-2.05
2025-02-27,RU000A0JSGV0,88.75,20.67
2025-02-27,RU000A0JUT85,23.0,15.94
2025-02-27,RU000A0JS4L7,91.01,12.12
2025-02-28,RU000A0JV0T3,98.5,
2025-02-28,RU000A0JUKX4,102.09,-8.14
2025-02-28,RU000A0JRJL7,112.97,7.92
2025-02-28,RU000A0JV0U1,101.79,7.84
2025-02-28,RU000A0JRU20,90.8,192.11
2025-02-28,RU000A0JRJB8,103.17,9.98
2025-02-28,RU000A0JS4K9,104.52,9.15
2025-02-28,RU000A0JR4U9,80.01,51.55
2025-02-28,RU000A0JUG98,87.01,19.37
2025-02-28,RU000A0JUAG0,99.44,23.66
2025-02-28,RU000A0JRU46,80.75,797.39
2025-02-28,RU000A0JV4R9,100.0,
2025-02-28,RU000A0JSQ58,101.91,11.2
2025-02-28,RU000A0JRZ74,97.63,6.71
2025-02-28,RU000A0JTZF1,116.05,
2025-02-28,RU000A0JU9K4,98.9,
2025-02-28,RU000A0JQAM6,101.0,-9.02
2025-02-28,RU000A0JTFB2,81.07,45.65
2025-02-28,RU000A0JTW83,99.0,20.42
2025-02-28,KG000A3LSJ06,95.5,21.86
2025-02-28,RU000A0JTU85,99.79,18.87
2025-02-28,KG000A3LSC78,100.8,14.94
2025-02-28,RU000A0JS4Z7,101.01,19.48
2025-02-28,RU000A1037P0,100.0,
2025-02-28,RU000A0JUAH8,101.48,20.9
2025-02-28,RU000A0JVNL1,99.85,
2025-02-28,RU000A0JT403,101.0,3.71
2025-02-28,RU000A0ZZAL5,98.3,
2025-02-28,RU000A0JU0N7,91.89,15.22
2025-02-28,RU000A0JS4J1,112.49,7.77
2025-02-28,RU000A0JV755,125.23,
2025-02-28,RU000A0JT6B2,94.45,21.13
2025-02-28,RU000A0JTB96,109.99,-2.05
2025-02-28,RU000A0JSGV0,88.62,20.87
2025-02-28,RU000A0JUT85,26.98,14.27
2025-02-28,RU000A0JS4L7,91.01,12.12
2025-03-03,RU000A0JV0T3,98.5,
2025-03-03,RU000A0JUKX4,97.02,13.32
2025-03-03,RU000A0JRJL7,112.97,7.92
2025-03-03,RU000A0JV0U1,101.79,7.84
2025-03-03,RU000A0JRU20,90.8,192.11
2025-03-03,RU000A0JRJB8,110.0,8.51
2025-03-03,RU000A0JS4K9,95.02,11.18
2025-03-03,RU000A0JR4U9,80.01,51.55
2025-03-03,RU000A0JUG98,87.01,19.37
2025-03-03,RU000A0JUAG0,99.56,22.97
2025-03-03,RU000A0JRU46,84.45,640.17
2025-03-03,RU000A0JV4R9,100.0,
2025-03-03,RU000A0JSQ58,98.19,22.02
2025-03-03,RU000A0JRZ74,97.63,6.71
2025-03-03,RU000A0JTZF1,116.05,
2025-03-03,RU000A0JU9K4,98.9,
2025-03-03,RU000A0JQAM6,101.0,-11.28
2025-03-03,RU000A0JTFB2,81.07,45.65
2025-03-03,RU000A0JTW83,99.0,20.42
2025-03-03,KG000A3LSJ06,96.01,21.07
2025-03-03,RU000A0JTU85,99.77,19.44
2025-03-03,KG000A3LSC78,99.99,16.12
2025-03-03,RU000A0JS4Z7,101.46,19.23
2025-03-03,RU000A1037P0,100.0,
2025-03-03,RU000A0JUAH8,101.49,20.87
2025-03-03,RU000A0JVNL1,99.85,
2025-03-03,RU000A0JT403,100.55,9.82
2025-03-03,RU000A0ZZAL5,98.3,
2025-03-03,RU000A0JU0N7,91.89,15.22
2025-03-03,RU000A0JS4J1,112.49,7.77
2025-03-03,RU000A0JV755,125.23,
2025-03-03,RU000A0JT6B2,94.4,21.21
2025-03-03,RU000A0JTB96,109.99,-2.05
2025-03-03,RU000A0JSGV0,88.72,20.79
2025-03-03,RU000A0JUT85,26.71,14.38
2025-03-03,RU000A0JS4L7,111.99,7.73
2025-03-04,RU000A0JV0T3,98.5,
2025-03-04,RU000A0JUKX4,96.36,16.74
2025-03-04,RU000A0JRJL7,112.97,7.92
2025-03-04,RU000A0JV0U1,101.79,7.84
2025-03-04,RU000A0JRU20,90.44,258.06
2025-03-04,RU000A0JRJB8,110.0,8.51
2025-03-04,RU000A0JS4K9,95.02,11.18
2025-03-04,RU000A0JR4U9,80.01,51.55
2025-03-04,RU000A0JUG98,87.01,19.37
2025-03-04,RU000A0JUAG0,99.56,22.97
2025-03-04,RU000A0JRU46,78.05,640.17
2025-03-04,RU000A0JV4R9,100.0,
2025-03-04,RU000A0JSQ58,100.99,13.58
2025-03-04,RU000A0JRZ74,97.52,7.15
2025-03-04,RU000A0JTZF1,116.05,
2025-03-04,RU000A0JU9K4,98.9,
2025-03-04,RU000A0JQAM6,101.01,-14.19
2025-03-04,RU000A0JTFB2,81.07,45.65
2025-03-04,RU000A0JTW83,99.0,20.42
2025-03-04,KG000A3LSJ06,96.02,21.07
2025-03-04,RU000A0JTU85,99.85,18.01
2025-03-04,KG000A3LSC78,100.8,14.94
2025-03-04,RU000A0JS4Z7,99.65,20.26
2025-03-04,RU000A1037P0,100.0,
2025-03-04,RU000A0JUAH8,101.5,20.84
2025-03-04,RU000A0JVNL1,99.85,
2025-03-04,RU000A0JT403,101.0,2.52
2025-03-04,RU000A0ZZAL5,98.3,
2025-03-04,RU000A0JU0N7,91.89,15.22
2025-03-04,RU000A0JS4J1,112.49,7.77
2025-03-04,RU000A0JV755,125.23,
2025-03-04,RU000A0JT6B2,94.4,21.23
2025-03-04,RU000A0JTB96,109.99,-2.05
2025-03-04,RU000A0JSGV0,88.83,20.69
2025-03-04,RU000A0JUT85,26.71,14.38
2025-03-04,RU000A0JS4L7,111.99,7.73
2025-03-05,RU000A0JV0T3,98.5,
2025-03-05,RU000A0JUKX4,95.86,19.53
2025-03-05,RU000A0JRJL7,112.97,7.92
2025-03-05,RU000A0JV0U1,101.79,7.84
2025-03-05,RU000A0JRU20,89.81,258.06
2025-03-05,RU000A0JRJB8,110.0,8.51
2025-03-05,RU000A0JS4K9,95.02,11.18
2025-03-05,RU000A0JR4U9,80.01,51.55
2025-03-05,RU000A0JUG98,91.01,15.08
2025-03-05,RU000A0JUAG0,99.57,22.97
2025-03-05,RU000A0JRU46,81.49,640.17
2025-03-05,RU000A0JV4R9,100.0,
2025-03-05,RU000A0JSQ58,98.11,22.35
2025-03-05,RU000A0JRZ74,97.52,7.15
2025-03-05,RU000A0JTZF1,116.05,
2025-03-05,RU000A0JU9K4,98.9,
2025-03-05,RU000A0JQAM6,101.01,-17.33
2025-03-05,RU000A0JTFB2,81.07,45.65
2025-03-05,RU000A0JTW83,99.0,20.42
2025-03-05,KG000A3LSJ06,96.0,21.12
2025-03-05,RU000A0JTU85,99.77,19.89
2025-03-05,KG000A3LSC78,100.8,14.94
2025-03-05,RU000A0JS4Z7,104.75,17.42
2025-03-05,RU000A1037P0,100.0,
2025-03-05,RU000A0JUAH8,101.57,20.71
2025-03-05,RU000A0JVNL1,99.85,
2025-03-05,RU000A0JT403,101.0,1.84
2025-03-05,RU000A0ZZAL5,98.3,
2025-03-05,RU000A0JU0N7,91.89,15.22
2025-03-05,RU000A0JS4J1,112.49,7.77
2025-03-05,RU000A0JV755,125.23,
2025-03-05,RU000A0JT6B2,94.38,21.27
2025-03-05,RU000A0JTB96,109.99,-2.05
2025-03-05,RU000A0JSGV0,88.52,21.04
2025-03-05,RU000A0JUT85,27.98,13.89
2025-03-05,RU000A0JS4L7,111.99,7.73
2025-03-06,RU000A0JV0T3,98.5,
2025-03-06,RU000A0JUKX4,97.99,9.11
2025-03-06,RU000A0JRJL7,112.97,7.92
2025-03-06,RU000A0JV0U1,101.79,7.84
2025-03-06,RU000A0JRU20,89.81,258.06
2025-03-06,RU000A0JRJB8,110.0,8.51
2025-03-06,RU000A0JS4K9,95.02,11.18
2025-03-06,RU000A0JR4U9,80.01,51.55
2025-03-06,RU000A0JUG98,91.01,15.08
2025-03-06,RU000A0JUAG0,99.57,22.97
2025-03-06,RU000A0JRU46,84.91,745.65
2025-03-06,RU000A0JV4R9,100.0,
2025-03-06,RU000A0JSQ58,98.12,22.35
2025-03-06,RU000A0JRZ74,97.52,7.15
2025-03-06,RU000A0JTZF1,116.05,
2025-03-06,RU000A0JU9K4,98.9,
2025-03-06,RU000A0JQAM6,101.01,-17.33
2025-03-06,RU000A0JTFB2,104.89,4.03
2025-03-06,RU000A0JTW83,99.0,20.42
2025-03-06,KG000A3LSJ06,96.27,20.71
2025-03-06,RU000A0JTU85,99.69,22.0
2025-03-06,KG000A3LSC78,99.8,16.4
2025-03-06,RU000A0JS4Z7,101.4,19.26
2025-03-06,RU000A1037P0,100.0,
2025-03-06,RU000A0JUAH8,101.44,20.93
2025-03-06,RU000A0JVNL1,99.85,
2025-03-06,RU000A0JT403,101.0,1.1
2025-03-06,RU000A0ZZAL5,98.3,
2025-03-06,RU000A0JU0N7,90.0,21.1
2025-03-06,RU000A0JS4J1,112.49,7.77
2025-03-06,RU000A0JV755,125.23,
2025-03-06,RU000A0JT6B2,94.38,21.29
2025-03-06,RU000A0JTB96,109.99,-2.05
2025-03-06,RU000A0JSGV0,88.83,20.73
2025-03-06,RU000A0JUT85,27.98,13.89
2025-03-06,RU000A0JS4L7,111.99,7.73
2025-03-07,RU000A0JV0T3,98.5,
2025-03-07,RU000A0JUKX4,96.5,17.08
2025-03-07,RU000A0JRJL7,112.97,7.92
2025-03-07,RU000A0JV0U1,101.79,7.84
2025-03-07,RU000A0JRU20,89.81,258.06
2025-03-07,RU000A0JRJB8,110.0,8.51
2025-03-07,RU000A0JS4K9,95.02,11.18
2025-03-07,RU000A0JR4U9,80.01,51.55
2025-03-07,RU000A0JUG98,91.01,15.08
2025-03-07,RU000A0JUAG0,98.77,28.54
2025-03-07,RU000A0JRU46,84.82,990.97
2025-03-07,RU000A0JV4R9,100.0,
2025-03-07,RU000A0JSQ58,99.01,22.35
2025-03-07,RU000A0JRZ74,97.52,7.15
2025-03-07,RU000A0JTZF1,116.05,
2025-03-07,RU000A0JU9K4,98.9,
2025-03-07,RU000A0JQAM6,101.01,-17.33
2025-03-07,RU000A0JTFB2,104.89,4.03
2025-03-07,RU000A0JTW83,99.0,20.42
2025-03-07,KG000A3LSJ06,95.3,22.35
2025-03-07,RU000A0JTU85,99.85,19.01
2025-03-07,KG000A3LSC78,99.8,16.4
2025-03-07,RU000A0JS4Z7,101.86,18.99
2025-03-07,RU000A1037P0,100.0,
2025-03-07,RU000A0JUAH8,101.5,20.8
2025-03-07,RU000A0JVNL1,99.85,
2025-03-07,RU000A0JT403,102.46,-24.76
2025-03-07,RU000A0ZZAL5,98.3,
2025-03-07,RU000A0JU0N7,89.0,23.98
2025-03-07,RU000A0JS4J1,112.49,7.77
2025-03-07,RU000A0JV755,125.23,
2025-03-07,RU000A0JT6B2,94.93,20.66
2025-03-07,RU000A0JTB96,109.99,-2.05
2025-03-07,RU000A0JSGV0,88.99,20.63
2025-03-07,RU000A0JUT85,23.0,15.98
2025-03-07,RU000A0JS4L7,111.99,7.73
2025-03-10,RU000A0JV0T3,98.5,
2025-03-10,RU000A0JUKX4,98.88,5.24
2025-03-10,RU000A0JRJL7,112.97,7.92
2025-03-10,RU000A0JV0U1,101.79,7.84
2025-03-10,RU000A0JRU20,90.5,372.72
2025-03-10,RU000A0JRJB8,110.0,8.51
2025-03-10,RU000A0JS4K9,95.02,11.18
2025-03-10,RU000A0JR4U9,80.01,51.55
2025-03-10,RU000A0JUG98,91.01,15.08
2025-03-10,RU000A0JUAG0,99.5,23.62
2025-03-10,RU000A0JRU46,84.73,990.97
2025-03-10,RU000A0JV4R9,100.0,
2025-03-10,RU000A0JSQ58,98.12,22.51
2025-03-10,RU000A0JRZ74,97.52,7.15
2025-03-10,RU000A0JTZF1,116.05,
2025-03-10,RU000A0JU9K4,98.9,
2025-03-10,RU000A0JQAM6,101.01,-17.33
2025-03-10,RU000A0JTFB2,104.89,4.03
2025-03-10,RU000A0JTW83,99.0,20.42
2025-03-10,KG000A3LSJ06,95.91,21.37
2025-03-10,RU000A0JTU85,99.88,18.43
2025-03-10,KG000A3LSC78,99.7,16.56
2025-03-10,RU000A0JS4Z7,104.64,17.46
2025-03-10,RU000A1037P0,100.0,
2025-03-10,RU000A0JUAH8,101.45,20.88
2025-03-10,RU000A0JVNL1,99.85,
2025-03-10,RU000A0JT403,102.22,-23.25
2025-03-10,RU000A0ZZAL5,98.3,
2025-03-10,RU000A0JU0N7,90.0,21.57
2025-03-10,RU000A0JS4J1,112.49,7.77
2025-03-10,RU000A0JV755,125.23,
2025-03-10,RU000A0JT6B2,95.41,20.08
2025-03-10,RU000A0JTB96,109.99,-2.05
2025-03-10,RU000A0JSGV0,88.79,20.86
2025-03-10,RU000A0JUT85,25.64,15.98
2025-03-10,RU000A0JS4L7,111.99,7.73
2025-03-11,RU000A0JV0T3,98.5,
2025-03-11,RU000A0JUKX4,98.87,5.36
2025-03-11,RU000A0JRJL7,112.97,7.92
2025-03-11,RU000A0JV0U1,101.79,7.84
2025-03-11,RU000A0JRU20,90.5,403.03
2025-03-11,RU000A0JRJB8,110.0,8.51
2025-03-11,RU000A0JS4K9,95.02,11.18
2025-03-11,RU000A0JR4U9,80.01,51.55
2025-03-11,RU000A0JUG98,91.01,15.08
2025-03-11,RU000A0JUAG0,99.46,23.95
2025-03-11,RU000A0JRU46,83.94,990.97
2025-03-11,RU000A0JV4R9,100.0,
2025-03-11,RU000A0JSQ58,98.12,22.51
2025-03-11,RU000A0JRZ74,93.01,23.37
2025-03-11,RU000A0JTZF1,116.05,
2025-03-11,RU000A0JU9K4,98.9,
2025-03-11,RU000A0JQAM6,101.01,-17.33
2025-03-11,RU000A0JTFB2,104.89,4.03
2025-03-11,RU000A0JTW83,99.0,20.42
2025-03-11,KG000A3LSJ06,95.77,21.62
2025-03-11,RU000A0JTU85,100.29,6.59
2025-03-11,KG000A3LSC78,99.7,16.56
2025-03-11,RU000A0JS4Z7,107.55,15.92
2025-03-11,RU000A1037P0,100.0,
2025-03-11,RU000A0JUAH8,101.49,20.8
2025-03-11,RU000A0JVNL1,99.85,
2025-03-11,RU000A0JT403,102.22,-23.25
2025-03-11,RU000A0ZZAL5,98.3,
2025-03-11,RU000A0JU0N7,93.59,13.14
2025-03-11,RU000A0JS4J1,112.49,7.77
2025-03-11,RU000A0JV755,125.23,
2025-03-11,RU000A0JT6B2,96.41,18.87
2025-03-11,RU000A0JTB96,97.6,14.94
2025-03-11,RU000A0JSGV0,89.18,20.46
2025-03-11,RU000A0JUT85,25.64,15.98
2025-03-11,RU000A0JS4L7,111.99,7.73
2025-03-12,RU000A0JV0T3,98.5,
2025-03-12,RU000A0JUKX4,98.87,5.36
2025-03-12,RU000A0JRJL7,114.01,7.7
2025-03-12,RU000A0JV0U1,101.79,7.84
2025-03-12,RU000A0JRU20,90.5,403.03
2025-03-12,RU000A0JRJB8,110.0,8.51
2025-03-12,RU000A0JS4K9,95.02,11.18
2025-03-12,RU000A0JR4U9,80.01,51.55
2025-03-12,RU000A0JUG98,91.01,15.08
2025-03-12,RU000A0JUAG0,98.62,30.04
2025-03-12,RU000A0JRU46,85.99,990.97
2025-03-12,RU000A0JV4R9,100.0,
2025-03-12,RU000A0JSQ58,99.9,16.77
2025-03-12,RU000A0JRZ74,97.84,6.59
2025-03-12,RU000A0JTZF1,116.05,
2025-03-12,RU000A0JU9K4,98.9,
2025-03-12,RU000A0JQAM6,101.01,-17.33
2025-03-12,RU000A0JTFB2,104.89,4.03
2025-03-12,RU000A0JTW83,99.0,20.42
2025-03-12,KG000A3LSJ06,95.79,21.61
2025-03-12,RU000A0JTU85,100.3,5.62
2025-03-12,KG000A3LSC78,99.6,16.71
2025-03-12,RU000A0JS4Z7,105.5,16.99
2025-03-12,RU000A1037P0,100.0,
2025-03-12,RU000A0JUAH8,101.49,20.79
2025-03-12,RU000A0JVNL1,99.85,
2025-03-12,RU000A0JT403,99.86,22.41
2025-03-12,RU000A0ZZAL5,98.3,
2025-03-12,RU000A0JU0N7,93.59,13.14
2025-03-12,RU000A0JS4J1,112.49,7.77
2025-03-12,RU000A0JV755,125.23,
2025-03-12,RU000A0JT6B2,96.0,19.38
2025-03-12,RU000A0JTB96,97.6,14.94
2025-03-12,RU000A0JSGV0,89.08,20.59
2025-03-12,RU000A0JUT85,25.64,15.98
2025-03-12,RU000A0JS4L7,111.99,7.73
2025-03-13,RU000A0JV0T3,98.5,
2025-03-13,RU000A0JUKX4,98.87,5.36
2025-03-13,RU000A0JRJL7,114.01,7.7
2025-03-13,RU000A0JV0U1,101.79,7.84
2025-03-13,RU000A0JRU20,90.5,403.03
2025-03-13,RU000A0JRJB8,110.0,8.51
2025-03-13,RU000A0JS4K9,95.17,11.14
2025-03-13,RU000A0JR4U9,80.01,51.55
2025-03-13,RU000A0JUG98,91.01,15.08
2025-03-13,RU000A0JUAG0,99.05,27.01
2025-03-13,RU000A0JRU46,85.16,990.97
2025-03-13,RU000A0JV4R9,100.0,
2025-03-13,RU000A0JSQ58,99.9,16.77
2025-03-13,RU000A0JRZ74,97.84,6.59
2025-03-13,RU000A0JTZF1,116.05,
2025-03-13,RU000A0JU9K4,98.9,
2025-03-13,RU000A0JQAM6,101.01,-17.33
2025-03-13,RU000A0JTFB2,104.89,4.03
2025-03-13,RU000A0JTW83,99.0,20.42
2025-03-13,KG000A3LSJ06,95.69,21.8
2025-03-13,RU000A0JTU85,100.3,4.81
2025-03-13,KG000A3LSC78,99.6,16.71
2025-03-13,RU000A0JS4Z7,106.0,16.72
2025-03-13,RU000A1037P0,100.0,
2025-03-13,RU000A0JUAH8,101.27,21.18
2025-03-13,RU000A0JVNL1,99.85,
2025-03-13,RU000A0JT403,99.82,23.86
2025-03-13,RU000A0ZZAL5,98.3,
2025-03-13,RU000A0JU0N7,93.48,14.32
2025-03-13,RU000A0JS4J1,112.49,7.77
2025-03-13,RU000A0JV755,125.23,
2025-03-13,RU000A0JT6B2,95.02,20.61
2025-03-13,RU000A0JTB96,97.6,14.94
2025-03-13,RU000A0JSGV0,89.2,20.48
2025-03-13,RU000A0JUT85,25.64,15.98
2025-03-13,RU000A0JS4L7,111.99,7.73
2025-03-14,RU000A0JV0T3,98.5,
2025-03-14,RU000A0JUKX4,98.87,5.36
2025-03-14,RU000A0JRJL7,114.01,7.7
2025-03-14,RU000A0JV0U1,101.79,7.84
2025-03-14,RU000A0JRU20,90.54,654.37
2025-03-14,RU000A0JRJB8,110.0,8.51
2025-03-14,RU000A0JS4K9,95.13,11.15
2025-03-14,RU000A0JR4U9,80.01,51.55
2025-03-14,RU000A0JUG98,91.01,15.08
2025-03-14,RU000A0JUAG0,98.99,27.81
2025-03-14,RU000A0JRU46,85.99,990.97
2025-03-14,RU000A0JV4R9,100.0,
2025-03-14,RU000A0JSQ58,100.0,16.44
2025-03-14,RU000A0JRZ74,97.84,6.59
2025-03-14,RU000A0JTZF1,116.05,
2025-03-14,RU000A0JU9K4,98.9,
2025-03-14,RU000A0JQAM6,101.01,-17.33
2025-03-14,RU000A0JTFB2,104.89,4.03
2025-03-14,RU000A0JTW83,99.0,20.42
2025-03-14,KG000A3LSJ06,95.4,22.36
2025-03-14,RU000A0JTU85,100.68,-13.86
2025-03-14,KG000A3LSC78,99.6,16.71
2025-03-14,RU000A0JS4Z7,102.06,18.87
2025-03-14,RU000A1037P0,100.0,
2025-03-14,RU000A0JUAH8,101.21,21.26
2025-03-14,RU000A0JVNL1,99.85,
2025-03-14,RU000A0JT403,107.27,14.07
2025-03-14,RU000A0ZZAL5,98.3,
2025-03-14,RU000A0JU0N7,93.48,14.32
2025-03-14,RU000A0JS4J1,112.49,7.77
2025-03-14,RU000A0JV755,125.23,
2025-03-14,RU000A0JT6B2,95.2,20.43
2025-03-14,RU000A0JTB96,97.6,14.94
2025-03-14,RU000A0JSGV0,89.98,19.71
2025-03-14,RU000A0JUT85,25.64,15.98
2025-03-14,RU000A0JS4L7,111.99,7.73
2025-03-17,RU000A0JV0T3,98.5,
2025-03-17,RU000A0JUKX4,93.8,36.68
2025-03-17,RU000A0JRJL7,114.01,7.7
2025-03-17,RU000A0JV0U1,101.79,5.33
2025-03-17,RU000A0JRU20,90.54,654.37
2025-03-17,RU000A0JRJB8,110.0,8.51
2025-03-17,RU000A0JS4K9,95.13,11.15
2025-03-17,RU000A0JR4U9,80.01,51.55
2025-03-17,RU000A0JUG98,91.01,15.08
2025-03-17,RU000A0JUAG0,98.88,28.8
2025-03-17,RU000A0JRU46,85.99,990.97
2025-03-17,RU000A0JV4R9,100.0,
2025-03-17,RU000A0JSQ58,101.0,13.22
2025-03-17,RU000A0JRZ74,97.84,6.59
2025-03-17,RU000A0JTZF1,116.05,
2025-03-17,RU000A0JU9K4,98.9,
2025-03-17,RU000A0JQAM6,98.0,25.99
2025-03-17,RU000A0JTFB2,104.89,4.03
2025-03-17,RU000A0JTW83,99.0,20.42
2025-03-17,KG000A3LSJ06,95.69,21.89
2025-03-17,RU000A0JTU85,100.52,-10.68
2025-03-17,KG000A3LSC78,99.6,16.72
2025-03-17,RU000A0JS4Z7,105.5,16.97
2025-03-17,RU000A1037P0,100.0,
2025-03-17,RU000A0JUAH8,101.35,21.0
2025-03-17,RU000A0JVNL1,99.85,
2025-03-17,RU000A0JT403,102.3,16.6
2025-03-17,RU000A0ZZAL5,98.3,
2025-03-17,RU000A0JU0N7,93.48,14.32
2025-03-17,RU000A0JS4J1,112.49,7.77
2025-03-17,RU000A0JV755,125.23,
2025-03-17,RU000A0JT6B2,96.38,18.98
2025-03-17,RU000A0JTB96,97.6,14.94
2025-03-17,RU000A0JSGV0,89.98,19.73
2025-03-17,RU000A0JUT85,25.64,15.98
2025-03-17,RU000A0JS4L7,111.99,7.73
2025-03-18,RU000A0JV0T3,98.5,
2025-03-18,RU000A0JUKX4,98.1,10.03
2025-03-18,RU000A0JRJL7,100.19,10.66
2025-03-18,RU000A0JV0U1,101.79,5.33
2025-03-18,RU000A0JRU20,90.47,871.94
2025-03-18,RU000A0JRJB8,103.14,9.98
2025-03-18,RU000A0JS4K9,105.9,8.87
2025-03-18,RU000A0JR4U9,80.01,51.55
2025-03-18,RU000A0JUG98,91.01,15.08
2025-03-18,RU000A0JUAG0,99.9,21.0
2025-03-18,RU000A0JRU46,82.94,990.97
2025-03-18,RU000A0JV4R9,100.0,
2025-03-18,RU000A0JSQ58,99.98,16.49
2025-03-18,RU000A0JRZ74,97.84,6.59
2025-03-18,RU000A0JTZF1,116.05,
2025-03-18,RU000A0JU9K4,98.9,
2025-03-18,RU000A0JQAM6,100.77,19.1
2025-03-18,RU000A0JTFB2,104.89,4.03
2025-03-18,RU000A0JTW83,99.0,20.42
2025-03-18,KG000A3LSJ06,95.64,22.0
2025-03-18,RU000A0JTU85,101.33,-45.69
2025-03-18,KG000A3LSC78,99.6,16.72
2025-03-18,RU000A0JS4Z7,100.47,19.77
2025-03-18,RU000A1037P0,100.0,
2025-03-18,RU000A0JUAH8,101.5,20.71
2025-03-18,RU000A0JVNL1,99.85,
2025-03-18,RU000A0JT403,101.5,17.02
2025-03-18,RU000A0ZZAL5,98.3,
2025-03-18,RU000A0JU0N7,93.48,14.32
2025-03-18,RU000A0JS4J1,93.99,11.42
2025-03-18,RU000A0JV755,125.23,
2025-03-18,RU000A0JT6B2,95.08,20.62
2025-03-18,RU000A0JTB96,97.6,14.94
2025-03-18,RU000A0JSGV0,90.11,19.61
2025-03-18,RU000A0JUT85,35.86,11.3
2025-03-18,RU000A0JS4L7,100.81,9.91
2025-03-19,RU000A0JV0T3,98.5,
2025-03-19,RU000A0JUKX4,98.1,10.03
2025-03-19,RU000A0JRJL7,113.97,7.7
2025-03-19,RU000A0JV0U1,101.79,5.33
2025-03-19,RU000A0JRU20,90.47,871.94
2025-03-19,RU000A0JRJB8,103.14,9.98
2025-03-19,RU000A0JS4K9,105.9,8.87
2025-03-19,RU000A0JR4U9,80.01,51.55
2025-03-19,RU000A0JUG98,91.01,15.08
2025-03-19,RU000A0JUAG0,98.14,35.37
2025-03-19,RU000A0JRU46,86.0,990.97
2025-03-19,RU000A0JV4R9,100.0,
2025-03-19,RU000A0JSQ58,99.98,16.49
2025-03-19,RU000A0JRZ74,97.84,6.59
2025-03-19,RU000A0JTZF1,116.05,
2025-03-19,RU000A0JU9K4,98.9,
2025-03-19,RU000A0JQAM6,100.5,19.74
2025-03-19,RU000A0JTFB2,104.89,4.03
2025-03-19,RU000A0JTW83,99.0,20.42
2025-03-19,KG000A3LSJ06,95.53,22.21
2025-03-19,RU000A0JTU85,101.43,-56.28
2025-03-19,KG000A3LSC78,99.6,16.72
2025-03-19,RU000A0JS4Z7,100.29,19.87
2025-03-19,RU000A1037P0,100.0,
2025-03-19,RU000A0JUAH8,101.5,20.7
2025-03-19,RU000A0JVNL1,99.85,
2025-03-19,RU000A0JT403,99.81,17.94
2025-03-19,RU000A0ZZAL5,98.3,
2025-03-19,RU000A0JU0N7,93.48,14.32
2025-03-19,RU000A0JS4J1,93.99,11.42
2025-03-19,RU000A0JV755,125.23,
2025-03-19,RU000A0JT6B2,95.06,20.66
2025-03-19,RU000A0JTB96,97.6,14.94
2025-03-19,RU000A0JSGV0,91.0,18.69
2025-03-19,RU000A0JUT85,39.99,10.14
2025-03-19,RU000A0JS4L7,100.81,9.91
2025-03-20,RU000A0JV0T3,98.5,
2025-03-20,RU000A0JUKX4,99.01,5.28
2025-03-20,RU000A0JRJL7,100.33,10.63
2025-03-20,RU000A0JV0U1,101.79,5.33
2025-03-20,RU000A0JRU20,90.48,871.94
2025-03-20,RU000A0JRJB8,98.01,11.18
2025-03-20,RU000A0JS4K9,105.9,8.87
2025-03-20,RU000A0JR4U9,80.01,51.55
2025-03-20,RU000A0JUG98,91.01,15.08
2025-03-20,RU000A0JUAG0,99.2,26.62
2025-03-20,RU000A0JRU46,82.95,990.97
2025-03-20,RU000A0JV4R9,100.0,
2025-03-20,RU000A0JSQ58,99.98,16.49
2025-03-20,RU000A0JRZ74,97.84,6.59
2025-03-20,RU000A0JTZF1,116.05,
2025-03-20,RU000A0JU9K4,98.9,
2025-03-20,RU000A0JQAM6,100.5,19.73
