secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group,date
RU000A0JTYK4,TQCB,ФСК РС-28,2024-01-04,,,,,,0,0.0,,,2048-04-27,,,8.01,7.69,19.17,1000.0,RUB,58,2024-01-04
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-01-04,116.05,,,,,0,0.0,,,2029-11-01,,2024-02-05,25.07,14.3,36.04,1000.0,RUB,58,2024-01-04
RU000A0JU0N7,TQCB,БМБанкБ02,2024-01-04,83.5,76.64,76.64,83.5,81.78,8,6542.4,11.06,12.41,2025-09-24,20.93,,0.03,0.01,0.05,1000.0,RUB,58,2024-01-04
RU000A0JU2K9,TQCB,ФСК РС-26,2024-01-04,,,,,,0,0.0,,,2048-06-30,,2047-07-09,12.47,7.0,17.45,1000.0,RUB,58,2024-01-04
RU000A0JU2L7,TQCB,ФСК РС-27,2024-01-04,,,,,,0,0.0,,,2048-06-30,,2047-07-09,12.47,7.0,17.45,1000.0,RUB,58,2024-01-04
RU000A0JU7S1,TQCB,ФСК РС-29,2024-01-04,,,,,,0,0.0,,,2048-09-07,,,14.66,6.15,15.33,1000.0,RUB,58,2024-01-04
RU000A0JU9K4,TQIR,Ситимат01,2024-01-04,98.9,,,,,0,0.0,,,2036-12-20,,,76.25,11.5,115.0,1000.0,RUB,58,2024-01-04
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-01-04,100.34,,,,,0,0.0,,,2025-11-11,4.33,2024-05-16,21.66,15.5,77.29,1000.0,RUB,58,2024-01-04
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-04,96.41,94.24,94.14,97.5,96.54,109,105224.2,11.57,11.39,2028-11-07,10.2,2024-11-15,9.43,6.75,33.66,1000.0,RUB,58,2024-01-04
RU000A0JUAN6,TQCB,ГазпромБ19,2024-01-04,,,,,,0,0.0,,,2043-10-21,,,9.59,7.0,34.9,1000.0,RUB,58,2024-01-04
RU000A0JUAP1,TQCB,ГазпромБ20,2024-01-04,,,,,,0,0.0,,,2043-10-21,,,9.59,7.0,34.9,1000.0,RUB,58,2024-01-04
RU000A0JUC92,TQCB,ФСК РС-30,2024-01-04,,,,,,0,0.0,,,2048-10-30,,2046-11-12,7.16,7.69,19.17,1000.0,RUB,58,2024-01-04
RU000A0JUCA9,TQCB,ФСК РС-34,2024-01-04,,,,,,0,0.0,,,2048-10-30,,2047-11-11,7.16,7.69,19.17,1000.0,RUB,58,2024-01-04
RU000A0JUG98,TQCB,МежИнБанк4,2024-01-04,70.0,,,,,0,0.0,,,2025-11-06,,,0.02,0.01,0.05,1000.0,RUB,58,2024-01-04
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-01-04,101.6,,,,,0,0.0,,,2033-03-01,,2024-03-05,9.79,10.51,26.2,1000.0,RUB,58,2024-01-04
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-01-04,38.38,,,,,0,0.0,,,2034-08-04,,,33.58,0.51,87.58,1000.0,RUB,58,2024-01-04
RU000A0JV0T3,TQIR,Ситимат02,2024-01-04,98.5,,,,,0,0.0,,,2036-12-20,,,15.49,16.0,45.6,285.0,RUB,58,2024-01-04
RU000A0JV0U1,TQCB,АльфаБО-15,2024-01-04,102.17,,,,,0,0.0,,,2029-11-13,4.57,,10.67,8.85,44.13,1000.0,RUB,58,2024-01-04
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2024-01-04,100.0,,,,,0,0.0,,,2034-02-01,,2024-02-05,35.9,8.4,42.35,1000.0,RUB,58,2024-01-04
RU000A0JV755,TQCB,АИЖК14-2А3,2024-01-04,125.23,,,,,0,0.0,,,2047-06-13,,,1.36,10.5,5.61,214.4,RUB,58,2024-01-04
RU000A0JVB19,TQCB,РЖД-33 обл,2024-01-04,,,,,,0,0.0,,,2040-02-28,,,37.93,12.94,64.52,1000.0,RUB,58,2024-01-04
RU000A0JVB27,TQCB,РЖД-34 обл,2024-01-04,,,,,,0,0.0,,,2040-02-28,,,37.93,12.94,64.52,1000.0,RUB,58,2024-01-04
RU000A0JVCB5,TQCB,ФСК РС-37,2024-01-04,,,,,,0,0.0,,,2050-03-23,,2045-04-05,13.62,7.0,17.45,1000.0,RUB,58,2024-01-04
RU000A0JVNL1,TQOD,ВЭБUSD1P-1,2024-01-04,99.85,,,,,0,0.0,,,2025-07-17,,,14.22,3.09,15.41,1000.0,USD,193,2024-01-04
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2024-01-04,98.3,,,,,0,0.0,,,2033-06-03,,2024-06-19,0.05,0.1,0.25,1000.0,USD,193,2024-01-04
RU000A1037P0,TQOD,Экспо02ВК,2024-01-04,100.0,,,,,0,0.0,,,,,,924.66,7.5,5609.59,150000.0,USD,193,2024-01-04
KG000A3LSC78,TQCB,Кыргыз. 01,2024-01-05,110.0,,,,,0,0.0,,,2025-12-25,,,0.430556,15.5,3.88,100.0,KGS,58,2024-01-05
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-05,100.0,101.12,99.99,101.12,100.02,21732,2173528.18,15.08,15.06,2025-12-26,21.17,,0.3625,14.5,3.63,100.0,RUB,58,2024-01-05
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-01-05,105.8,,,,,0,0.0,,,2028-09-15,2.23,,44.49,14.5,72.3,1000.0,RUB,58,2024-01-05
RU000A0JR4U9,TQCB,ГлДорога 3,2024-01-05,94.0,,,,,0,0.0,,,2028-10-30,,,4.11,4.0,24.93,625.0,RUB,58,2024-01-05
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-05,97.19,97.19,97.19,97.19,97.19,1,971.9,11.31,11.31,2031-05-13,63.33,,12.87,10.44,52.06,1000.0,RUB,58,2024-01-05
RU000A0JRJL7,TQCB,ЗСД 02,2024-01-05,135.06,,,,,0,0.0,,,2031-05-13,,,12.87,10.44,52.06,1000.0,RUB,58,2024-01-05
RU000A0JRU20,TQCB,СЗКК 03,2024-01-05,99.95,96.0,96.0,99.95,97.98,2,1450.03,8.45,17.58,2031-09-26,2.93,,15.04,8.15,30.07,740.0,RUB,58,2024-01-05
RU000A0JRU46,TQCB,СЗКК 04,2024-01-05,99.89,,,,,0,0.0,,,2031-09-26,2.93,,15.04,8.15,30.07,740.0,RUB,58,2024-01-05
RU000A0JRZ74,TQCB,БМБанкБ03,2024-01-05,84.63,,,,,0,0.0,,,2025-07-16,18.23,,0.05,0.01,0.05,1000.0,RUB,58,2024-01-05
RU000A0JS4J1,TQCB,ЗСД 03,2024-01-05,114.0,,,,,0,0.0,,,2032-02-06,,,37.74,9.84,49.07,1000.0,RUB,58,2024-01-05
RU000A0JS4K9,TQCB,ЗСД 04,2024-01-05,107.51,,,,,0,0.0,,,2032-02-06,,,37.74,9.84,49.07,1000.0,RUB,58,2024-01-05
RU000A0JS4L7,TQCB,ЗСД 05,2024-01-05,115.04,,,,,0,0.0,,,2032-02-06,,,37.74,9.84,49.07,1000.0,RUB,58,2024-01-05
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-05,96.88,96.88,96.88,96.88,96.88,1,968.8,12.66,12.66,2032-02-17,13.0,,32.8,9.28,46.27,1000.0,RUB,58,2024-01-05
RU000A0JS9X1,TQIR,СитиматНН,2024-01-05,,,,,,0,0.0,,,2036-12-20,,,84.75,11.5,115.0,1000.0,RUB,58,2024-01-05
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-05,95.3,96.66,95.3,97.84,95.87,189,181199.4,12.41,12.11,2032-06-25,27.47,,0.0,9.8,48.87,1000.0,RUB,58,2024-01-05
RU000A0JSQ58,TQCB,ФСК РС-22,2024-01-05,99.98,,,,,0,0.0,,,2027-07-21,6.33,2024-07-31,40.86,9.15,45.62,1000.0,RUB,58,2024-01-05
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-01-05,96.36,,,,,0,0.0,,,2032-09-17,8.53,2024-10-01,20.59,7.67,38.24,1000.0,RUB,58,2024-01-05
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-01-05,98.96,,,,,0,0.0,,,2032-09-23,2.9,2024-04-08,18.85,7.48,37.3,1000.0,RUB,58,2024-01-05
RU000A0JTB96,TQCB,ГлДорога 7,2024-01-05,94.49,,,,,0,0.0,,,2029-10-30,10.07,,4.85,4.0,29.92,750.0,RUB,58,2024-01-05
RU000A0JTFB2,TQCB,ГлДорога 6,2024-01-05,89.0,,,,,0,0.0,,,2028-11-22,,,2.53,4.0,24.93,625.0,RUB,58,2024-01-05
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-05,98.71,98.71,98.24,99.5,98.54,77,75879.0,13.41,14.31,2028-03-21,2.6,2024-03-29,18.82,6.8,33.91,1000.0,RUB,58,2024-01-05
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-01-05,101.99,,,,,0,0.0,,,2026-10-01,,2024-04-03,1.41,16.1,32.11,800.0,RUB,58,2024-01-05
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-01-05,,,,,,0,0.0,,,2048-04-27,,,8.22,7.69,19.17,1000.0,RUB,58,2024-01-05
RU000A0JTYK4,TQCB,ФСК РС-28,2024-01-05,,,,,,0,0.0,,,2048-04-27,,,8.22,7.69,19.17,1000.0,RUB,58,2024-01-05
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-01-05,116.05,,,,,0,0.0,,,2029-11-01,,2024-02-05,25.47,14.3,36.04,1000.0,RUB,58,2024-01-05
RU000A0JU0N7,TQCB,БМБанкБ02,2024-01-05,83.49,,,,,0,0.0,,,2025-09-24,,,0.03,0.01,0.05,1000.0,RUB,58,2024-01-05
RU000A0JU2K9,TQCB,ФСК РС-26,2024-01-05,,,,,,0,0.0,,,2048-06-30,,2047-07-09,12.66,7.0,17.45,1000.0,RUB,58,2024-01-05
RU000A0JU2L7,TQCB,ФСК РС-27,2024-01-05,,,,,,0,0.0,,,2048-06-30,,2047-07-09,12.66,7.0,17.45,1000.0,RUB,58,2024-01-05
RU000A0JU7S1,TQCB,ФСК РС-29,2024-01-05,,,,,,0,0.0,,,2048-09-07,,,14.83,6.15,15.33,1000.0,RUB,58,2024-01-05
RU000A0JU9K4,TQIR,Ситимат01,2024-01-05,98.9,,,,,0,0.0,,,2036-12-20,,,76.56,11.5,115.0,1000.0,RUB,58,2024-01-05
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-01-05,100.99,100.99,100.99,100.99,100.99,2,2019.8,12.74,12.74,2025-11-11,4.23,2024-05-16,22.08,15.5,77.29,1000.0,RUB,58,2024-01-05
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-05,96.2,93.37,93.37,97.07,96.4,529,509953.2,11.9,11.62,2028-11-07,10.1,2024-11-15,9.62,6.75,33.66,1000.0,RUB,58,2024-01-05
RU000A0JUAN6,TQCB,ГазпромБ19,2024-01-05,,,,,,0,0.0,,,2043-10-21,,,9.78,7.0,34.9,1000.0,RUB,58,2024-01-05
RU000A0JUAP1,TQCB,ГазпромБ20,2024-01-05,,,,,,0,0.0,,,2043-10-21,,,9.78,7.0,34.9,1000.0,RUB,58,2024-01-05
RU000A0JUC92,TQCB,ФСК РС-30,2024-01-05,,,,,,0,0.0,,,2048-10-30,,2046-11-12,7.37,7.69,19.17,1000.0,RUB,58,2024-01-05
RU000A0JUCA9,TQCB,ФСК РС-34,2024-01-05,,,,,,0,0.0,,,2048-10-30,,2047-11-11,7.37,7.69,19.17,1000.0,RUB,58,2024-01-05
RU000A0JUG98,TQCB,МежИнБанк4,2024-01-05,70.0,,,,,0,0.0,,,2025-11-06,,,0.02,0.01,0.05,1000.0,RUB,58,2024-01-05
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-01-05,101.6,,,,,0,0.0,,,2033-03-01,,2024-03-05,10.08,10.51,26.2,1000.0,RUB,58,2024-01-05
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-01-05,27.0,27.0,27.0,27.0,27.0,1,270.0,12.82,12.82,2034-08-04,128.7,,33.59,0.51,87.58,1000.0,RUB,58,2024-01-05
RU000A0JV0T3,TQIR,Ситимат02,2024-01-05,98.5,,,,,0,0.0,,,2036-12-20,,,15.62,16.0,45.6,285.0,RUB,58,2024-01-05
RU000A0JV0U1,TQCB,АльфаБО-15,2024-01-05,97.73,97.51,97.51,102.22,99.93,233,232844.4,15.94,9.2,2029-11-13,4.47,,10.91,8.85,44.13,1000.0,RUB,58,2024-01-05
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2024-01-05,100.0,,,,,0,0.0,,,2034-02-01,,2024-02-05,36.13,8.4,42.35,1000.0,RUB,58,2024-01-05
RU000A0JV755,TQCB,АИЖК14-2А3,2024-01-05,125.23,,,,,0,0.0,,,2047-06-13,,,1.42,10.5,5.61,214.4,RUB,58,2024-01-05
RU000A0JVB19,TQCB,РЖД-33 обл,2024-01-05,,,,,,0,0.0,,,2040-02-28,,,38.29,12.94,64.52,1000.0,RUB,58,2024-01-05
RU000A0JVB27,TQCB,РЖД-34 обл,2024-01-05,,,,,,0,0.0,,,2040-02-28,,,38.29,12.94,64.52,1000.0,RUB,58,2024-01-05
RU000A0JVCB5,TQCB,ФСК РС-37,2024-01-05,,,,,,0,0.0,,,2050-03-23,,2045-04-05,13.81,7.0,17.45,1000.0,RUB,58,2024-01-05
RU000A0JVNL1,TQOD,ВЭБUSD1P-1,2024-01-05,99.85,,,,,0,0.0,,,2025-07-17,,,14.31,3.09,15.41,1000.0,USD,193,2024-01-05
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2024-01-05,98.3,,,,,0,0.0,,,2033-06-03,,2024-06-19,0.06,0.1,0.25,1000.0,USD,193,2024-01-05
RU000A1037P0,TQOD,Экспо02ВК,2024-01-05,100.0,,,,,0,0.0,,,,,,955.48,7.5,5609.59,150000.0,USD,193,2024-01-05
KG000A3LSC78,TQCB,Кыргыз. 01,2024-01-08,101.0,101.0,101.0,101.0,101.0,10,1016.87,15.52,15.52,2025-12-25,20.93,,0.559722,15.5,3.88,100.0,KGS,58,2024-01-08
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-08,100.0,101.07,99.99,101.07,100.01,14507,1450914.07,15.08,15.07,2025-12-26,21.13,,0.4833,14.5,3.63,100.0,RUB,58,2024-01-08
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-01-08,105.8,,,,,0,0.0,,,2028-09-15,2.2,,45.68,14.5,72.3,1000.0,RUB,58,2024-01-08
RU000A0JR4U9,TQCB,ГлДорога 3,2024-01-08,94.0,,,,,0,0.0,,,2028-10-30,,,4.32,4.0,24.93,625.0,RUB,58,2024-01-08
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-08,106.57,96.0,96.0,107.0,101.39,4,4055.7,9.4,10.42,2031-05-13,63.9,,13.73,10.44,52.06,1000.0,RUB,58,2024-01-08
RU000A0JRJL7,TQCB,ЗСД 02,2024-01-08,135.06,135.06,135.06,135.06,135.06,1,1350.6,4.79,4.79,2031-05-13,67.7,,13.73,10.44,52.06,1000.0,RUB,58,2024-01-08
RU000A0JRU20,TQCB,СЗКК 03,2024-01-08,99.95,,,,,0,0.0,,,2031-09-26,2.9,,15.53,8.15,30.07,740.0,RUB,58,2024-01-08
RU000A0JRU46,TQCB,СЗКК 04,2024-01-08,99.89,,,,,0,0.0,,,2031-09-26,2.9,,15.53,8.15,30.07,740.0,RUB,58,2024-01-08
RU000A0JRZ74,TQCB,БМБанкБ03,2024-01-08,84.63,,,,,0,0.0,,,2025-07-16,18.23,,0.05,0.01,0.05,1000.0,RUB,58,2024-01-08
RU000A0JS4J1,TQCB,ЗСД 03,2024-01-08,114.0,,,,,0,0.0,,,2032-02-06,,,38.55,9.84,49.07,1000.0,RUB,58,2024-01-08
RU000A0JS4K9,TQCB,ЗСД 04,2024-01-08,107.51,,,,,0,0.0,,,2032-02-06,,,38.55,9.84,49.07,1000.0,RUB,58,2024-01-08
RU000A0JS4L7,TQCB,ЗСД 05,2024-01-08,115.04,,,,,0,0.0,,,2032-02-06,,,38.55,9.84,49.07,1000.0,RUB,58,2024-01-08
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-08,96.8,96.87,93.41,96.87,96.67,24,23201.5,12.75,12.89,2032-02-17,12.97,,33.56,9.28,46.27,1000.0,RUB,58,2024-01-08
RU000A0JS9X1,TQIR,СитиматНН,2024-01-08,,,,,,0,0.0,,,2036-12-20,,,85.7,11.5,115.0,1000.0,RUB,58,2024-01-08
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-08,96.26,96.19,95.0,96.95,95.88,109,104507.6,11.91,12.11,2032-06-25,27.43,,0.81,9.8,48.87,1000.0,RUB,58,2024-01-08
RU000A0JSQ58,TQCB,ФСК РС-22,2024-01-08,98.14,95.55,95.32,98.14,95.5,19,18145.3,13.21,19.08,2027-07-21,6.3,2024-07-31,41.61,9.15,45.62,1000.0,RUB,58,2024-01-08
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-01-08,96.35,95.13,95.13,96.35,95.74,2,1914.8,13.55,14.56,2032-09-17,8.5,2024-10-01,21.22,7.67,38.24,1000.0,RUB,58,2024-01-08
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-01-08,99.24,98.23,98.23,99.41,98.69,7,6908.1,11.02,13.61,2032-09-23,2.87,2024-04-08,19.47,7.48,37.3,1000.0,RUB,58,2024-01-08
RU000A0JTB96,TQCB,ГлДорога 7,2024-01-08,94.49,,,,,0,0.0,,,2029-10-30,10.03,,5.1,4.0,29.92,750.0,RUB,58,2024-01-08
RU000A0JTFB2,TQCB,ГлДорога 6,2024-01-08,89.0,,,,,0,0.0,,,2028-11-22,,,2.74,4.0,24.93,625.0,RUB,58,2024-01-08
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-08,98.62,99.49,98.2,99.49,98.64,44,43401.9,13.98,13.87,2028-03-21,2.57,2024-03-29,19.38,6.8,33.91,1000.0,RUB,58,2024-01-08
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-01-08,101.99,,,,,0,0.0,,,2026-10-01,,2024-04-03,2.47,16.1,32.11,800.0,RUB,58,2024-01-08
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-01-08,,,,,,0,0.0,,,2048-04-27,,,8.85,7.69,19.17,1000.0,RUB,58,2024-01-08
RU000A0JTYK4,TQCB,ФСК РС-28,2024-01-08,,,,,,0,0.0,,,2048-04-27,,,8.85,7.69,19.17,1000.0,RUB,58,2024-01-08
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-01-08,116.05,,,,,0,0.0,,,2029-11-01,,2024-02-05,26.64,14.3,36.04,1000.0,RUB,58,2024-01-08
RU000A0JU0N7,TQCB,БМБанкБ02,2024-01-08,83.49,,,,,0,0.0,,,2025-09-24,,,0.03,0.01,0.05,1000.0,RUB,58,2024-01-08
RU000A0JU2K9,TQCB,ФСК РС-26,2024-01-08,,,,,,0,0.0,,,2048-06-30,,2047-07-09,13.23,7.0,17.45,1000.0,RUB,58,2024-01-08
RU000A0JU2L7,TQCB,ФСК РС-27,2024-01-08,,,,,,0,0.0,,,2048-06-30,,2047-07-09,13.23,7.0,17.45,1000.0,RUB,58,2024-01-08
RU000A0JU7S1,TQCB,ФСК РС-29,2024-01-08,,,,,,0,0.0,,,2048-09-07,,,0.0,6.15,15.33,1000.0,RUB,58,2024-01-08
RU000A0JU9K4,TQIR,Ситимат01,2024-01-08,98.9,,,,,0,0.0,,,2036-12-20,,,77.51,11.5,115.0,1000.0,RUB,58,2024-01-08
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-01-08,100.58,100.99,100.54,100.99,100.93,21,21194.8,14.02,12.91,2025-11-11,4.2,2024-05-16,23.36,15.5,77.29,1000.0,RUB,58,2024-01-08
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-08,96.84,95.25,95.25,97.65,96.9,47,45545.2,11.03,10.95,2028-11-07,10.07,2024-11-15,10.17,6.75,33.66,1000.0,RUB,58,2024-01-08
RU000A0JUAN6,TQCB,ГазпромБ19,2024-01-08,,,,,,0,0.0,,,2043-10-21,,,10.36,7.0,34.9,1000.0,RUB,58,2024-01-08
RU000A0JUAP1,TQCB,ГазпромБ20,2024-01-08,,,,,,0,0.0,,,2043-10-21,,,10.36,7.0,34.9,1000.0,RUB,58,2024-01-08
RU000A0JUC92,TQCB,ФСК РС-30,2024-01-08,,,,,,0,0.0,,,2048-10-30,,2046-11-12,8.01,7.69,19.17,1000.0,RUB,58,2024-01-08
RU000A0JUCA9,TQCB,ФСК РС-34,2024-01-08,,,,,,0,0.0,,,2048-10-30,,2047-11-11,8.01,7.69,19.17,1000.0,RUB,58,2024-01-08
RU000A0JUG98,TQCB,МежИнБанк4,2024-01-08,70.0,,,,,0,0.0,,,2025-11-06,,,0.02,0.01,0.05,1000.0,RUB,58,2024-01-08
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2024-01-08,101.6,101.6,101.6,101.6,101.6,6,6096.0,-0.7,-0.7,2033-03-01,1.73,2024-03-05,10.94,10.51,26.2,1000.0,RUB,58,2024-01-08
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-01-08,27.0,,,,,0,0.0,,,2034-08-04,,,33.63,0.51,87.58,1000.0,RUB,58,2024-01-08
RU000A0JV0T3,TQIR,Ситимат02,2024-01-08,98.5,,,,,0,0.0,,,2036-12-20,,,15.99,16.0,45.6,285.0,RUB,58,2024-01-08
RU000A0JV0U1,TQCB,АльфаБО-15,2024-01-08,99.96,,,,,0,0.0,,,2029-11-13,4.43,,11.64,8.85,44.13,1000.0,RUB,58,2024-01-08
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2024-01-08,100.0,,,,,0,0.0,,,2034-02-01,,2024-02-05,36.82,8.4,42.35,1000.0,RUB,58,2024-01-08
RU000A0JV755,TQCB,АИЖК14-2А3,2024-01-08,125.23,,,,,0,0.0,,,2047-06-13,,,1.6,10.5,5.61,214.4,RUB,58,2024-01-08
RU000A0JVB19,TQCB,РЖД-33 обл,2024-01-08,,,,,,0,0.0,,,2040-02-28,,,39.35,12.94,64.52,1000.0,RUB,58,2024-01-08
RU000A0JVB27,TQCB,РЖД-34 обл,2024-01-08,,,,,,0,0.0,,,2040-02-28,,,39.35,12.94,64.52,1000.0,RUB,58,2024-01-08
RU000A0JVCB5,TQCB,ФСК РС-37,2024-01-08,,,,,,0,0.0,,,2050-03-23,,2045-04-05,14.38,7.0,17.45,1000.0,RUB,58,2024-01-08
RU000A0JVNL1,TQOD,ВЭБUSD1P-1,2024-01-08,99.85,,,,,0,0.0,,,2025-07-17,,,14.56,3.09,15.41,1000.0,USD,193,2024-01-08
RU000A0ZZAL5,TQOD,ГТЛК 1P-11,2024-01-08,98.3,,,,,0,0.0,,,2033-06-03,,2024-06-19,0.07,0.1,0.25,1000.0,USD,193,2024-01-08
RU000A1037P0,TQOD,Экспо02ВК,2024-01-08,100.0,,,,,0,0.0,,,,,,1047.95,7.5,5609.59,150000.0,USD,193,2024-01-08
KG000A3LSC78,TQCB,Кыргыз. 01,2024-01-09,109.95,109.95,109.95,109.95,109.95,4,442.79,10.07,10.07,2025-12-25,21.03,,0.602778,15.5,3.88,100.0,KGS,58,2024-01-09
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-09,100.0,107.21,99.95,107.21,100.0,18663,1866346.46,15.07,15.07,2025-12-26,21.1,,0.5236,14.5,3.63,100.0,RUB,58,2024-01-09
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-01-09,105.8,,,,,0,0.0,,,2028-09-15,2.17,,46.08,14.5,72.3,1000.0,RUB,58,2024-01-09
RU000A0JR4U9,TQCB,ГлДорога 3,2024-01-09,94.0,,,,,0,0.0,,,2028-10-30,,,4.38,4.0,24.93,625.0,RUB,58,2024-01-09
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-09,97.1,95.92,95.92,97.1,96.9,6,5814.1,11.33,11.37,2031-05-13,63.2,,14.02,10.44,52.06,1000.0,RUB,58,2024-01-09
RU000A0JRJL7,TQCB,ЗСД 02,2024-01-09,127.01,121.9,121.9,127.01,124.17,9,11175.4,5.95,6.38,2031-05-13,66.63,,14.02,10.44,52.06,1000.0,RUB,58,2024-01-09
RU000A0JRU20,TQCB,СЗКК 03,2024-01-09,99.95,,,,,0,0.0,,,2031-09-26,2.87,,15.7,8.15,30.07,740.0,RUB,58,2024-01-09
RU000A0JRU46,TQCB,СЗКК 04,2024-01-09,93.5,93.5,93.5,93.5,93.5,1,691.9,43.06,43.06,2031-09-26,2.87,,15.7,8.15,30.07,740.0,RUB,58,2024-01-09
RU000A0JRZ74,TQCB,БМБанкБ03,2024-01-09,84.63,,,,,0,0.0,,,2025-07-16,18.23,,0.05,0.01,0.05,1000.0,RUB,58,2024-01-09
RU000A0JS4J1,TQCB,ЗСД 03,2024-01-09,114.0,,,,,0,0.0,,,2032-02-06,,,38.82,9.84,49.07,1000.0,RUB,58,2024-01-09
RU000A0JS4K9,TQCB,ЗСД 04,2024-01-09,107.51,,,,,0,0.0,,,2032-02-06,,,38.82,9.84,49.07,1000.0,RUB,58,2024-01-09
RU000A0JS4L7,TQCB,ЗСД 05,2024-01-09,115.04,,,,,0,0.0,,,2032-02-06,,,38.82,9.84,49.07,1000.0,RUB,58,2024-01-09
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-09,96.8,,,,,0,0.0,,,2032-02-17,12.9,,33.81,9.28,46.27,1000.0,RUB,58,2024-01-09
RU000A0JS9X1,TQIR,СитиматНН,2024-01-09,,,,,,0,0.0,,,2036-12-20,,,86.01,11.5,115.0,1000.0,RUB,58,2024-01-09
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-09,95.32,95.06,95.0,95.8,95.55,767,732886.9,12.4,12.28,2032-06-25,27.4,,1.07,9.8,48.87,1000.0,RUB,58,2024-01-09
RU000A0JSQ58,TQCB,ФСК РС-22,2024-01-09,97.01,97.01,97.01,97.01,97.01,8,7760.8,15.7,15.7,2027-07-21,6.27,2024-07-31,41.86,9.15,45.62,1000.0,RUB,58,2024-01-09
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-01-09,96.2,96.05,96.05,96.2,96.06,21,20172.0,13.82,14.05,2032-09-17,8.47,2024-10-01,21.43,7.67,38.24,1000.0,RUB,58,2024-01-09
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-01-09,99.24,,,,,0,0.0,,,2032-09-23,2.83,2024-04-08,19.67,7.48,37.3,1000.0,RUB,58,2024-01-09
RU000A0JTB96,TQCB,ГлДорога 7,2024-01-09,94.49,,,,,0,0.0,,,2029-10-30,10.0,,5.18,4.0,29.92,750.0,RUB,58,2024-01-09
RU000A0JTFB2,TQCB,ГлДорога 6,2024-01-09,89.0,,,,,0,0.0,,,2028-11-22,,,2.81,4.0,24.93,625.0,RUB,58,2024-01-09
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-09,98.38,98.36,98.19,98.38,98.38,2961,2912885.6,15.39,15.39,2028-03-21,2.53,2024-03-29,19.56,6.8,33.91,1000.0,RUB,58,2024-01-09
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-01-09,101.99,,,,,0,0.0,,,2026-10-01,,2024-04-03,2.82,16.1,32.11,800.0,RUB,58,2024-01-09
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-01-09,,,,,,0,0.0,,,2048-04-27,,,9.06,7.69,19.17,1000.0,RUB,58,2024-01-09
RU000A0JTYK4,TQCB,ФСК РС-28,2024-01-09,,,,,,0,0.0,,,2048-04-27,,,9.06,7.69,19.17,1000.0,RUB,58,2024-01-09
