date,KG000A3LSJ06,RU000A0JSGV0,RU000A0JUAH8,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A1057S2,RU000A105C44,RU000A105EW9,RU000A105N25,RU000A1060Q0,RU000A1071S3,RU000A1076U8
2024-01-03,100.01,99.26,97.12,98.7215,98.4,94.2999,93.5001,98.5024,97.6418,83.0001,98.7499,99.25,99.9997,100.7
2024-01-04,99.99,95.61,96.41,98.8214,98.5,94.2331,93.505,98.5,97.7962,84.88,98.8488,99.25,100.0198,100.8351
2024-01-05,100.0,95.3,96.2,98.1103,98.9591,94.3,93.6995,98.7974,97.97,85.6201,99.0,99.25,99.9502,101.6499
2024-01-06,100.0,95.3,96.2,98.1103,98.9591,94.3,93.6995,98.7974,97.97,85.6201,99.0,99.25,99.9502,101.6499
2024-01-07,100.0,95.3,96.2,98.1103,98.9591,94.3,93.6995,98.7974,97.97,85.6201,99.0,99.25,99.9502,101.6499
2024-01-08,100.0,96.26,96.84,98.505,98.4989,94.2995,93.6997,98.5421,97.7,85.6499,99.7398,99.25,100.0003,101.6
2024-01-09,100.0,95.32,94.98,98.5,98.4182,94.3196,93.6246,98.7899,97.7497,84.42,98.95,99.2499,99.8,101.0
2024-01-10,100.0,95.12,94.98,98.5839,98.57,94.4882,93.4999,98.75,97.5561,84.8033,98.8,99.2499,99.7,100.9999
2024-01-11,100.0,95.09,94.98,98.41,98.55,94.5,93.5,98.6,97.6,85.39,99.27,99.2369,99.65,100.85
2024-01-12,100.0,95.09,94.97,98.45,98.5001,94.8,93.5249,98.9,97.6789,85.35,99.589,99.2499,99.6,100.65
2024-01-13,100.0,95.09,94.97,98.45,98.5001,94.8,93.5249,98.9,97.6789,85.35,99.589,99.2499,99.6,100.65
2024-01-14,100.0,95.09,94.97,98.45,98.5001,94.8,93.5249,98.9,97.6789,85.35,99.589,99.2499,99.6,100.65
2024-01-15,99.99,95.34,94.89,98.1496,98.4299,94.9,93.48,98.9,97.4,85.39,99.5999,99.2747,99.55,100.44
2024-01-16,99.98,95.09,94.73,98.1999,98.399,94.6303,93.48,98.8,97.4999,85.2987,99.777,99.2556,99.5,100.25
2024-01-17,99.99,95.09,94.73,98.2212,98.3989,94.949,93.4,98.8976,97.58,84.6,99.8898,99.25,99.45,100.2
2024-01-18,99.99,95.11,94.97,98.3501,98.2,94.9999,93.5999,98.95,97.6547,84.91,99.6311,99.2985,99.8094,100.2
2024-01-19,99.99,95.1,94.73,98.2572,98.4199,94.9994,93.4999,98.6002,97.65,85.1698,99.73,99.2599,99.8,100.2988
2024-01-20,99.99,95.1,94.73,98.2572,98.4199,94.9994,93.4999,98.6002,97.65,85.1698,99.73,99.2599,99.8,100.2988
2024-01-21,99.99,95.1,94.73,98.2572,98.4199,94.9994,93.4999,98.6002,97.65,85.1698,99.73,99.2599,99.8,100.2988
2024-01-22,99.99,95.33,94.72,98.396,98.6319,95.0,93.449,98.8999,97.4521,84.825,99.99,99.2595,99.9,100.3999
2024-01-23,99.99,95.31,94.72,98.342,98.4899,94.78,93.4199,98.96,97.3,84.65,99.8,99.2499,99.7,100.13
2024-01-24,99.98,95.21,95.19,98.3897,98.4013,94.9001,93.38,98.9593,97.4399,84.9928,99.57,99.21,99.8,100.1
2024-01-25,99.98,95.35,94.99,98.41,98.48,94.88,93.33,98.9,97.499,84.6998,99.5,99.2215,99.7698,100.06
2024-01-26,99.98,95.3,95.19,98.4889,98.6898,94.8898,93.2997,98.8,97.14,84.8491,99.6,99.22,99.8002,100.05
2024-01-27,99.98,95.3,95.19,98.4889,98.6898,94.8898,93.2997,98.8,97.14,84.8491,99.6,99.22,99.8002,100.05
2024-01-28,99.98,95.3,95.19,98.4889,98.6898,94.8898,93.2997,98.8,97.14,84.8491,99.6,99.22,99.8002,100.05
2024-01-29,99.98,95.09,95.2,98.45,98.51,94.9699,93.3998,98.81,97.3567,84.5203,99.4,99.2458,99.7,100.05
2024-01-30,99.85,95.09,95.08,98.447,98.4501,94.9797,93.2005,98.7501,97.0101,84.7002,99.4999,99.244,99.7001,100.05
2024-01-31,99.95,95.28,94.84,98.4471,98.41,94.33,93.2,98.7001,97.0158,85.0,99.5899,99.1998,99.65,99.9769
2024-02-01,99.93,95.3,94.99,98.2707,98.2715,94.0001,92.8051,98.8871,97.1896,85.0698,99.4,99.0,99.75,100.0
2024-02-02,99.9,95.15,95.08,98.301,98.4199,94.5314,92.8003,98.5,97.389,84.8568,99.5992,99.14,99.7499,99.89
2024-02-03,99.9,95.15,95.08,98.301,98.4199,94.5314,92.8003,98.5,97.389,84.8568,99.5992,99.14,99.7499,99.89
2024-02-04,99.9,95.15,95.08,98.301,98.4199,94.5314,92.8003,98.5,97.389,84.8568,99.5992,99.14,99.7499,99.89
2024-02-05,99.83,95.09,94.89,98.39,98.3,94.4499,92.8,98.89,97.3,85.05,99.8,99.1999,99.69,99.9
2024-02-06,99.86,95.46,94.82,98.3,98.3,94.2,92.85,98.6301,97.5821,84.9102,99.6897,99.1,99.7498,99.9548
2024-02-07,99.87,95.29,94.69,98.3,98.3,94.0212,92.8,98.85,97.3663,84.999,99.6699,99.0,99.6103,99.8
2024-02-08,99.87,95.29,94.41,98.3,98.3,94.0,92.71,98.795,96.8126,85.05,99.68,98.9999,99.74,99.41
2024-02-09,99.87,95.8,94.55,98.3,98.31,94.2978,92.6902,98.6811,97.298,85.01,99.6096,98.8001,99.6162,99.6
2024-02-10,99.87,95.8,94.55,98.3,98.31,94.2978,92.6902,98.6811,97.298,85.01,99.6096,98.8001,99.6162,99.6
2024-02-11,99.87,95.8,94.55,98.3,98.31,94.2978,92.6902,98.6811,97.298,85.01,99.6096,98.8001,99.6162,99.6
2024-02-12,99.8,95.33,94.88,98.4,98.4501,94.0021,92.8,98.95,97.2999,85.0111,99.6762,98.9898,99.735,99.65
2024-02-13,99.78,94.02,94.6,98.45,98.351,94.0999,92.79,98.85,97.3999,85.1,99.68,98.9887,99.7999,99.7499
2024-02-14,99.79,95.47,94.4,98.5,98.6999,94.002,92.6911,98.78,97.4,84.9251,99.63,98.95,99.8,99.7466
2024-02-15,99.6,94.76,94.98,98.57,98.6997,94.15,92.73,98.8,96.5072,85.0397,99.5,98.8105,99.7489,99.7494
2024-02-16,99.7,95.46,95.17,98.55,98.6453,94.3,92.8,98.973,96.88,85.1,99.6496,98.8799,99.7499,99.8849
2024-02-17,99.7,95.46,95.17,98.55,98.6453,94.3,92.8,98.973,96.88,85.1,99.6496,98.8799,99.7499,99.8849
2024-02-18,99.7,95.46,95.17,98.55,98.6453,94.3,92.8,98.973,96.88,85.1,99.6496,98.8799,99.7499,99.8849
2024-02-19,99.85,94.91,94.82,98.55,98.6,94.0,92.7301,98.6601,96.5503,85.0899,99.6294,98.69,99.7132,99.885
2024-02-20,99.9,94.58,94.46,98.6499,98.72,94.3,92.95,98.6998,97.3865,84.8501,99.4,98.8,99.75,100.092
2024-02-21,99.7,94.62,95.0,98.465,98.5889,93.7999,92.6999,98.7889,96.4885,83.2,99.0,98.2999,99.76,100.0999
2024-02-22,99.8,93.17,94.6,98.53,98.5902,93.7943,92.8028,98.8897,96.899,84.4001,98.7,98.6995,99.61,100.027
2024-02-23,99.8,93.17,94.6,98.53,98.5902,93.7943,92.8028,98.8897,96.899,84.4001,98.7,98.6995,99.61,100.027
2024-02-24,99.8,93.17,94.6,98.53,98.5902,93.7943,92.8028,98.8897,96.899,84.4001,98.7,98.6995,99.61,100.027
2024-02-25,99.8,93.17,94.6,98.53,98.5902,93.7943,92.8028,98.8897,96.899,84.4001,98.7,98.6995,99.61,100.027
2024-02-26,99.61,92.15,94.89,98.7,98.8986,93.79,92.8,98.6579,97.0096,84.17,99.45,98.1505,99.7976,100.1366
2024-02-27,99.75,91.01,94.7,98.8996,98.9,94.09,93.17,98.9001,97.1001,84.13,99.3699,98.2002,99.79,100.1368
2024-02-28,99.79,91.14,95.0,98.8976,98.8601,94.0927,93.17,98.9551,97.398,84.7,99.12,98.49,99.8,100.13
2024-02-29,99.75,91.76,95.0,98.7701,99.0,94.4,93.2,98.9999,97.64,85.0001,99.6888,98.3999,99.9,100.0308
2024-03-01,99.76,93.15,95.49,98.8003,98.9999,93.9989,93.3999,98.95,98.4498,85.2,99.4,98.6,99.8304,100.1475
2024-03-02,99.76,93.15,95.49,98.8003,98.9999,93.9989,93.3999,98.95,98.4498,85.2,99.4,98.6,99.8304,100.1475
2024-03-03,99.76,93.15,95.49,98.8003,98.9999,93.9989,93.3999,98.95,98.4498,85.2,99.4,98.6,99.8304,100.1475
2024-03-04,99.75,93.21,94.75,98.6505,98.8,94.0,93.8206,98.7285,97.1035,84.6008,99.6,98.71,99.89,100.1498
2024-03-05,99.79,92.85,95.14,98.6604,98.75,94.2951,94.1998,98.8999,97.9821,85.1,99.8888,98.7,99.902,100.3002
2024-03-06,99.72,93.23,95.08,98.661,98.6909,94.0003,94.05,98.736,98.0,84.9997,99.7003,98.8997,99.902,100.2
2024-03-07,99.7,93.0,95.75,98.85,99.0,93.9203,94.1099,98.79,98.399,85.1,99.6,98.8925,99.84,100.8987
2024-03-08,99.7,93.0,95.75,98.85,99.0,93.9203,94.1099,98.79,98.399,85.1,99.6,98.8925,99.84,100.8987
2024-03-09,99.7,93.0,95.75,98.85,99.0,93.9203,94.1099,98.79,98.399,85.1,99.6,98.8925,99.84,100.8987
2024-03-10,99.7,93.0,95.75,98.85,99.0,93.9203,94.1099,98.79,98.399,85.1,99.6,98.8925,99.84,100.8987
2024-03-11,99.38,92.82,94.81,98.62,98.7018,94.0,94.0969,98.7501,97.94,85.0999,97.55,98.5505,99.84,100.08
2024-03-12,99.53,93.39,95.05,98.63,98.6301,93.9811,93.76,98.8998,97.4521,85.1,96.9999,98.65,99.8999,99.5
2024-03-13,99.66,93.0,95.04,98.7,98.8,94.15,94.0,98.6555,97.401,85.1,98.01,98.5102,99.908,99.9497
2024-03-14,99.66,92.96,94.65,98.9354,98.661,94.17,93.7103,98.85,97.0,85.1,97.9899,98.63,99.9009,99.96
2024-03-15,99.57,91.66,94.2,98.68,99.0,94.1796,93.777,98.6425,97.8148,85.1,97.9799,98.6053,99.9,100.1499
2024-03-16,99.57,91.66,94.2,98.68,99.0,94.1796,93.777,98.6425,97.8148,85.1,97.9799,98.6053,99.9,100.1499
2024-03-17,99.57,91.66,94.2,98.68,99.0,94.1796,93.777,98.6425,97.8148,85.1,97.9799,98.6053,99.9,100.1499
2024-03-18,99.04,91.09,94.99,98.9,98.85,94.18,93.7924,98.98,97.6999,85.2702,99.01,98.6985,99.91,99.9999
2024-03-19,99.17,91.01,94.5,98.94,98.7003,94.1501,93.6661,98.9,97.624,85.5,99.45,98.57,100.0,99.87
2024-03-20,99.04,91.23,95.04,98.8999,98.9,94.1511,93.4999,98.99,97.6099,85.8549,99.2699,98.6002,99.9101,100.1396
2024-03-21,98.83,91.49,95.15,98.9,98.9791,94.2003,93.7998,99.0606,97.4017,85.6701,99.5,98.5996,99.96,100.25
2024-03-22,98.82,92.89,94.34,98.9895,98.9999,94.32,93.9501,98.8999,97.1675,85.2001,99.7999,98.57,99.956,99.8
2024-03-23,98.82,92.89,94.34,98.9895,98.9999,94.32,93.9501,98.8999,97.1675,85.2001,99.7999,98.57,99.956,99.8
2024-03-24,98.82,92.89,94.34,98.9895,98.9999,94.32,93.9501,98.8999,97.1675,85.2001,99.7999,98.57,99.956,99.8
2024-03-25,99.5,91.47,95.07,98.751,98.9999,94.3519,93.8901,98.9,97.1802,85.165,99.6999,98.5999,99.9846,99.9897
2024-03-26,99.42,91.44,95.17,98.85,98.9995,94.0901,93.8,98.9836,96.78,85.1496,99.7996,98.4999,99.9899,99.7
2024-03-27,99.3,92.07,95.01,98.721,98.8201,94.2796,93.9859,98.9999,97.442,85.012,99.7899,98.36,99.96,99.969
2024-03-28,97.82,92.47,95.25,98.8799,98.6625,94.2,93.6902,98.7444,97.4501,85.1989,99.0401,98.45,99.9701,99.9989
2024-03-29,98.54,91.79,95.47,98.771,98.9,94.2498,93.8633,99.0,97.2004,85.15,99.5998,98.5862,99.97,99.6
2024-03-30,98.54,91.79,95.47,98.771,98.9,94.2498,93.8633,99.0,97.2004,85.15,99.5998,98.5862,99.97,99.6
2024-03-31,98.54,91.79,95.47,98.771,98.9,94.2498,93.8633,99.0,97.2004,85.15,99.5998,98.5862,99.97,99.6
2024-04-01,98.63,91.05,95.0,98.7,98.7,94.2342,93.7079,98.9004,96.89,84.9999,99.788,98.5974,99.96,99.8178
2024-04-02,99.0,92.01,94.74,98.46,98.4206,94.0001,93.7297,98.9313,96.2129,85.0899,99.5,98.4399,99.9994,99.6011
2024-04-03,99.01,92.4,95.3,98.6503,98.98,94.08,93.96,98.9995,96.7998,85.2999,99.6001,98.3415,99.99,99.3
2024-04-04,99.16,92.13,94.62,98.7,98.9782,94.218,94.0797,98.9999,97.4495,85.5,99.5,98.376,99.991,99.6374
2024-04-05,98.79,92.71,95.45,98.72,98.85,94.0012,93.5008,98.9999,97.436,85.2831,99.917,98.4004,99.97,99.5999
2024-04-06,98.79,92.71,95.45,98.72,98.85,94.0012,93.5008,98.9999,97.436,85.2831,99.917,98.4004,99.97,99.5999
2024-04-07,98.79,92.71,95.45,98.72,98.85,94.0012,93.5008,98.9999,97.436,85.2831,99.917,98.4004,99.97,99.5999
2024-04-08,98.76,91.56,95.41,98.67,98.7,93.95,94.0494,99.0664,97.2043,85.0,99.9377,98.4444,99.99,99.2125
2024-04-09,98.82,92.61,94.63,98.6695,98.7,94.3899,94.049,98.91,97.45,85.2,99.6801,98.33,99.98,99.63
2024-04-10,98.97,92.0,95.14,98.54,98.61,94.0501,93.61,99.09,96.3004,85.1,99.532,98.25,99.9899,99.74
2024-04-11,98.9,91.3,95.16,98.72,98.7199,94.3994,93.9997,98.9504,96.4031,84.9004,99.5502,98.45,99.9,99.6
2024-04-12,99.31,91.8,95.5,98.72,98.75,94.2766,94.0384,99.04,96.5501,84.75,99.9284,98.4895,99.99,99.5974
2024-04-13,99.31,91.8,95.5,98.72,98.75,94.2766,94.0384,99.04,96.5501,84.75,99.9284,98.4895,99.99,99.5974
2024-04-14,99.31,91.8,95.5,98.72,98.75,94.2766,94.0384,99.04,96.5501,84.75,99.9284,98.4895,99.99,99.5974
2024-04-15,99.15,91.13,95.53,98.6603,98.75,94.0492,93.65,99.125,96.9479,84.2489,99.84,98.2,99.9894,99.498
2024-04-16,99.04,91.54,95.01,98.6999,98.62,94.2498,93.9,99.0998,97.2025,84.012,99.55,98.3872,99.9895,99.7579
2024-04-17,98.94,92.23,95.48,98.6644,98.75,93.93,93.4354,98.909,97.1197,84.2432,99.84,98.3298,99.9849,99.594
2024-04-18,98.75,91.67,95.39,98.8947,98.872,93.9093,93.2001,98.9,96.7429,84.4996,99.86,98.2,99.96,99.63
2024-04-19,98.89,92.07,95.39,98.9629,98.949,93.555,93.4331,98.8037,97.0,84.28,99.8,98.3497,99.9799,99.4
2024-04-20,98.89,92.07,95.39,98.9629,98.949,93.555,93.4331,98.8037,97.0,84.28,99.8,98.3497,99.9799,99.4
2024-04-21,98.89,92.07,95.39,98.9629,98.949,93.555,93.4331,98.8037,97.0,84.28,99.8,98.3497,99.9799,99.4
2024-04-22,98.71,91.75,95.37,98.8,98.75,93.2111,93.2105,98.9,96.8213,84.2999,99.892,98.05,99.98,99.566
2024-04-23,98.88,91.22,95.39,98.68,98.7499,93.0398,93.2,98.9,96.8507,84.1,99.88,98.05,99.9898,99.4
2024-04-24,98.8,91.19,95.83,98.69,98.7,92.85,93.2,98.7191,97.4098,84.3626,99.89,98.1201,99.4652,99.5999
2024-04-25,98.88,92.45,95.64,98.6698,98.7,92.972,93.7787,98.7331,97.18,84.499,99.9616,98.2984,99.9758,99.52
2024-04-26,98.98,92.48,95.47,98.8945,98.7,93.3171,93.815,98.97,97.7963,85.0503,99.989,98.2972,99.965,99.9698
2024-04-27,98.98,92.48,95.47,98.8945,98.7,93.3171,93.815,98.97,97.7963,85.0503,99.989,98.2972,99.965,99.9698
2024-04-28,98.98,92.48,95.47,98.8945,98.7,93.3171,93.815,98.97,97.7963,85.0503,99.989,98.2972,99.965,99.9698
2024-04-29,98.92,92.15,95.93,98.8735,98.8,93.58,93.4001,98.691,97.5309,85.4999,99.989,98.298,99.6103,99.5863
2024-04-30,98.96,92.41,95.65,98.516,98.8,93.252,93.4999,98.991,97.6746,84.9001,99.8102,98.29,99.9757,99.7
2024-05-01,98.96,92.41,95.65,98.516,98.8,93.252,93.4999,98.991,97.6746,84.9001,99.8102,98.29,99.9757,99.7
2024-05-02,99.27,92.09,95.64,98.8308,98.8198,93.5993,93.65,99.0,97.7678,85.15,99.9551,97.9502,99.7999,99.81
2024-05-03,99.37,92.25,96.17,98.602,98.6999,93.8,93.7999,98.9399,97.5998,85.15,99.987,97.9994,99.4705,99.8956
2024-05-04,99.37,92.25,96.17,98.602,98.6999,93.8,93.7999,98.9399,97.5998,85.15,99.987,97.9994,99.4705,99.8956
2024-05-05,99.37,92.25,96.17,98.602,98.6999,93.8,93.7999,98.9399,97.5998,85.15,99.987,97.9994,99.4705,99.8956
2024-05-06,99.3,92.38,96.05,98.7399,98.6899,93.6016,93.2,98.812,97.38,84.9988,99.8875,98.186,99.7466,99.499
2024-05-07,98.85,92.64,96.49,98.7299,98.7,93.7431,93.6889,98.853,97.2397,84.9701,99.875,98.1896,99.5507,99.55
2024-05-08,99.3,92.56,95.31,98.71,98.8499,93.72,93.81,98.97,97.7239,85.0,99.985,98.2874,99.9699,99.8983
2024-05-09,99.3,92.56,95.31,98.71,98.8499,93.72,93.81,98.97,97.7239,85.0,99.985,98.2874,99.9699,99.8983
2024-05-10,99.05,92.79,96.47,98.7999,98.8648,93.7494,93.7818,98.9197,97.1002,85.1,99.987,98.2796,99.9385,99.9962
2024-05-11,99.05,92.79,96.47,98.7999,98.8648,93.7494,93.7818,98.9197,97.1002,85.1,99.987,98.2796,99.9385,99.9962
2024-05-12,99.05,92.79,96.47,98.7999,98.8648,93.7494,93.7818,98.9197,97.1002,85.1,99.987,98.2796,99.9385,99.9962
2024-05-13,98.67,92.2,96.26,98.82,98.8648,93.7994,93.4201,99.0,97.3141,85.1,99.9879,98.0,99.8935,99.9
2024-05-14,98.44,91.9,95.89,98.83,98.8,93.9742,93.73,99.0372,97.0,84.9499,100.0,97.9749,99.6999,99.9076
2024-05-15,98.9,92.14,96.27,98.7503,98.8,93.972,93.41,98.8201,97.599,84.8,99.99,98.0199,99.9499,99.7922
2024-05-16,98.8,92.29,95.97,98.8,98.8493,93.8869,93.7,99.0002,97.6985,84.82,100.05,98.0499,99.9,99.45
2024-05-17,98.14,91.94,96.19,98.7502,98.8988,93.694,93.4999,99.09,97.8899,84.4999,100.2,97.9999,99.9698,99.2699
2024-05-18,98.14,91.94,96.19,98.7502,98.8988,93.694,93.4999,99.09,97.8899,84.4999,100.2,97.9999,99.9698,99.2699
