date,avg_sentiment,news_count,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2025-02-24,0.0,1,0.0,0.6666666666666666,0.0,0.7142857142857143,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-25,0.0,4,0.0,1.6666666666666667,0.0,1.2857142857142858,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2025-02-26,0.0,0,0.0,1.6666666666666667,0.0,1.1428571428571428,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0
2025-02-27,0.0,1,0.0,1.6666666666666667,0.0,1.1428571428571428,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-28,0.0,1,0.0,0.6666666666666666,0.0,1.1428571428571428,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,0.0,0,0.0,0.6666666666666666,0.0,1.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-03-02,0.0,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,0.0,0,0.0,0.0,0.0,0.8571428571428571,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-04,0.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,0.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,0.0,1,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-03-07,0.0,0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-03-08,0.0,0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09,0.0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,0.0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11,0.0,2,0.0,0.6666666666666666,0.0,0.42857142857142855,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-03-12,0.0,1,0.0,1.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-03-13,0.0,2,0.0,1.6666666666666667,0.0,0.7142857142857143,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-03-14,-0.04,2,-0.013333333333333334,1.6666666666666667,-0.005714285714285714,1.0,-0.002857142857142857,0.5714285714285714,0.023094010767585032,0.01511857892036909,0.010690449676496976,-0.04,0.0,-1.1547005383792515,-2.2677868380553634,-3.474396144861517
2025-03-15,0.0,0,-0.013333333333333334,1.3333333333333333,-0.005714285714285714,1.0,-0.002857142857142857,0.5714285714285714,0.023094010767585032,0.01511857892036909,0.010690449676496976,0.04,-2.0,0.5773502691896257,0.3779644730092272,0.2672612419124244
