id,project,project_nick,type,category,title,body,publish_date,publish_date_t,fronturl,picture,badge,pay_option,data,_score,overview,text
67fa7bef9a794772e1c4ab5e,РБК,rbcnews,article,money,Нападающий «Динамо» порвал ахиллово сухожилие,Бразильский нападающий московского клуба Артур Гомес получил травму в матче 24-го тура РПЛ против «Пари НН» и был вынужден покинуть поле на носилках во втором тайме,2025-04-12T19:56:08+03:00,1744476968,https://www.rbc.ru/sport/12/04/2025/67fa7bef9a794772e1c4ab5e,https://s0.rbk.ru/v6_top_pics/media/img/7/37/347444707460377.jpeg,,free,,0,Бразильский нападающий московского клуба Артур Гомес получил травму в матче 24-го тура РПЛ против «Пари НН» и был вынужден покинуть поле на носилках во втором тайме,"Бразильский нападающий московского «Динамо» Артур Гомес порвал ахиллово сухожилие в матче 24-го тура РПЛ против «Пари НН». Об этом сообщил «Матч ТВ» глава совета директоров клуба Дмитрий Гафин. В субботу «Динамо» в гостевом матче сыграло вничью с «Пари НН» (1:1). Во втором тайме Гомес был заменен, его унесли с поля на носилках. «У Артура Гомеса порван ахилл. Это предварительная информация от нашего врача», — сказал Гафин. «Динамо» спаслось от поражения благодаря незабитому пенальти «Пари НН»
                                    


Спорт 26-летний Гомес выступает за московское «Динамо» с сентября 2024 года. В текущем сезоне футболист забил три мяча и отдал две результативные передачи в 16 матчах чемпионата. С 43 очками «Динамо» располагается на пятой строчке турнирной таблицы РПЛ. В следующем туре москвичи сыграют с «Рубином» дома 20 апреля."
67fa988e9a7947a36dae1008,РБК,rbcnews,uploaded_video,money,Марш оппозиции в центре Варшавы,Видео,2025-04-12T19:44:00+03:00,1744476240,https://www.rbc.ru/?video_id=67fa988e9a7947a36dae1008,https://s0.rbk.ru/v6_top_pics/media/img/8/27/347444762765278.jpeg,video,free,,0,,
67fa8e509a79475a1e2bdac6,РБК,rbcnews,short_news,money,Актер Ленсовета Дель получил ножевые ранения в ссоре с подругой,,2025-04-12T19:41:10+03:00,1744476070,https://www.rbc.ru/rbcfreenews/67fa8e509a79475a1e2bdac6,https://s0.rbk.ru/v6_top_pics/media/img/2/85/347444741089852.jpeg,,free,,0,,"В Санкт-Петербурге актрису Александру Дроздову задержали по подозрению в нападении с ножом на сожителя, актера Илью Деля, сообщает ТАСС со ссылкой на правоохранительные органы. Ссора между партнерами произошла в ночь на 12 апреля в квартире на Казанской улице. «40-летний хозяин (квартиры. — РБК) в ходе ссоры со своей 26-летней сожительницей получил ножевые ранения в грудь и руку», — говорится в сообщении. Мужчину госпитализировали, его девушку доставили в отделение МВД. Дроздова работает в Театре комедии имени Н.П. Акимова с 2020 года, Дель с 2022 года служит в театре имени Ленсовета. Артист также снимается в кино: он играл в фильмах «Цой», «Пророк. История Александра Пушкина» и сериалах «Хороший человек» и «Содержанки». В пресс-службе театра уточнили, что артист находится в удовлетворительном состоянии. Роль Деля в спектакле «Театральный роман», премьера которого состоится 12 апреля, отдали другому актеру, отметили в пресс-службе. По информации «Фонтанки», Дроздова ударила сожителя ножом в грудь, артиста доставили в реанимацию Мариинской больницы. Петербуржец убил возлюбленную и спрятал ее тело в бочке, залив кислотой
                                    


Общество Осенью в Петербурге задержали мужчину, убившего свою сожительницу и поместившего ее тело в пластиковую бочку с кислотой. Подозреваемый сбежал в другой регион. В отношении мужчины завели уголовное дело по ч. 1 ст. 105 Уголовного кодекса — убийство. Найти мужчину помогла его бывшая жена, которой он рассказал о произошедшем. Читайте РБК в Telegram."
67fa908b9a79476414f9af4e,РБК,rbcnews,article,money,На марш оппозиции в центре Варшавы вышли тысячи человек,"Митинг проходил в центре Варшавы в течение двух часов, в нем участвовали видные оппозиционеры. По данным властей, в шествии в центре Варшавы участвовали 20 тыс. человек, оппозиция заявила о 100 тыс.",2025-04-12T19:40:05+03:00,1744476005,https://www.rbc.ru/politics/12/04/2025/67fa908b9a79476414f9af4e,https://s0.rbk.ru/v6_top_pics/media/img/9/32/347444765875329.jpeg,,free,,0,"Митинг проходил в центре Варшавы в течение двух часов, в нем участвовали видные оппозиционеры. По данным властей, в шествии в центре Варшавы участвовали 20 тыс. человек, оппозиция заявила о 100 тыс.","Video В центре Варшавы днем 12 апреля прошел многотысячный марш польской оппозиции. По оценке столичной мэрии, в город прибыло 200 автобусов со сторонниками оппозиционной партии «Право и справедливость» (ПиС), а в марше приняли участие 20 тыс. человек, передает газета Wiadomosci. Бывший министр обороны Польши от ПиС Мариуш Блащак, в свою очередь, заявил, что в митинге участвовали порядка 100 тыс. человек. Такие же данные привел кандидат в президенты Польши от ПиС, президент Института национальной памяти Кароль Навроцкий, ссылаясь на подсчеты организаторов. Официально шествие приурочено к 1000-летию Королевства Польского и 500-летию «прусского оммажа» (вассальной присяге на верность польскому королю прусского герцога Альбрехта Гогенцоллерна). Politico узнало о тайных контактах команды Трампа с украинской оппозицией
                                    


Политика Шествие началось в 12:00 (13:00 мск) перед памятником Копернику на Краковском предместье. Участники митинга несли национальные флаги и плакаты с предвыборными и антиправительственными лозунгами. Спустя два часа мероприятие завершилось, и участники митинга начали постепенно расходиться. В митинге приняли участие некоторые политики, в том числе бывший премьер-министр Польши Матеуш Моравецкий. Перед собравшимися выступали Навроцкий и бывший польский премьер, председатель ПиС Ярослав Качиньский. Сейчас основной правящей партией в Польше является «Гражданская платформа» с 157 мандатами в парламенте, к ней принадлежит премьер Дональд Туск. Она состоит в коалиции с другими парламентскими партиями. Большинство мест, однако, имеет ПиС с 194 мандатами. Накануне в польском городе Коньске прошли дебаты кандидатов на пост президента страны. В них участвовали в том числе Навроцкий и мэр Варшавы, кандидат от «Гражданской платформы» Рафал Тшасковский, предварительно лидирующие по результатам опроса. Кандидаты отвечали на вопросы по трем тематическим блокам: безопасность, внешняя политика и экономика. Первый тур президентских выборов в Польше назначен на 18 мая. На пост главы государства претендуют девять человек. Читайте РБК в Telegram."
67fa90989a79476570a6b0da,РБК,rbcnews,article,money,Трамп заявил о «вредоносной деятельности» России и продлил часть санкций,Байден ввел режим чрезвычайного положения в США в 2021 году в связи с «вредоносной деятельностью» властей России. Москва отвергает обвинения Вашингтона и считает санкции незаконными,2025-04-12T19:17:35+03:00,1744474655,https://www.rbc.ru/politics/12/04/2025/67fa90989a79476570a6b0da,https://s0.rbk.ru/v6_top_pics/media/img/8/19/347444748257198.jpeg,,free,,0,Байден ввел режим чрезвычайного положения в США в 2021 году в связи с «вредоносной деятельностью» властей России. Москва отвергает обвинения Вашингтона и считает санкции незаконными,"Президент США Дональд Трамп продлил на год режим чрезвычайного положения в связи с «вредоносной деятельностью» российских властей, следует из данных Федерального реестра страны. Это подразумевает продление блокировки российских активов и санкций, а также вторичных ограничений в отношении иностранных финансовых институтов, сотрудничающих с ВПК России. Среди «вредоносной деятельности» перечисляются «подрыв проведения свободных выборов в США и у их союзников», киберпреступления, «поощрение и использование транснациональной коррупции для оказания влияния на иностранные правительства», притеснение диссидентов и журналистов, подрыв безопасности в стратегических для Вашингтона регионах и нарушение принципов международного права. «Конкретная вредоносная деятельность правительства Российской Федерации <...> продолжает представлять необычайную и экстраординарную угрозу национальной безопасности, внешней политике и экономике США, — говорится в документе. — Я продлеваю на один год режим чрезвычайной ситуации в стране, объявленный в исполнительном указе 14024». Соответствующий режим был введен его предшественником Джо Байденом 15 апреля 2021 года. Тогда в США перечисляли аналогичные угрозы, исходящие от России. Россия предложила США снять санкции с «Аэрофлота»
                                    


Политика В конце февраля Трамп на год продлил действие антироссийских санкций, которые были введены в 2014, 2018 и 2022 годах из-за ситуации на Украине. После начала военной операции Россия стала мировым лидером по количеству введенных против нее ограничений, писал Bloomberg. В Кремле отвергали подобные утверждения США. Там также обвиняли Вашингтон в ведении вредоносной деятельности в киберпространстве против России. Москва считает санкции незаконными и настаивает на их отмене. Президент Владимир Путин утверждал, что западные ограничения «не возымели должного эффекта», поскольку «Россия нужна миру». Читайте РБК в Telegram."
67fa71a29a794720236c512e,РБК,rbcnews,article,money,«Динамо» проиграло «Ак Барсу» в первом матче 1/4 финала Кубка Гагарина,"Казанский «Ак Барс» одержал победу над «Динамо» со счетом 5:3. Нападающий Дмитрий Яшкин оформил дубль, забросив на последних секундах в пустые ворота",2025-04-12T19:08:02+03:00,1744474082,https://www.rbc.ru/sport/12/04/2025/67fa71a29a794720236c512e,https://s0.rbk.ru/v6_top_pics/media/img/5/55/347444734276555.jpeg,,free,,0,"Казанский «Ак Барс» одержал победу над «Динамо» со счетом 5:3. Нападающий Дмитрий Яшкин оформил дубль, забросив на последних секундах в пустые ворота","Московское «Динамо» проиграло казанскому «Ак Барсу» в домашней игре в первом матче серии четвертьфинала Кубка Гагарина. Встреча завершилась со счетом 5:3. В составе гостей заброшенными шайбами отметились Дмитрий Яшкин (пятая и 60-я минута), Эрик О’Делл (15-я), Митчелл Миллер (51), Илья Сафонов (59). У московского клуба шайбу забросил Седрик Пакетт (39), Павел Кудрявцев (53), Максим Комтуа (56). Московское «Динамо» выбило клуб Ротенберга из плей-офф КХЛ
                                    


Спорт «Динамо» уступает в серии плей-офф Континентальной хоккейной лиги (КХЛ) до четырех побед со счетом 1:0. Второй матч серии состоится 14 апреля в Москве. В первом раунде плей-офф Кубка Гагарина московское «Динамо» оказалось сильнее петербургского СКА (4:2), а казанский «АК Барс» выиграл у екатеринбургского «Автомобилиста» (4:3) в решающем матче серии."
67fa80159a7947413f97687f,РБК,rbcnews,short_news,money,Глава МИД Ирана и спецпосланник США Уиткофф договорились о новой встрече,,2025-04-12T19:06:58+03:00,1744474018,https://www.rbc.ru/rbcfreenews/67fa80159a7947413f97687f,https://s0.rbk.ru/v6_top_pics/media/img/9/26/347444731447269.jpeg,,free,,0,,"Глава МИД Исламской Республики Аббас Арагчи и спецпосланник президента США Стив Уиткофф на встрече в Омане договорились продолжить переговоры на следующей неделе, сообщила пресс-служба иранского внешнеполитического ведомства. Переговоры Арагчи и Уиткоффа длилась около трех часов. Дипломаты обменялись позициями по ядерной программе Ирана и возможности снятия санкций в отношении Тегерана. Представители Ирана и Соединенных Штатов находились в отдельных комнатах и общались через министра иностранных дел Омана Бадра аль-Бусаиди. В МИД Ирана подчеркнули, что переговоры прошли «в конструктивной атмосфере, основанной на взаимном уважении». Совместный всеобъемлющий план действий (СВПД), или иранская ядерная сделка, — соглашение, согласно которому Иран в обмен на отмену международных санкций ограничивает свою ядерную программу, исключая создание ядерного оружия. Его подписали в Вене летом 2015 года.

В 2018 году президент США Дональд Трамп заявил о выходе США из СВПД и введении против Ирана дополнительных санкций. Тегеран еще год соблюдал свои обязательства, а в 2019-м заявил об их приостановке. Непрямые переговоры Ирана и США начались в Омане
                                    


Политика В начале апреля президент США Дональд Трамп заявил, что Вашингтон и Тегеран ведут прямые переговоры о ядерной программе Тегерана. Перед этим он пригрозил Ирану военным ударом и ужесточением санкций, если диалог не начнется в течение двух месяцев, после чего иранскую армию привели в состояние повышенной боевой готовности. Читайте РБК в Telegram."
67fa874e9a79472d1b91997d,РБК,rbcnews,article,money,«Локомотив» впервые за восемь лет проиграл «Рубину» в РПЛ,«Железнодорожники» в гостях уступили казанскому клубу со счетом 0:1,2025-04-12T19:01:11+03:00,1744473671,https://www.rbc.ru/sport/12/04/2025/67fa874e9a79472d1b91997d,https://s0.rbk.ru/v6_top_pics/media/img/3/74/347444728389743.jpeg,,free,,0,«Железнодорожники» в гостях уступили казанскому клубу со счетом 0:1,"Московский «Локомотив» проиграл казанскому «Рубину» в гостевом матче 24-го тура Российской премьер-лиги (РПЛ). Встреча завершилась со счетом 1:0. У хозяев забитым мячом отличился нападающий Дардан Шабанхаджай (51-я минута), который подхватил мяч на своей половине поля и обошел четверых игроков «Локомотива». «Зенит» пожаловался в ЭСК РФС на спорный гол в матче с «Локомотивом»
                                    


Спорт «Железнодорожники» в последний раз побеждали в РПЛ 15 марта в матче против «Динамо» (2:1). После этого они проиграли самарским «Крыльям Советов» (5:1) и сыграли вничью с «Зенитом» (1:1). В последний раз «Рубин» побеждал «Локомотив» в РПЛ 29 апреля 2017 года (1:0). «Локомотив» после 24 туров набрал 41 очко и занимает шестое место в таблице. У «Рубина» 36 очков и седьмая строчка. В 25-м туре «Локомотив» 19 апреля сыграет в дома с нижегородским «Пари НН», а «Рубин» на следующий день в гостевой встрече сыграет с московским «Динамо»."
67fa86669a79470bba35d68a,РБК,rbcnews,article,money,Израиль анонсировал расширение боевых действий по всему сектору Газа,"Кац анонсировал распространение операций ЦАХАЛ на «другие места в большей части Газы». Населению, по его словам, «придется эвакуироваться» из зон боев. Ранее израильские военные завершили окружение Рафаха",2025-04-12T18:58:58+03:00,1744473538,https://www.rbc.ru/politics/12/04/2025/67fa86669a79470bba35d68a,https://s0.rbk.ru/v6_top_pics/media/img/9/99/347444737835999.jpeg,,free,,0,"Кац анонсировал распространение операций ЦАХАЛ на «другие места в большей части Газы». Населению, по его словам, «придется эвакуироваться» из зон боев. Ранее израильские военные завершили окружение Рафаха","Израиль намерен расширить боевые действия по всему сектору Газа, сообщил министр обороны страны Исраэль Кац. Его цитирует The Times of Israel. «Интенсивная деятельность ЦАХАЛ вскоре распространится на другие места в большей части Газы, и вам придется эвакуироваться из зон боевых действий», — обратился он к жителям эксклава. Кац призвал палестинцев «устранить [палестинскую группировку] ХАМАС и освободить всех заложников», прежде чем израильские военные расширят свои операции в регионе. «Это последний момент, чтобы устранить ХАМАС, освободить заложников и положить конец войне», — заявил министр. Kan узнал о готовности Израиля к новым боям в Газе
                                    


Политика Армия обороны Израиля (ЦАХАЛ) ранее отчиталась о полном окружении населенного пункта Рафах на юге Сектора Газа. Израильские военные взяли под контроль «коридор Мораг», одна из дивизий также действует в Филадельфийском коридоре вдоль границы Египта с эксклавом. Кац сообщил, что Израиль превратил территорию между этими областями в свою «зону безопасности». Рафах, полностью находящийся там, оказался отрезан от Хан-Юниса. 2 апреля израильские власти объявили о расширении военной операции «Отвага и меч» в секторе Газа, возобновленной 18 марта после провала переговоров о продлении перемирия с ХАМАС. Боевики обвинили Израиль в «возобновлении войны на уничтожение». Кац назвал целью операции зачистку района от боевиков ХАМАС и инфраструктуры группировки. Другой задачей министр назвал взятие под контроль «обширных территорий», которые будут присоединены к буферной зоне вдоль границ полуэксклава. Премьер-министр Израиля Биньямин Нетаньяху тогда уточнил, что целью операции станет создание «коридора Мораг», который отделит город Рафах, расположенный вблизи границы с Египтом, от всего остального сектора Газа. Мораг — название самого южного еврейского населенного пункта, находившегося в Газе до полного вывода израильских подразделений и поселений в 2005 году. Читайте РБК в Telegram."
67fa826b9a7947aa516360a6,РБК,rbcnews,short_news,money,В Молдавии задержали Петровича после поездки в Москву,,2025-04-12T18:54:55+03:00,1744473295,https://www.rbc.ru/rbcfreenews/67fa826b9a7947aa516360a6,https://s0.rbk.ru/v6_top_pics/media/img/2/09/347444709753092.jpeg,,free,,0,,"Главу координационного совета российских соотечественников Молдавии и национального комитета «Победа» Алексея Петровича задержали в аэропорту Кишинева после поездки в Москву. Об этом он сообщил в своем телеграм-канале. «Задержан в международном аэропорту города Кишинева», — написал Петрович. Вскоре он сообщил, что после досмотра его отпустили. Общественный деятель участвовал в международном форуме «Память Победителей», на котором собрались координаторы Бессмертного полка за границей. Петрович организует шествия полка в День Победы в Кишиневе. Кроме того, он является представителем Российского военно-исторического общества в Молдавии. В аэропорту также задержали молдавского блогера Габриела Кэлина, который прилетел в столицу Молдавии из Москвы после посещения форума «Евразия — территория традиционных ценностей». В телеграм-канале блогера опубликовали видео, на котором сотрудник полиции выводит Кэлина из очереди на паспортный контроль. В Telegram у блогера более 6 тыс. подписчиков, в YouTube — более 21 тыс. Кэлин записывает видео о политике и критикует президента Молдавии Майю Санду. Молдавские силовики неоднократно задерживали или досматривали оппозиционных общественных деятелей и политиков в аэропорту Кишинева. В конце марта башкана (главу) Гагаузии Евгению Гуцул задержали в аэропорту молдавской столицы по возвращении из Стамбула. Ей предъявили обвинение в нарушениях при финансировании запрещенной в Молдавии партии «Шор» и нарушениях в управлении избирательным фондом на выборах главы Гагаузии весной 2023 года. В начале апреля ее отправили под домашний арест. Летом 2024 года в аэропорту после прилета тщательно досмотрели депутатов молдавского оппозиционного блока «Победа», которые вернулись со съезда своего объединения в Москве. В частности, депутата Ирину Лозован пытались задержать, однако она избежала процедуры благодаря депутатскому иммунитету. Читайте РБК в Telegram."
67fa81a19a79473646bfaedb,РБК,rbcnews,article,money,Axios узнал о готовности Трампа к компромиссам в сделке с Ираном,"Трамп готов пойти на компромиссы для заключения ядерного соглашения с Ираном, пишет Axios. Вашингтон требует от Тегерана полного отказа от военной компоненты ядерной программы, сегодня стороны провели непрямые переговоры в Омане",2025-04-12T18:42:15+03:00,1744472535,https://www.rbc.ru/politics/12/04/2025/67fa81a19a79473646bfaedb,https://s0.rbk.ru/v6_top_pics/media/img/0/44/347444724413440.jpeg,,free,,0,"Трамп готов пойти на компромиссы для заключения ядерного соглашения с Ираном, пишет Axios. Вашингтон требует от Тегерана полного отказа от военной компоненты ядерной программы, сегодня стороны провели непрямые переговоры в Омане","Президент США Дональд Трамп готов пойти на компромиссы, чтобы заключить новое ядерное соглашение с Ираном, передает Axios со ссылкой на неназванного американского чиновника. Сегодня, 12 апреля, состоялись непрямые переговоры по этому вопросу в столице Омана Маскате. В них принимали участие глава иранского МИДа Аббас Арагчи и спецпосланник Трампа Стив Уиткофф. Как отмечал Tasnim, представители двух стран находились в отдельных комнатах и передавали друг другу свои точки зрения через министра иностранных дел Омана Бадра аль-Бусаиди. Если эти контакты пройдут успешно, то прямые переговоры Арагчи и Уиткоффа могут состояться позднее в субботу или воскресенье, сказал знакомый с ситуацией собеседник Axios. «Наша цель — достичь справедливого и уважительного соглашения на равных условиях. Если другая сторона придерживается аналогичного подхода, то это приведет к появлению взаимопонимания и переговорам», — сказал Арагчи перед мероприятием. Он также перечислил среди целей Тегерана определение сроков переговоров по ядерной сделке и анонсировал контакты с США на следующей неделе. Непрямые переговоры Ирана и США начались в Омане
                                    


Политика Аль-Бусаиди на своей странице в X (бывший Twitter) заявил, что встреча «прошла в дружественной атмосфере, способствующей сближению точек зрения и в конечном счете достижению регионального и глобального мира, безопасности и стабильности». Он также пообещал приложить усилия для заключения нового ядерного соглашения. В 2015 году Иран заключил соглашение с США, Францией, Китаем, Россией, Великобританией и Германией о регулировании своей ядерной деятельности в обмен на ослабление санкций. Сделка получила название Совместный всеобъемлющий план действий (СВПД). Во время первого президентского срока Трамп вышел из соглашения и восстановил ограничения. В ответ Тегеран отказался от своих обязательств и ускорил реализацию ядерной программы. Власти республики отвергают обвинения Запада в стремлении получить ядерное оружие и называют мирными цели деятельности в этой области. После возвращения в Белый дом Трамп потребовал от Ирана подписать новое ядерное соглашение в течение двух месяцев и пригрозил бомбардировками и вторичными пошлинами в случае отказа. Вашингтон требует от Тегерана полного отказа от военного компонента ядерной программы. Иранский лидер Масуд Пезешкиан заявил о готовности к равноправному диалогу с США, однако не уточнил возможность проведения прямых переговоров. Их анонсировал Трамп 7 апреля. Это стало первым значимым контактом сторон на втором президентском сроке республиканца. Читайте РБК в Telegram."
67fa772a9a79471df38217f0,РБК,rbcnews,article,money,В Таджикистане поддержали запрет на преследование за лайки в соцсетях,Нижняя палата парламента единогласно решила отменить уголовную ответственность за лайки и проставление эмодзи в интернете. Ранее эту практику критиковал президент. Сейчас за это в стране наказаны 1507 человек,2025-04-12T18:18:23+03:00,1744471103,https://www.rbc.ru/society/12/04/2025/67fa772a9a79471df38217f0,https://s0.rbk.ru/v6_top_pics/media/img/7/81/347444695220817.jpeg,,free,,0,Нижняя палата парламента единогласно решила отменить уголовную ответственность за лайки и проставление эмодзи в интернете. Ранее эту практику критиковал президент. Сейчас за это в стране наказаны 1507 человек,"Палата представителей (маджлиси намояндагон, нижняя палата парламента) Таджикистана единогласно одобрила поправки в Уголовный кодекс республики, запрещающие уголовное преследование за лайки в соцсетях, сообщает Asia-Plus. Проект закона «О внесении изменений в Уголовный кодекс Республики Таджикистан» был принят на первой сессии нового состава палаты 10 апреля. Его представил первый заместитель генерального прокурора страны Умед Каримзода. Законопроект предусматривает полную отмену уголовной ответственности за проставление эмодзи и лайков под опубликованными видеозаписями и сообщениями по статьям 179 (3) и 307 (1) Уголовного кодекса Таджикистана. «В примечании к статьям 179 (дополнение 3) и 307 (дополнение 1) Уголовного кодекса добавить слова «за исключением одобрения (проставления лайка или другого знака)», — говорится в поправках к закону. Маск предрек «казни в Европе за лайки» после задержания Дурова
                                    


Бизнес Статья 179 (3) Уголовного кодекса Таджикистана предусматривает ответственность за публичные призывы к совершению преступлений террористического характера и (или) публичное оправдание террористической деятельности. Максимальное наказание — до 15 лет лишения свободы. Статья 307 (1) касается публичных призывов к осуществлению экстремистской деятельности и публичного оправдания экстремизма. Максимальное наказание — до 12 лет лишения свободы. Поправка вступит в силу после того, как ее одобрит маджлиси милли (Национальный совет, верхняя палата парламента Таджикистана), а после подпишет президент. Кроме того, текст должен быть опубликован в правительственной газете. В Таджикистане граждан уже привлекали к уголовной ответственности за лайки и репосты запрещенных материалов в интернете, отмечает Asia-Plus. Каримзода привел данные Главного управления исполнения уголовных наказаний (ГУИУН) республики, согласно которым сейчас наказание за лайки роликов, репортажей и оставление «комментариев и мнений, содержащих террористический и экстремистский контент», отбывают 1507 человек. Безосновательное возбуждение уголовных дел за лайки в интернете и «рассмотрение материалов и видео, распространяемых в социальных сетях, в качестве доказательств» ранее раскритиковал президент Таджикистана Эмомали Рахмон. Он подчеркнул, что «этой практике необходимо положить конец». В России также возбуждаются уголовные дела за действия в социальных сетях, в том числе за комментарии. Их заводили по статьям об оправдании терроризма и публичных призывах к террористической деятельности. В 2018 году Верховный суд после критики таких дел рекомендовал судьям оценивать контекст публикаций и наказывать за них лишь при явном преступном умысле. Читайте РБК в Telegram."
67fa7ce79a7947a78dd7219d,РБК,rbcnews,article,money,Украинские синхронистки отказались от фото с россиянками на Кубке мира,"Во время церемонии награждения Дарья Мошинская и Анастасия Шмонина проигнорировали рукопожатия с Майей Дорошко и Татьяной Гайдай. Также украинки отказались от фотографии с россиянками, уйдя с помоста",2025-04-12T18:11:48+03:00,1744470708,https://www.rbc.ru/sport/12/04/2025/67fa7ce79a7947a78dd7219d,https://s0.rbk.ru/v6_top_pics/media/img/2/64/347444702967642.jpeg,,free,,0,"Во время церемонии награждения Дарья Мошинская и Анастасия Шмонина проигнорировали рукопожатия с Майей Дорошко и Татьяной Гайдай. Также украинки отказались от фотографии с россиянками, уйдя с помоста","Украинские синхронистки Дарья Мошинская и Анастасия Шмонина отказались от рукопожатий и совместной фотографии с россиянками Майей Дорошко и Татьяной Гайдай, которые победили в технической программе в дуэтах на этапе Кубка мира. Турнир прошел в Египте. Во время награждения украинские спортсменки проигнорировали рукопожатия с Дорошко и Гайдай. Они отказались от фотографии с россиянками, уйдя с помоста. Российские спортсменки 11 апреля выиграли техническую программу дуэтов, а украинки стали вторыми. Бронзовыми призерами стали канадские синхронистки Одри Ламот и Химена Ортис Монтано. В сборной России по плаванию решили сменить главного тренера
                                    


Спорт Этап Кубка мира проходит с 11 по 13 апреля. Российские и белорусские спортсмены принимают участие в турнире в нейтральном статусе. В сентябре 2023 года Международная федерация плавания объявила о возвращении российских и белорусских спортсменов на соревнования под эгидой организации в нейтральном статусе при соблюдении ими ряда условий. В ноябре 2024 года она сняла запрет на участие российских и белорусских спортсменов в эстафетах, групповых дисциплинах по синхронному плаванию и синхронных прыжках в воду. Нынешний турнир стал первым с 2022 года международным стартом для российских синхронисток."
67fa7fc29a7947413f976871,РБК,rbcnews,article,money,В WhatsApp возникли проблемы с отправкой сообщений,"Сбой наблюдается в разных странах, в России он возник около 17:00 мск. В частности, наблюдаются проблемы с отправкой сообщений в групповые чаты",2025-04-12T18:02:15+03:00,1744470135,https://www.rbc.ru/technology_and_media/12/04/2025/67fa7fc29a7947413f976871,https://s0.rbk.ru/v6_top_pics/media/img/2/76/347444702178762.jpeg,,free,,0,"Сбой наблюдается в разных странах, в России он возник около 17:00 мск. В частности, наблюдаются проблемы с отправкой сообщений в групповые чаты","В мессенджере WhatsApp (принадлежит корпорации Meta, чья деятельность признана экстремистской и запрещена в России) произошел сбой, свидетельствуют данные сервисов DownDetector и Cбой.рф. В частности, наблюдаются проблемы с отправкой сообщений в групповые чаты, убедились корреспонденты РБК. При отправке личных сообщений таких трудностей не возникает. У части корреспондентов пользователей проблем с отправкой сообщений в групповые чаты не наблюдается. По информации Сбой.рф, первые жалобы начали поступать еще в начале дня. По статистике DownDetector, перебои возникли около 17:00 мск 12 апреля. Сообщения о сбое поступают из разных регионов России. Сбой в работе мессенджера наблюдается и в других странах, в частности в США, Бразилии, Великобритании, Италии, Франции, Турции, Объединенных Арабских Эмиратах, Японии и других.        

    





                    МВД рассказало, как можно заразить телефон вирусом через WhatsApp
                                    


Технологии и медиа Большинство пользователей DownDetector жалуются на проблемы с оповещениями (63%), еще 22% сообщили об общем сбое. 13% пользователей столкнулись с неполадками в работе мобильного приложения, наблюдаются и другие проблемы. Проблемы наблюдаются в работе и других сервисов Meta, в частности Facebook Messenger, следует из статистики Downdetector. Последний крупный сбой в работе WhatsApp возникал в конце февраля. Тогда пользователи по всему миру жаловались на проблемы с подключением и отправкой сообщений, а также на неполадки в работе приложения. Читайте РБК в Telegram."
67fa79349a794779777c15f0,РБК,rbcnews,short_news,money,В Кремле осудили отзыв приглашения фотографа ТАСС на World Press Photo,,2025-04-12T18:01:00+03:00,1744470060,https://www.rbc.ru/rbcfreenews/67fa79349a794779777c15f0,https://s0.rbk.ru/v6_top_pics/media/img/7/05/347444690098057.jpeg,,free,,0,,"Отзыв приглашения фотокорреспонденту ТАСС Михаилу Терещенко на конкурс World Press Photo противоречит духу журналистской солидарности, сообщил агентству пресс-секретарь президента России Дмитрий Песков. «Конечно же, это (отзыв. — РБК) противоречит здравому смыслу и духу журналистской солидарности», — отметил Песков. World Press Photo назвала снимком года кадр из морга в секторе Газа
                                    


Технологии и медиа В конце марта жюри World Press Photo объявило региональных победителей конкурса. Среди европейских лауреатов — фотограф ТАСС Михаил Терещенко, снявший репортаж о протестах в Тбилиси, он взял награду в категории «Серия снимков», его работа претендует на звание фотографии года. Фотокорреспондент работает в агентстве с 2017 года. Победителя World Press Photo объявят 17 апреля в Амстердаме, в мае состоится награждение. 12 апреля организаторы конкурса отозвали приглашение Терещенко. Организация заявила о жалобах на победу журналиста в региональном отборе конкурса. Читайте РБК в Telegram."
