date,KG000A3LSJ06,RU000A0JS4Z7,RU000A0JSGV0,RU000A0JVA10,RU000A0JVD25,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A105C44,RU000A105EW9,RU000A105M75,RU000A105N25,RU000A105PQ7,RU000A1060Q0,RU000A1061L9,RU000A1071S3,RU000A1076U8,RU000A107RH8,RU000A107U81
2024-12-26,95.4,98.45,86.75,98.73,97.66,98.4449,100.0,85.698,82.0,98.8076,69.8629,94.48,94.4,98.0,94.0,99.4997,95.0,92.9981,92.75,93.799
2024-12-27,95.38,,87.06,99.22,97.0,98.8997,98.999,86.4779,82.0,99.9462,70.9462,97.0499,94.67,97.98,94.6999,,96.95,91.0,92.75,94.3999
2024-12-28,95.38,,87.06,99.22,97.0,98.8997,98.999,86.4779,82.0,99.9462,70.9462,97.0499,94.67,97.98,94.6999,,96.95,91.0,92.75,94.3999
2024-12-29,95.38,,87.06,99.22,97.0,98.8997,98.999,86.4779,82.0,99.9462,70.9462,97.0499,94.67,97.98,94.6999,,96.95,91.0,92.75,94.3999
2024-12-30,96.07,98.72,85.52,99.3,98.47,99.38,99.0211,86.8,85.44,99.8888,75.6499,96.4,94.49,97.98,95.5,99.9771,97.4972,92.6,92.77,94.4399
2024-12-31,96.07,98.72,85.52,99.3,98.47,99.38,99.0211,86.8,85.44,99.8888,75.6499,96.4,94.49,97.98,95.5,99.9771,97.4972,92.6,92.77,94.4399
2025-01-01,96.07,98.72,85.52,99.3,98.47,99.38,99.0211,86.8,85.44,99.8888,75.6499,96.4,94.49,97.98,95.5,99.9771,97.4972,92.6,92.77,94.4399
2025-01-02,96.07,98.72,85.52,99.3,98.47,99.38,99.0211,86.8,85.44,99.8888,75.6499,96.4,94.49,97.98,95.5,99.9771,97.4972,92.6,92.77,94.4399
2025-01-03,96.35,98.69,88.17,99.28,98.48,98.6003,98.1563,88.2499,87.2882,99.05,77.0,98.1,94.2399,98.0,95.9888,99.86,97.4857,93.4,93.12,95.7498
2025-01-04,96.35,98.69,88.17,99.28,98.48,98.6003,98.1563,88.2499,87.2882,99.05,77.0,98.1,94.2399,98.0,95.9888,99.86,97.4857,93.4,93.12,95.7498
2025-01-05,96.35,98.69,88.17,99.28,98.48,98.6003,98.1563,88.2499,87.2882,99.05,77.0,98.1,94.2399,98.0,95.9888,99.86,97.4857,93.4,93.12,95.7498
2025-01-06,96.0,98.92,87.04,99.31,,99.0501,99.5999,87.5014,85.75,99.0201,78.39,95.501,94.3004,98.0,95.2997,,97.14,93.9789,94.2,95.8
2025-01-07,96.0,98.92,87.04,99.31,,99.0501,99.5999,87.5014,85.75,99.0201,78.39,95.501,94.3004,98.0,95.2997,,97.14,93.9789,94.2,95.8
2025-01-08,95.1,98.85,87.68,99.01,,99.58,99.0653,87.9598,86.0,98.8081,79.38,,94.0,98.027,95.4755,99.5811,97.4882,93.8049,94.3,96.9995
2025-01-09,95.68,98.69,88.49,99.1,98.49,98.2695,99.2952,86.5999,86.4,99.2203,77.9972,98.0999,94.5,94.4108,93.8905,99.7997,96.95,93.7,94.1789,95.1
2025-01-10,95.43,98.79,87.34,99.1,98.25,98.9002,99.399,86.84,85.96,99.5179,77.9,96.4,94.66,98.2838,94.5999,99.9995,95.7,93.0,93.0,95.0
2025-01-11,95.43,98.79,87.34,99.1,98.25,98.9002,99.399,86.84,85.96,99.5179,77.9,96.4,94.66,98.2838,94.5999,99.9995,95.7,93.0,93.0,95.0
2025-01-12,95.43,98.79,87.34,99.1,98.25,98.9002,99.399,86.84,85.96,99.5179,77.9,96.4,94.66,98.2838,94.5999,99.9995,95.7,93.0,93.0,95.0
2025-01-13,95.49,98.5,88.49,99.01,98.96,99.0,99.2501,87.0519,86.9799,99.0196,79.7999,95.8853,94.7,,94.15,99.6019,95.9,92.9001,92.7,94.8211
2025-01-14,94.94,98.92,88.54,99.01,99.99,99.5327,98.865,86.8999,86.7219,98.802,80.25,96.0,94.7,98.0,94.75,99.6,96.2,93.1,92.699,95.0
2025-01-15,94.1,98.9,85.14,98.97,99.52,99.525,99.7846,87.0,86.7506,99.1718,81.998,95.9998,95.1991,98.0,94.7998,,95.9,93.05,92.7,95.0
2025-01-16,94.85,98.91,85.99,99.27,98.14,99.1001,99.5754,86.9374,86.6008,99.04,82.4916,95.9998,94.9998,95.558,94.5057,100.0,96.2999,93.2101,92.9999,95.0
2025-01-17,94.26,98.91,85.48,99.25,98.0,99.0,99.1911,86.7501,86.8601,99.0,83.1,95.65,94.7663,95.244,94.9899,99.9,96.0,93.4999,93.0,94.6052
2025-01-18,94.26,98.91,85.48,99.25,98.0,99.0,99.1911,86.7501,86.8601,99.0,83.1,95.65,94.7663,95.244,94.9899,99.9,96.0,93.4999,93.0,94.6052
2025-01-19,94.26,98.91,85.48,99.25,98.0,99.0,99.1911,86.7501,86.8601,99.0,83.1,95.65,94.7663,95.244,94.9899,99.9,96.0,93.4999,93.0,94.6052
2025-01-20,93.77,99.42,85.44,99.07,98.89,98.8,99.009,86.9999,87.2888,99.086,83.68,95.5,94.01,97.05,94.511,99.7267,96.3999,93.4999,93.5,95.4907
2025-01-21,93.72,99.26,85.37,99.15,97.6,99.2,99.5001,86.7,87.1998,99.0602,83.999,95.7,94.0,,95.0999,99.99,95.6401,93.988,93.749,94.4
2025-01-22,94.39,98.81,85.44,99.28,97.56,98.6999,99.1,86.729,87.2499,99.0257,84.0,95.5,94.7998,,95.2994,99.8,95.4018,94.1001,93.94,93.8601
2025-01-23,93.88,99.3,85.82,99.28,97.35,98.9599,98.3003,86.6622,87.2914,99.0162,84.3496,,94.8492,,94.6826,99.78,95.4,94.1996,93.9999,93.92
2025-01-24,94.43,99.39,86.12,99.24,97.94,98.87,98.8999,86.793,87.11,99.3796,85.2,95.31,94.7499,95.6005,94.9999,99.5206,96.0798,94.33,93.8498,93.5
2025-01-25,94.43,99.39,86.12,99.24,97.94,98.87,98.8999,86.793,87.11,99.3796,85.2,95.31,94.7499,95.6005,94.9999,99.5206,96.0798,94.33,93.8498,93.5
2025-01-26,94.43,99.39,86.12,99.24,97.94,98.87,98.8999,86.793,87.11,99.3796,85.2,95.31,94.7499,95.6005,94.9999,99.5206,96.0798,94.33,93.8498,93.5
2025-01-27,94.37,99.01,86.0,99.41,95.89,98.7194,98.5211,87.321,87.112,99.2999,86.95,95.5,94.7506,,95.2,99.6499,96.9769,94.3,94.33,93.5
2025-01-28,94.07,99.05,85.97,99.25,97.24,99.4799,99.1,87.5993,87.24,99.4,88.5,95.2101,95.367,99.9864,95.663,99.6995,96.9985,94.9001,94.05,93.8
2025-01-29,94.5,99.42,86.14,99.42,97.26,99.3,99.8,88.9605,86.9482,99.3994,87.5,95.6,95.2,98.0,95.9499,99.61,97.1635,94.8979,94.8,93.5
2025-01-30,95.08,99.45,86.16,98.96,99.86,99.8,99.849,89.0,88.9999,99.15,87.6979,95.75,96.4699,96.0,95.75,99.7999,96.4701,95.429,94.9187,93.9
2025-01-31,94.85,99.49,86.41,99.32,,99.5039,99.5,89.1998,89.3,99.22,87.5799,95.8,96.44,95.3,95.7999,99.56,97.3398,95.7989,94.9098,93.5
2025-02-01,94.85,99.49,86.41,99.32,,99.5039,99.5,89.1998,89.3,99.22,87.5799,95.8,96.44,95.3,95.7999,99.56,97.3398,95.7989,94.9098,93.5
2025-02-02,94.85,99.49,86.41,99.32,,99.5039,99.5,89.1998,89.3,99.22,87.5799,95.8,96.44,95.3,95.7999,99.56,97.3398,95.7989,94.9098,93.5
2025-02-03,95.15,99.44,86.42,99.44,99.34,98.86,99.8489,88.85,89.3003,99.1501,86.3484,96.39,95.25,97.7996,95.7,99.5499,96.409,95.2997,94.6869,93.649
2025-02-04,94.93,99.5,86.82,99.53,97.54,99.2998,99.3409,88.68,88.6001,99.0002,86.9389,95.65,96.3999,96.0001,96.0,99.3905,97.9994,95.205,94.9,93.7
2025-02-05,94.88,99.64,86.87,99.68,99.0,98.8999,99.1,88.5601,88.8998,98.6542,86.6996,96.2,96.0,95.0,96.1499,99.75,96.5115,95.0,95.0,93.3901
2025-02-06,95.99,99.37,87.29,99.7,98.0,98.79,99.341,89.0699,89.0,98.5512,86.9957,96.2499,96.4,95.0,95.8,99.6,97.0048,94.9201,94.8607,93.46
2025-02-07,95.04,99.47,87.4,99.67,99.05,98.3999,98.8011,89.0,88.9995,98.5,85.7837,96.0,96.0,97.6999,95.6909,99.5003,97.6892,94.9,94.5,92.2605
2025-02-08,95.04,99.47,87.4,99.67,99.05,98.3999,98.8011,89.0,88.9995,98.5,85.7837,96.0,96.0,97.6999,95.6909,99.5003,97.6892,94.9,94.5,92.2605
2025-02-09,95.04,99.47,87.4,99.67,99.05,98.3999,98.8011,89.0,88.9995,98.5,85.7837,96.0,96.0,97.6999,95.6909,99.5003,97.6892,94.9,94.5,92.2605
2025-02-10,95.99,99.73,88.07,99.77,98.9,98.8998,99.3302,89.1998,89.2999,98.7145,86.8999,96.2,96.5,94.1203,95.7001,99.7001,97.7002,93.5,93.5,93.0
2025-02-11,96.05,99.68,88.5,99.66,98.63,98.8,98.83,88.9,89.3385,98.6807,86.5,96.9,96.2999,97.7996,96.0999,99.73,97.6,93.0,93.0,92.5
2025-02-12,96.3,99.68,88.99,99.81,99.2,98.83,98.79,89.73,89.272,99.0199,86.8,96.15,96.72,95.6535,96.46,99.8999,97.5589,94.48,94.7696,92.5
2025-02-13,96.96,99.7,87.69,99.63,98.92,99.45,99.87,90.1998,89.7601,99.3296,87.1,97.0,96.8478,97.7,96.8,99.9988,97.9999,94.9233,95.03,94.1493
2025-02-14,96.91,100.0,87.94,99.65,98.92,99.8394,99.8699,89.9999,90.8,98.7937,87.168,96.7999,96.8297,97.7,96.6999,99.8,97.5,94.89,95.0,95.3
2025-02-15,96.91,100.0,87.94,99.65,98.92,99.8394,99.8699,89.9999,90.8,98.7937,87.168,96.7999,96.8297,97.7,96.6999,99.8,97.5,94.89,95.0,95.3
2025-02-16,96.91,100.0,87.94,99.65,98.92,99.8394,99.8699,89.9999,90.8,98.7937,87.168,96.7999,96.8297,97.7,96.6999,99.8,97.5,94.89,95.0,95.3
2025-02-17,97.0,99.99,88.98,99.7,98.85,99.81,99.994,90.7605,90.8699,99.4842,87.0999,96.39,96.9988,97.6998,96.5777,99.8,97.4,95.7887,96.189,96.0043
2025-02-18,97.0,99.8,88.6,99.7,98.32,99.8697,,90.35,90.2718,99.5,86.9999,96.5,97.31,97.4999,96.55,99.6312,98.2997,96.0,96.4,95.9996
2025-02-19,95.5,99.8,88.56,99.63,98.31,99.94,,90.8999,90.6386,99.5996,87.4999,98.0,97.3189,97.5,96.7499,99.7001,97.3046,96.8163,96.41,96.7499
2025-02-20,96.14,99.79,88.62,99.71,98.2,100.0,,91.7999,91.9444,99.6,88.9,98.5,97.5,97.5,97.1203,100.0,98.3851,97.25,97.8227,97.49
2025-02-21,96.1,99.88,88.9,99.77,98.44,99.8,,91.3997,91.9498,99.6509,89.9194,97.25,98.9494,97.7001,97.8,99.9978,98.001,97.4405,96.99,98.2996
2025-02-22,96.1,99.88,88.9,99.77,98.44,99.8,,91.3997,91.9498,99.6509,89.9194,97.25,98.9494,97.7001,97.8,99.9978,98.001,97.4405,96.99,98.2996
2025-02-23,96.1,99.88,88.9,99.77,98.44,99.8,,91.3997,91.9498,99.6509,89.9194,97.25,98.9494,97.7001,97.8,99.9978,98.001,97.4405,96.99,98.2996
2025-02-24,96.07,,88.96,99.69,99.44,,99.9703,91.6614,92.7986,99.699,89.9435,98.5,98.98,98.0,97.75,99.8886,98.4165,97.8002,97.89,97.9001
2025-02-25,95.71,100.0,88.74,99.86,99.45,,,92.0,92.9982,99.875,90.982,98.5,98.9982,98.2899,97.7038,99.8,98.0,98.0,97.99,98.0
2025-02-26,95.7,99.02,88.86,99.89,99.45,99.82,,92.2891,92.4899,99.8789,90.84,98.5,98.645,98.147,97.666,99.745,97.7983,97.5999,97.6,97.655
2025-02-27,95.47,,88.75,99.9,99.4,,,91.7997,91.699,99.66,90.6613,98.3,98.0999,97.9,97.2499,99.6515,97.5987,97.5,97.4,97.25
2025-02-28,95.5,,88.62,,99.1,,,91.8779,91.8636,99.55,90.0,96.5061,98.2998,97.8,97.27,99.875,97.55,97.4004,97.5,97.1749
2025-03-01,95.5,,88.62,,99.1,,,91.8779,91.8636,99.55,90.0,96.5061,98.2998,97.8,97.27,99.875,97.55,97.4004,97.5,97.1749
2025-03-02,95.5,,88.62,,99.1,,,91.8779,91.8636,99.55,90.0,96.5061,98.2998,97.8,97.27,99.875,97.55,97.4004,97.5,97.1749
2025-03-03,96.01,,88.72,,99.02,,,91.0,91.59,99.3598,90.5959,97.6489,97.71,98.6865,97.2001,99.8491,97.0987,97.49,97.8,96.1997
2025-03-04,96.02,99.65,88.83,,99.59,,100.0,90.3999,90.7163,99.625,90.8481,97.0,97.9102,98.01,96.753,99.63,97.4,97.7,97.6,96.359
2025-03-05,96.0,,88.52,,98.91,,,90.4,90.9998,99.7325,90.65,96.6,98.11,98.01,96.7109,99.7988,97.5,97.5073,98.1922,96.9
2025-03-06,96.27,,88.83,,99.7,,,90.0604,90.6982,99.55,91.0474,97.15,98.2005,98.01,97.142,99.6627,97.3499,97.42,97.41,96.79
2025-03-07,95.3,,88.99,,99.89,99.8,99.9999,90.1998,90.0,99.4101,91.0,97.245,98.9,,96.61,99.8995,97.4996,97.7082,97.49,97.1
2025-03-08,95.3,,88.99,,99.89,99.8,99.9999,90.1998,90.0,99.4101,91.0,97.245,98.9,,96.61,99.8995,97.4996,97.7082,97.49,97.1
2025-03-09,95.3,,88.99,,99.89,99.8,99.9999,90.1998,90.0,99.4101,91.0,97.245,98.9,,96.61,99.8995,97.4996,97.7082,97.49,97.1
2025-03-10,95.91,,88.79,,98.93,99.989,,90.3,89.8,99.5819,91.8763,98.0,98.65,98.7956,97.4798,99.9,97.4899,97.6999,97.41,97.4
2025-03-11,95.77,,89.18,,99.88,,,90.4999,90.0499,99.64,91.6004,97.939,98.5,98.7954,97.7424,99.9986,97.25,96.75,96.5,96.8154
2025-03-12,95.79,,89.08,,98.5,,99.0,89.969,89.8498,99.4201,91.3999,97.1996,98.65,98.0,96.4494,99.92,97.4,96.5,96.6,97.0502
2025-03-13,95.69,,89.2,,98.58,99.7008,99.6887,90.4897,90.1999,99.6,91.9408,97.1996,99.4594,,97.101,99.9797,97.5,97.1001,96.6,97.38
2025-03-14,95.4,,89.98,,98.66,99.67,99.4093,90.5966,90.1007,99.6499,91.7999,97.09,99.1999,98.6999,97.3478,99.9391,97.7999,96.5,96.5,97.72
2025-03-15,95.4,,89.98,,98.66,99.67,99.4093,90.5966,90.1007,99.6499,91.7999,97.09,99.1999,98.6999,97.3478,99.9391,97.7999,96.5,96.5,97.72
2025-03-16,95.4,,89.98,,98.66,99.67,99.4093,90.5966,90.1007,99.6499,91.7999,97.09,99.1999,98.6999,97.3478,99.9391,97.7999,96.5,96.5,97.72
2025-03-17,95.69,,89.98,,99.96,99.9797,99.999,90.6,90.265,99.95,91.9285,96.7087,99.0097,98.7972,98.5507,99.88,97.5,97.5,97.2799,97.5
2025-03-18,95.64,,90.11,,99.17,99.9,,91.6997,90.85,99.95,92.1,98.2999,99.0075,99.4445,98.7965,100.0,97.89,98.0011,97.83,97.6
2025-03-19,95.53,,91.0,,99.16,99.9994,99.808,92.1,91.5,99.8511,92.8997,98.94,99.21,98.75,97.987,99.9894,97.3206,97.5,97.57,97.6
2025-03-20,95.75,,91.44,,98.76,99.955,99.8,92.6658,91.6998,99.7,92.9898,97.9907,99.0999,98.7,98.1453,99.84,98.2998,97.8,97.5,98.5986
2025-03-21,95.98,,91.68,,99.86,100.0,99.6418,92.9999,91.5,99.7101,93.0,97.0,99.1721,98.0,98.1986,100.0,98.4,97.6,97.6,98.0
2025-03-22,95.98,,91.68,,99.86,100.0,99.6418,92.9999,91.5,99.7101,93.0,97.0,99.1721,98.0,98.1986,100.0,98.4,97.6,97.6,98.0
2025-03-23,95.98,,91.68,,99.86,100.0,99.6418,92.9999,91.5,99.7101,93.0,97.0,99.1721,98.0,98.1986,100.0,98.4,97.6,97.6,98.0
2025-03-24,95.71,,91.38,,99.88,99.84,,92.6739,91.6033,99.7001,92.9985,97.9473,99.2899,98.88,98.1883,99.8439,98.39,97.6,97.4199,98.3798
2025-03-25,95.97,,91.04,,99.49,,,93.0499,91.9999,99.8899,92.9261,97.7,98.9289,99.4001,98.4497,99.999,98.4499,97.6,97.28,98.35
2025-03-26,96.2,,91.2,,99.99,,,93.0499,91.9,99.8163,93.099,97.7,99.3999,98.0001,98.0,,98.4,97.4,97.37,98.7799
2025-03-27,96.09,,90.9,,99.78,99.999,,93.1,92.0499,99.8303,92.9635,97.78,99.39,99.4,98.29,99.8523,98.4499,97.51,97.2941,98.4999
2025-03-28,96.04,,90.95,,99.63,99.7,99.6601,92.493,91.95,99.8676,92.689,97.7499,99.3999,99.3796,98.07,99.854,98.4499,96.9601,97.61,98.468
2025-03-29,96.04,,90.95,,99.63,99.7,99.6601,92.493,91.95,99.8676,92.689,97.7499,99.3999,99.3796,98.07,99.854,98.4499,96.9601,97.61,98.468
2025-03-30,96.04,,90.95,,99.63,99.7,99.6601,92.493,91.95,99.8676,92.689,97.7499,99.3999,99.3796,98.07,99.854,98.4499,96.9601,97.61,98.468
2025-03-31,95.75,,90.69,,99.97,99.79,99.9997,92.5984,92.4,99.765,92.3497,97.749,99.41,99.2997,98.2998,,98.99,98.0,97.36,98.29
2025-04-01,95.96,,91.0,,,99.9999,,93.1332,92.1047,99.8798,92.4999,97.6999,99.3999,99.19,98.2504,,98.8501,97.9793,97.98,98.4
2025-04-02,95.88,,90.59,,,,,93.7,92.9912,99.88,92.4949,98.95,99.8836,99.25,99.4444,,98.8551,97.5,98.0,98.9
2025-04-03,95.74,,90.44,,99.51,,,93.529,93.4495,99.8708,92.2839,98.12,99.8399,99.0,99.0,,100.0,97.79,98.4177,99.3998
2025-04-04,96.15,,89.05,,,,99.7944,93.6993,93.4983,99.9501,92.4846,98.0004,99.84,98.7,99.4,,99.2475,97.58,98.18,99.6696
2025-04-05,96.15,,89.05,,,,99.7944,93.6993,93.4983,99.9501,92.4846,98.0004,99.84,98.7,99.4,,99.2475,97.58,98.18,99.6696
2025-04-06,96.15,,89.05,,,,99.7944,93.6993,93.4983,99.9501,92.4846,98.0004,99.84,98.7,99.4,,99.2475,97.58,98.18,99.6696
2025-04-07,95.75,,89.95,,,99.9989,99.988,93.2309,92.1997,,91.61,98.7482,99.85,99.05,99.1872,,98.6983,97.9979,98.39,98.7
2025-04-08,96.17,,89.05,,,,,93.6467,92.6999,,91.7,98.5206,98.77,99.0,98.0927,,98.0,98.2083,98.2,98.55
2025-04-09,96.83,99.59,90.49,,99.95,,,93.0052,93.3,99.9003,91.3541,98.9897,99.839,98.89,97.82,,98.0211,97.6081,98.125,98.3
2025-04-10,96.46,,88.82,,,,,93.4454,93.193,,91.4009,99.01,99.6937,98.89,97.9203,,99.08,98.0891,98.05,98.4975
2025-04-11,96.7,,88.62,,,,,93.5,93.339,99.991,90.4998,99.4896,99.4975,99.7999,98.65,,99.8893,98.0,98.15,98.0
2025-04-12,96.7,,88.62,,,,,93.5,93.339,99.991,90.4998,99.4896,99.4975,99.7999,98.65,,99.8893,98.0,98.15,98.0
2025-04-13,96.7,,88.62,,,,,93.5,93.339,99.991,90.4998,99.4896,99.4975,99.7999,98.65,,99.8893,98.0,98.15,98.0
2025-04-14,96.72,,89.1,,,,,93.2527,92.8928,,91.9001,99.47,99.4697,98.89,98.8854,,99.7,97.9898,98.485,98.8996
2025-04-15,96.68,,89.0,,,,,93.2502,92.8125,99.95,91.9,99.367,99.2992,99.9901,98.4,,98.9211,98.2993,98.589,98.5
2025-04-16,96.6,,90.7,,,,,93.7887,92.85,99.99,91.5988,98.601,99.222,,98.849,,99.3,98.0002,98.5498,98.1396
2025-04-17,96.94,,89.82,,,,,93.8999,93.1959,99.8138,91.91,98.735,99.2222,,98.6922,,99.2,98.0,98.89,98.1606
2025-04-18,96.72,,89.22,,,,,93.9997,93.0,99.8214,91.605,98.75,99.4877,98.89,99.2444,,99.9886,97.8,98.63,98.7959
2025-04-19,96.72,,89.22,,,,,93.9997,93.0,99.8214,91.605,98.75,99.4877,98.89,99.2444,,99.9886,97.8,98.63,98.7959
2025-04-20,96.72,,89.22,,,,,93.9997,93.0,99.8214,91.605,98.75,99.4877,98.89,99.2444,,99.9886,97.8,98.63,98.7959
2025-04-21,96.69,,90.1,,,,,93.89,93.0471,99.9057,91.9799,98.7,99.1,99.8914,98.9966,,99.9999,98.074,98.7165,98.6997
2025-04-22,96.8,,89.6,,,,,93.7,93.1501,,91.8,98.75,99.4698,99.8899,99.0005,,99.9,97.95,98.701,99.1987
2025-04-23,96.74,,88.95,,,,,93.8442,93.2198,,91.1315,98.7,99.2999,98.0,98.5314,,99.1997,98.4497,98.571,98.7601
2025-04-24,96.45,,88.85,,,,,93.8832,93.3986,,91.58,99.9699,99.201,98.9,98.989,,99.7998,98.6,98.789,98.75
2025-04-25,96.88,,88.63,,,,,94.7999,94.85,,91.75,99.7398,99.7495,99.95,99.3,,99.1588,99.8773,,98.995
