date,KG000A3LSJ06,RU000A0JS4Z7,RU000A0JSGV0,RU000A0JVA10,RU000A0JVD25,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A105C44,RU000A105EW9,RU000A105M75,RU000A105N25,RU000A105PQ7,RU000A1060Q0,RU000A1061L9,RU000A1071S3,RU000A1076U8,RU000A107RH8,RU000A107U81
2025-01-11,21.13,20.8,21.2,21.8,7.27,10.9,9.88,9.85,10.12,5.58,42.18,7.55,12.95,5.96,10.09,5.53,9.69,13.02,12.76,12.51
2025-01-12,21.13,20.8,21.2,21.8,7.27,10.9,9.88,9.85,10.12,5.58,42.18,7.55,12.95,5.96,10.09,5.53,9.69,13.02,12.76,12.51
2025-01-13,21.06,24.11,20.09,22.74,4.29,10.71,10.19,9.75,9.62,7.54,38.11,8.2,12.92,,10.55,7.51,9.51,13.13,13.02,12.72
2025-01-14,21.85,20.01,20.05,22.9,0.05,9.62,11.0,9.83,9.75,8.44,37.27,8.07,12.93,6.31,9.97,7.55,9.24,12.95,13.03,12.53
2025-01-15,23.06,20.51,23.5,23.44,2.0,9.64,9.11,9.79,9.74,7.01,33.72,8.09,12.49,6.31,9.93,,9.53,13.01,13.04,12.54
2025-01-16,22.01,20.69,22.64,20.86,8.11,10.53,9.54,9.82,9.82,7.57,32.83,8.1,12.67,9.28,10.23,5.53,9.16,12.87,12.8,12.56
2025-01-17,22.91,21.67,23.24,21.48,9.07,10.78,10.37,9.94,9.71,7.86,31.92,8.59,12.91,9.72,9.78,6.06,9.46,12.63,12.83,13.04
2025-01-18,22.91,21.67,23.24,21.48,9.07,10.78,10.37,9.94,9.71,7.86,31.92,8.59,12.91,9.72,9.78,6.06,9.46,12.63,12.83,13.04
2025-01-19,22.91,21.67,23.24,21.48,9.07,10.78,10.37,9.94,9.71,7.86,31.92,8.59,12.91,9.72,9.78,6.06,9.46,12.63,12.83,13.04
2025-01-20,23.65,15.9,23.3,23.45,4.98,11.22,10.77,9.82,9.5,7.54,30.85,8.8,13.63,7.49,10.28,7.02,9.1,12.65,12.43,12.06
2025-01-21,23.75,18.04,23.4,22.83,11.28,10.37,9.73,9.98,9.55,7.69,30.32,8.56,13.65,,9.7,5.58,9.82,12.19,12.23,13.31
2025-01-22,22.79,24.18,23.35,21.66,11.63,11.47,10.6,9.97,9.53,7.88,30.42,8.84,12.91,,9.51,6.64,10.06,12.1,12.08,13.95
2025-01-23,23.56,18.07,22.97,21.85,12.87,10.91,12.37,10.01,9.52,7.97,29.82,,12.87,,10.14,6.78,10.07,12.01,12.04,13.9
2025-01-24,22.81,17.71,22.73,22.9,10.24,11.15,11.09,9.96,9.63,6.49,28.43,9.16,13.0,9.38,9.85,8.4,9.45,11.92,12.19,14.44
2025-01-25,22.81,17.71,22.73,22.9,10.24,11.15,11.09,9.96,9.63,6.49,28.43,9.16,13.0,9.38,9.85,8.4,9.45,11.92,12.19,14.44
2025-01-26,22.81,17.71,22.73,22.9,10.24,11.15,11.09,9.96,9.63,6.49,28.43,9.16,13.0,9.38,9.85,8.4,9.45,11.92,12.19,14.44
2025-01-27,22.92,23.84,22.88,21.11,22.02,11.63,12.1,9.75,9.68,7.2,25.81,9.07,13.08,,9.75,7.95,8.65,12.05,11.87,14.62
2025-01-28,23.39,23.74,22.93,23.26,14.4,9.86,10.74,9.6,9.62,6.7,22.85,9.47,12.5,4.03,9.27,7.6,8.63,11.47,12.1,14.25
2025-01-29,22.77,18.24,22.78,21.38,14.49,10.27,9.13,8.91,9.77,6.7,24.74,8.94,12.65,6.46,8.98,8.24,8.47,11.47,11.48,14.62
2025-01-30,22.0,18.09,22.78,27.65,0.7,9.13,9.02,8.89,8.74,7.95,24.37,8.74,11.47,9.01,9.18,6.9,9.14,10.96,11.38,14.13
2025-01-31,22.4,18.58,22.59,23.72,,9.8,9.81,8.8,8.59,7.6,24.59,8.67,11.5,9.93,9.13,8.59,8.3,10.61,11.39,14.62
2025-02-01,22.4,18.58,22.59,23.72,,9.8,9.81,8.8,8.59,7.6,24.59,8.67,11.5,9.93,9.13,8.59,8.3,10.61,11.39,14.62
2025-02-02,22.4,18.58,22.59,23.72,,9.8,9.81,8.8,8.59,7.6,24.59,8.67,11.5,9.93,9.13,8.59,8.3,10.61,11.39,14.62
2025-02-03,21.97,20.04,22.6,22.26,3.52,11.3,9.02,8.97,8.59,7.95,26.99,7.88,12.61,6.71,9.24,8.66,9.2,11.09,11.57,14.44
2025-02-04,22.32,19.32,22.2,21.18,14.09,10.27,10.18,9.06,8.93,8.71,25.83,8.87,11.54,9.01,8.93,9.8,7.68,11.18,11.4,14.37
2025-02-05,22.41,16.81,22.17,19.12,5.55,11.22,10.75,9.12,8.79,10.57,26.39,8.15,11.92,10.35,8.79,7.28,9.11,11.38,11.32,14.77
2025-02-06,20.78,23.59,21.76,18.98,11.65,11.49,10.19,8.87,8.75,11.21,25.89,8.1,11.54,10.37,9.15,8.41,8.63,11.47,11.45,14.7
2025-02-07,22.26,23.71,21.71,20.1,5.61,12.49,11.51,8.92,8.76,11.81,28.6,8.49,11.94,6.88,9.3,9.37,7.99,11.52,11.77,16.26
2025-02-08,22.26,23.71,21.71,20.1,5.61,12.49,11.51,8.92,8.76,11.81,28.6,8.49,11.94,6.88,9.3,9.37,7.99,11.52,11.77,16.26
2025-02-09,22.26,23.71,21.71,20.1,5.61,12.49,11.51,8.92,8.76,11.81,28.6,8.49,11.94,6.88,9.3,9.37,7.99,11.52,11.77,16.26
2025-02-10,20.85,16.94,21.03,18.49,6.63,11.29,10.25,8.83,8.62,10.72,26.43,8.23,11.48,11.67,9.3,7.86,7.99,12.91,12.62,15.36
2025-02-11,20.77,19.12,20.61,20.81,8.47,11.54,11.47,8.98,8.61,11.01,27.33,7.3,11.67,6.77,8.89,7.66,8.09,13.43,13.06,16.01
2025-02-12,20.42,19.99,20.13,18.07,4.94,11.49,11.59,8.57,8.64,9.17,26.81,8.33,11.29,9.61,8.53,6.32,8.13,11.96,11.56,16.03
2025-02-13,19.45,20.22,21.49,22.13,6.84,9.98,8.97,8.34,8.41,7.48,26.29,7.19,11.18,6.91,8.19,5.53,7.71,11.54,11.35,13.99
2025-02-14,19.57,19.95,21.29,23.01,7.21,9.05,8.98,8.46,7.91,10.88,26.43,7.5,11.21,6.94,8.32,7.28,8.21,11.6,11.4,12.64
2025-02-15,19.57,19.95,21.29,23.01,7.21,9.05,8.98,8.46,7.91,10.88,26.43,7.5,11.21,6.94,8.32,7.28,8.21,11.6,11.4,12.64
2025-02-16,19.57,19.95,21.29,23.01,7.21,9.05,8.98,8.46,7.91,10.88,26.43,7.5,11.21,6.94,8.32,7.28,8.21,11.6,11.4,12.64
2025-02-17,19.45,19.97,20.23,22.2,7.84,9.12,8.67,8.09,7.88,6.78,26.66,8.08,11.06,6.95,8.45,7.32,8.32,10.73,10.42,11.81
2025-02-18,19.46,20.09,20.64,22.76,11.91,8.98,,8.29,8.18,6.74,26.96,7.95,10.77,7.22,8.49,8.96,7.44,10.54,10.25,11.83
2025-02-19,21.76,20.11,20.71,25.59,12.22,8.81,,8.03,8.0,6.17,26.02,5.91,10.77,7.23,8.29,8.38,8.42,9.76,10.25,10.95
2025-02-20,20.79,20.13,20.66,23.75,13.33,8.66,,7.59,7.38,6.21,23.28,5.24,10.61,7.25,7.91,5.51,7.37,9.35,9.11,10.09
2025-02-21,20.9,20.12,20.43,24.05,12.17,9.16,,7.8,7.39,6.0,21.5,6.98,9.28,7.01,7.23,5.53,7.76,9.18,9.79,9.17
2025-02-22,20.9,20.12,20.43,24.05,12.17,9.16,,7.8,7.39,6.0,21.5,6.98,9.28,7.01,7.23,5.53,7.76,9.18,9.79,9.17
2025-02-23,20.9,20.12,20.43,24.05,12.17,9.16,,7.8,7.39,6.0,21.5,6.98,9.28,7.01,7.23,5.53,7.76,9.18,9.79,9.17
2025-02-24,20.97,,20.39,29.18,4.28,,8.73,7.67,6.99,5.72,21.53,5.27,9.26,6.62,7.29,6.72,7.35,8.85,9.06,9.64
2025-02-25,21.55,20.07,20.64,21.63,4.29,,,7.51,6.89,4.59,19.59,5.28,9.24,6.24,7.34,7.75,7.77,8.66,8.99,9.53
2025-02-26,21.59,20.63,20.53,20.85,4.38,9.12,,7.37,7.14,4.57,19.92,5.28,9.56,6.44,7.38,8.46,7.97,9.05,9.31,9.94
2025-02-27,21.97,,20.67,21.24,4.9,,,7.62,7.52,6.1,20.34,5.57,10.07,6.78,7.83,9.7,8.18,9.15,9.47,10.43
2025-02-28,21.86,,20.87,,7.99,,,7.59,7.46,7.05,21.86,8.14,9.9,6.94,7.83,7.15,8.24,9.26,9.4,10.55
2025-03-01,21.86,,20.87,,7.99,,,7.59,7.46,7.05,21.86,8.14,9.9,6.94,7.83,7.15,8.24,9.26,9.4,10.55
2025-03-02,21.86,,20.87,,7.99,,,7.59,7.46,7.05,21.86,8.14,9.9,6.94,7.83,7.15,8.24,9.26,9.4,10.55
2025-03-03,21.07,,20.79,,8.94,,,8.03,7.59,8.57,20.74,6.51,10.46,5.75,7.91,7.55,8.71,9.18,9.16,11.75
2025-03-04,21.07,20.26,20.69,,3.73,,8.64,8.34,8.03,6.61,20.31,7.45,10.27,6.68,8.4,10.79,8.41,8.98,9.33,11.56
2025-03-05,21.12,,21.04,,10.53,,,8.34,7.89,5.83,20.78,8.05,10.09,6.68,8.45,8.45,8.31,9.17,8.84,10.91
2025-03-06,20.71,,20.73,,2.86,,,8.52,8.04,7.33,20.05,7.27,10.01,6.69,8.0,10.71,8.47,9.26,9.49,11.05
2025-03-07,22.35,,20.63,,1.13,9.19,8.64,8.46,8.41,8.78,20.36,7.17,9.35,,8.6,7.23,8.34,9.0,9.44,10.7
2025-03-08,22.35,,20.63,,1.13,9.19,8.64,8.46,8.41,8.78,20.36,7.17,9.35,,8.6,7.23,8.34,9.0,9.44,10.7
2025-03-09,22.35,,20.63,,1.13,9.19,8.64,8.46,8.41,8.78,20.36,7.17,9.35,,8.6,7.23,8.34,9.0,9.44,10.7
2025-03-10,21.37,,20.86,,11.88,8.67,,8.41,8.51,7.38,18.67,6.09,9.59,5.64,7.66,7.31,8.36,9.01,9.51,10.34
2025-03-11,21.62,,20.46,,1.31,,,8.32,8.39,6.94,19.28,6.19,9.74,5.65,7.39,5.53,8.61,9.96,10.28,11.08
2025-03-12,21.61,,20.59,,18.21,,11.51,8.59,8.5,9.06,19.76,7.28,9.59,6.76,8.81,7.1,8.46,10.22,10.2,10.79
2025-03-13,21.8,,20.48,,17.73,9.49,9.52,8.33,8.33,7.47,18.73,7.3,8.83,,8.1,5.93,8.36,9.62,10.2,10.39
2025-03-14,22.36,,19.71,,18.52,9.59,10.36,8.29,8.39,7.27,19.22,7.51,9.09,5.81,7.85,7.04,8.07,10.25,10.31,10.0
2025-03-15,22.36,,19.71,,18.52,9.59,10.36,8.29,8.39,7.27,19.22,7.51,9.09,5.81,7.85,7.04,8.07,10.25,10.31,10.0
2025-03-16,22.36,,19.71,,18.52,9.59,10.36,8.29,8.39,7.27,19.22,7.51,9.09,5.81,7.85,7.04,8.07,10.25,10.31,10.0
2025-03-17,21.89,,19.73,,0.54,8.69,8.63,8.3,8.31,4.26,19.02,8.1,9.26,5.68,6.55,8.75,8.39,9.25,9.64,10.28
2025-03-18,22.0,,19.61,,11.94,8.92,,7.74,8.02,4.28,18.74,5.73,9.27,4.78,6.29,5.48,7.99,8.75,9.18,10.16
2025-03-19,22.21,,18.69,,12.59,8.63,9.2,7.55,7.7,5.36,17.18,4.8,9.08,5.76,7.17,5.81,8.59,9.26,9.41,10.17
2025-03-20,21.86,,18.25,,20.0,8.76,9.23,7.27,7.61,7.1,17.06,6.21,9.19,5.84,7.0,11.09,7.57,8.96,9.47,8.94
2025-03-21,21.54,,18.04,,2.37,8.62,9.73,7.12,7.72,7.31,17.21,7.76,9.12,6.88,6.96,5.48,7.48,9.18,9.4,9.7
2025-03-22,21.54,,18.04,,2.37,8.62,9.73,7.12,7.72,7.31,17.21,7.76,9.12,6.88,6.96,5.48,7.48,9.18,9.4,9.7
2025-03-23,21.54,,18.04,,2.37,8.62,9.73,7.12,7.72,7.31,17.21,7.76,9.12,6.88,6.96,5.48,7.48,9.18,9.4,9.7
2025-03-24,22.03,,18.38,,2.13,9.12,,7.28,7.67,7.55,17.28,6.32,9.01,5.6,6.98,14.19,7.49,9.19,9.55,9.23
2025-03-25,21.61,,18.75,,9.8,,,7.1,7.48,5.18,17.49,6.71,9.36,4.86,6.69,5.54,7.44,9.19,9.68,9.27
2025-03-26,21.23,,18.6,,0.21,,,7.1,7.53,6.24,17.19,6.72,8.91,6.91,7.2,,7.49,9.41,9.61,8.74
2025-03-27,21.44,,18.94,,4.59,8.62,,7.08,7.46,6.14,17.53,6.61,8.92,4.87,6.88,20.28,7.44,9.3,9.68,9.1
2025-03-28,21.66,,18.94,,9.44,9.59,9.72,7.39,7.52,5.84,18.31,6.7,8.92,4.91,7.14,77.25,7.46,9.89,9.42,9.15
2025-03-29,21.66,,18.94,,9.44,9.59,9.72,7.39,7.52,5.84,18.31,6.7,8.92,4.91,7.14,77.25,7.46,9.89,9.42,9.15
2025-03-30,21.66,,18.94,,9.44,9.59,9.72,7.39,7.52,5.84,18.31,6.7,8.92,4.91,7.14,77.25,7.46,9.89,9.42,9.15
2025-03-31,22.19,,19.24,,0.79,9.3,8.62,7.35,7.31,7.63,19.1,6.71,8.91,5.03,6.89,,6.89,8.82,9.64,9.39
2025-04-01,21.84,,18.93,,,8.62,,7.08,7.46,5.81,18.85,6.81,8.92,5.19,6.95,,7.04,8.84,9.1,9.25
2025-04-02,22.01,,19.39,,,,,6.8,7.02,5.91,18.93,4.87,8.44,5.11,5.62,,7.04,9.35,9.09,8.62
2025-04-03,22.28,,19.58,,17.7,,,6.9,6.81,6.63,19.7,6.2,8.5,5.5,6.12,,5.83,9.07,8.74,8.0
2025-04-04,21.61,,21.19,,,,9.31,6.82,6.79,4.86,19.25,6.39,8.5,5.95,5.68,,6.63,9.29,8.95,7.65
2025-04-05,21.61,,21.19,,,,9.31,6.82,6.79,4.86,19.25,6.39,8.5,5.95,5.68,,6.63,9.29,8.95,7.65
2025-04-06,21.61,,21.19,,,,9.31,6.82,6.79,4.86,19.25,6.39,8.5,5.95,5.68,,6.63,9.29,8.95,7.65
2025-04-07,22.36,,20.2,,,8.61,8.65,7.05,7.43,,21.3,5.22,8.48,5.43,5.92,,7.22,8.86,8.77,8.9
2025-04-08,21.62,,21.24,,,,,6.85,7.19,,21.18,5.59,9.56,5.51,7.17,,7.99,8.64,8.94,9.1
2025-04-09,20.46,20.27,19.64,,3.72,,,7.18,6.89,6.44,22.07,4.85,8.49,5.69,7.49,,7.98,9.28,9.0,9.43
2025-04-10,21.14,,21.56,,,,,6.96,6.95,,22.05,4.82,8.64,5.69,7.38,,6.82,8.78,9.07,9.18
2025-04-11,20.77,,21.87,,,,,6.94,6.89,4.1,24.51,4.08,8.83,4.31,6.55,,5.95,8.89,9.0,9.86
2025-04-12,20.77,,21.87,,,,,6.94,6.89,4.1,24.51,4.08,8.83,4.31,6.55,,5.95,8.89,9.0,9.86
2025-04-13,20.77,,21.87,,,,,6.94,6.89,4.1,24.51,4.08,8.83,4.31,6.55,,5.95,8.89,9.0,9.86
2025-04-14,20.75,,21.33,,,,,7.07,7.11,,21.24,4.11,8.87,5.72,6.28,,6.16,8.9,8.7,8.67
2025-04-15,20.85,,21.48,,,,,7.07,7.16,6.09,21.33,4.28,9.04,4.02,6.85,,7.01,8.58,8.62,9.21
2025-04-16,21.01,,19.56,,,,,6.81,7.14,4.29,22.14,5.53,9.11,,6.33,,6.59,8.9,8.65,9.7
2025-04-17,20.41,,20.58,,,,,6.75,6.97,16.0,21.49,5.32,9.12,,6.52,,6.71,8.91,8.36,9.68
2025-04-18,20.87,,21.35,,,,,6.71,7.08,28.48,22.52,5.32,8.86,5.76,5.88,,5.84,9.14,8.59,8.84
2025-04-19,20.87,,21.35,,,,,6.71,7.08,28.48,22.52,5.32,8.86,5.76,5.88,,5.84,9.14,8.59,8.84
2025-04-20,20.87,,21.35,,,,,6.71,7.08,28.48,22.52,5.32,8.86,5.76,5.88,,5.84,9.14,8.59,8.84
2025-04-21,20.95,,20.35,,,,,6.77,7.06,22.96,21.69,5.42,9.26,4.18,6.17,,5.83,8.85,8.52,8.97
2025-04-22,20.77,,20.96,,,,,6.87,7.01,,22.23,5.34,8.87,4.18,6.17,,5.94,8.99,8.53,8.3
2025-04-23,20.9,,21.75,,,,,6.8,6.98,,24.02,5.43,9.05,7.24,6.73,,6.72,8.46,8.65,8.9
2025-04-24,21.47,,21.89,,,,,6.79,6.9,,22.98,3.32,9.16,5.77,6.19,,6.05,8.3,8.46,8.92
2025-04-25,20.72,,22.24,,,,,6.33,6.18,,22.86,3.71,8.59,4.09,5.83,,6.77,6.94,,8.6
