date,KG000A3LSJ06,RU000A0JS4Z7,RU000A0JSGV0,RU000A0JTU85,RU000A0JUAH8,RU000A0JVA10,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A1057S2,RU000A105C44,RU000A105EW9,RU000A105M75,RU000A105N25,RU000A1060Q0,RU000A1061L9,RU000A1071S3,RU000A1076U8,RU000A107RH8
2024-11-09,22.86,26.33,23.14,22.16,23.72,22.49,16.77,18.11,13.61,13.79,10.51,14.43,60.23,12.19,15.96,13.62,13.5,12.97,15.82,13.22
2024-11-10,22.86,26.33,23.14,22.16,23.72,22.49,16.77,18.11,13.61,13.79,10.51,14.43,60.23,12.19,15.96,13.62,13.5,12.97,15.82,13.22
2024-11-11,22.87,23.7,22.9,22.82,23.76,20.93,16.37,15.6,12.67,12.35,11.51,13.7,59.66,12.08,15.23,13.16,13.31,12.99,14.06,13.15
2024-11-12,22.89,,23.34,23.59,23.11,20.35,16.8,16.72,12.41,12.16,11.32,15.1,61.53,11.95,15.11,12.81,14.59,11.54,11.79,12.71
2024-11-13,22.59,20.13,22.81,23.61,23.6,21.08,16.77,15.85,12.27,12.04,11.25,13.32,61.04,11.98,15.99,12.54,15.82,12.43,13.12,13.0
2024-11-14,22.85,20.94,21.31,23.49,23.69,21.07,16.11,16.02,12.69,12.0,11.53,13.21,59.97,12.06,15.54,13.33,14.42,10.7,13.3,12.87
2024-11-15,22.39,22.42,21.36,23.39,22.95,21.55,15.67,15.49,13.03,12.78,11.21,13.53,62.59,12.01,15.88,13.04,14.62,13.33,12.4,13.05
2024-11-16,22.39,22.42,21.36,23.39,22.95,21.55,15.67,15.49,13.03,12.78,11.21,13.53,62.59,12.01,15.88,13.04,14.62,13.33,12.4,13.05
2024-11-17,22.39,22.42,21.36,23.39,22.95,21.55,15.67,15.49,13.03,12.78,11.21,13.53,62.59,12.01,15.88,13.04,14.62,13.33,12.4,13.05
2024-11-18,22.81,21.23,21.79,23.45,22.95,19.48,15.44,15.44,13.15,12.31,11.56,13.59,57.09,11.98,14.76,13.14,13.88,13.39,12.62,13.6
2024-11-19,21.11,,23.77,23.54,22.75,20.75,15.99,14.77,13.26,13.12,11.58,12.57,53.78,12.12,15.2,13.04,14.43,13.32,13.08,14.3
2024-11-20,22.62,23.55,23.78,24.52,22.91,20.9,15.06,14.1,13.72,12.65,11.93,12.48,47.65,12.43,14.95,14.08,13.79,12.97,14.08,13.17
2024-11-21,23.05,25.54,23.68,26.42,22.87,21.22,14.99,13.96,13.78,12.9,11.94,12.43,37.6,12.16,16.08,13.63,13.26,14.13,12.79,16.25
2024-11-22,22.41,26.35,23.19,26.26,22.45,23.23,15.07,16.68,13.66,12.85,11.61,11.74,39.93,12.41,16.14,14.06,15.12,14.89,12.52,14.28
2024-11-23,22.41,26.35,23.19,26.26,22.45,23.23,15.07,16.68,13.66,12.85,11.61,11.74,39.93,12.41,16.14,14.06,15.12,14.89,12.52,14.28
2024-11-24,22.41,26.35,23.19,26.26,22.45,23.23,15.07,16.68,13.66,12.85,11.61,11.74,39.93,12.41,16.14,14.06,15.12,14.89,12.52,14.28
2024-11-25,23.03,26.74,22.78,24.99,22.91,23.1,15.45,16.36,13.39,13.44,11.62,11.55,42.16,12.02,15.18,13.7,13.58,12.6,12.57,14.57
2024-11-26,23.65,22.36,22.25,27.11,22.49,23.84,15.3,15.5,13.69,13.18,11.76,12.41,45.21,13.91,16.58,14.99,15.62,12.17,15.07,15.11
2024-11-27,23.37,24.65,22.8,26.73,23.26,23.75,15.57,18.27,13.6,13.47,12.72,12.76,48.62,12.31,15.49,14.32,15.71,12.88,18.3,16.02
2024-11-28,23.51,,23.91,24.84,23.52,23.28,14.64,16.45,13.57,12.88,12.2,9.97,50.47,13.0,15.57,13.99,13.71,11.76,16.87,17.82
2024-11-29,23.59,22.4,23.91,24.87,23.4,23.48,14.53,18.95,13.16,13.17,12.08,12.28,54.87,12.71,16.7,13.5,14.62,12.2,16.18,17.23
2024-11-30,23.59,22.4,23.91,24.87,23.4,23.48,14.53,18.95,13.16,13.17,12.08,12.28,54.87,12.71,16.7,13.5,14.62,12.2,16.18,17.23
2024-12-01,23.59,22.4,23.91,24.87,23.4,23.48,14.53,18.95,13.16,13.17,12.08,12.28,54.87,12.71,16.7,13.5,14.62,12.2,16.18,17.23
2024-12-02,23.59,27.64,24.65,26.84,23.75,23.09,17.5,17.53,13.22,13.62,10.02,13.69,54.08,13.84,16.44,14.49,13.28,12.22,15.54,16.35
2024-12-03,22.37,27.93,23.73,24.1,23.81,22.25,18.67,18.54,13.54,13.23,12.49,15.31,53.17,12.52,15.77,14.53,15.01,15.24,15.27,16.5
2024-12-04,23.7,21.8,22.66,25.12,23.68,19.24,17.64,17.6,14.13,13.56,12.2,14.75,47.66,14.4,16.01,13.56,14.46,14.48,15.38,16.43
2024-12-05,23.84,22.29,23.38,31.23,23.62,21.27,18.08,16.78,12.87,12.69,12.36,15.55,46.03,12.57,16.29,13.58,14.75,14.21,15.02,15.31
2024-12-06,23.72,22.51,22.75,23.61,23.68,18.84,15.87,16.41,12.94,12.88,12.39,13.2,46.63,11.98,16.35,14.09,14.44,12.85,13.96,15.27
2024-12-07,23.72,22.51,22.75,23.61,23.68,18.84,15.87,16.41,12.94,12.88,12.39,13.2,46.63,11.98,16.35,14.09,14.44,12.85,13.96,15.27
2024-12-08,23.72,22.51,22.75,23.61,23.68,18.84,15.87,16.41,12.94,12.88,12.39,13.2,46.63,11.98,16.35,14.09,14.44,12.85,13.96,15.27
2024-12-09,25.16,,23.21,24.28,23.61,19.86,16.83,16.45,12.64,12.6,11.66,13.37,51.68,11.94,16.02,13.63,13.02,12.49,13.13,15.95
2024-12-10,23.77,23.16,24.32,26.11,23.63,20.07,15.01,16.19,12.48,12.78,9.53,12.74,53.05,13.96,16.03,13.19,15.18,12.32,12.65,14.62
2024-12-11,23.52,22.7,23.86,26.43,23.66,22.26,17.29,16.11,11.91,11.41,9.31,12.62,58.24,11.75,15.48,13.0,14.28,12.33,14.74,15.25
2024-12-12,23.21,22.58,25.07,26.98,24.29,23.01,14.82,14.25,11.94,11.73,9.97,12.05,56.91,11.16,15.72,12.39,14.19,11.93,12.84,14.65
2024-12-13,23.88,22.97,24.88,25.76,23.7,24.18,14.2,14.04,11.64,11.7,10.47,11.44,59.39,12.69,15.98,12.56,13.84,,12.91,13.48
2024-12-14,23.88,22.97,24.88,25.76,23.7,24.18,14.2,14.04,11.64,11.7,10.47,11.44,59.39,12.69,15.98,12.56,13.84,,12.91,13.48
2024-12-15,23.88,22.97,24.88,25.76,23.7,24.18,14.2,14.04,11.64,11.7,10.47,11.44,59.39,12.69,15.98,12.56,13.84,,12.91,13.48
2024-12-16,22.76,22.85,24.47,26.61,23.71,25.06,15.89,15.13,11.76,11.58,10.43,11.66,58.98,11.37,16.42,12.48,12.34,12.16,14.62,14.12
2024-12-17,22.86,22.8,25.25,25.45,24.14,22.84,15.94,14.1,12.14,11.46,9.26,13.88,59.71,11.95,16.94,13.5,12.8,12.88,15.11,14.86
2024-12-18,22.93,26.68,25.78,26.51,25.12,23.31,15.93,14.21,12.34,11.88,10.39,12.35,64.44,11.91,16.49,13.21,12.87,12.19,13.22,15.0
2024-12-19,24.16,23.21,25.05,24.71,24.05,22.46,14.5,15.59,11.97,11.59,11.13,11.69,63.98,11.81,16.22,13.13,12.91,12.44,13.01,14.64
2024-12-20,23.69,,24.06,24.96,23.77,22.78,16.71,14.34,12.24,11.18,11.27,10.66,58.88,10.24,16.33,12.39,12.33,12.0,13.04,14.59
2024-12-21,23.69,,24.06,24.96,23.77,22.78,16.71,14.34,12.24,11.18,11.27,10.66,58.88,10.24,16.33,12.39,12.33,12.0,13.04,14.59
2024-12-22,23.69,,24.06,24.96,23.77,22.78,16.71,14.34,12.24,11.18,11.27,10.66,58.88,10.24,16.33,12.39,12.33,12.0,13.04,14.59
2024-12-23,22.51,24.48,23.73,24.82,21.07,21.41,12.4,13.75,11.59,11.15,9.55,10.42,56.72,10.48,16.09,12.7,9.51,11.17,12.88,14.61
2024-12-24,22.11,22.72,23.41,23.39,21.48,22.38,12.67,12.03,11.59,12.03,7.1,6.16,57.7,9.89,15.04,11.52,9.55,11.57,14.18,14.2
2024-12-25,21.39,19.72,23.19,22.44,22.07,22.55,12.05,10.71,10.72,12.58,7.37,7.82,58.46,9.73,13.19,10.71,9.68,10.46,13.73,13.6
2024-12-26,20.88,19.9,21.44,20.26,21.4,22.41,11.59,8.66,10.32,12.05,8.11,7.67,59.01,9.64,13.04,10.48,7.56,10.19,12.82,12.81
2024-12-27,20.92,,21.16,23.25,22.3,19.34,10.86,10.66,10.01,12.16,8.37,3.96,58.85,6.71,12.9,9.95,3.02,8.51,14.89,12.93
2024-12-28,20.92,,21.16,23.25,22.3,19.34,10.86,10.66,10.01,12.16,8.37,3.96,58.85,6.71,12.9,9.95,3.02,8.51,14.89,12.93
2024-12-29,20.92,,21.16,23.25,22.3,19.34,10.86,10.66,10.01,12.16,8.37,3.96,58.85,6.71,12.9,9.95,3.02,8.51,14.89,12.93
2024-12-30,20.13,19.14,22.82,20.87,22.12,19.23,9.89,10.61,9.84,10.36,6.05,4.17,46.8,7.5,13.07,9.17,5.64,8.02,13.35,12.91
2024-12-31,20.13,19.14,22.82,20.87,22.12,19.23,9.89,10.61,9.84,10.36,6.05,4.17,46.8,7.5,13.07,9.17,5.64,8.02,13.35,12.91
2025-01-01,20.13,19.14,22.82,20.87,22.12,19.23,9.89,10.61,9.84,10.36,6.05,4.17,46.8,7.5,13.07,9.17,5.64,8.02,13.35,12.91
2025-01-02,20.13,19.14,22.82,20.87,22.12,19.23,9.89,10.61,9.84,10.36,6.05,4.17,46.8,7.5,13.07,9.17,5.64,8.02,13.35,12.91
2025-01-03,19.79,20.0,20.26,21.19,22.19,19.61,11.47,12.38,9.12,9.43,8.2,7.24,43.64,5.46,13.29,8.7,6.18,8.03,12.6,12.63
2025-01-04,19.79,20.0,20.26,21.19,22.19,19.61,11.47,12.38,9.12,9.43,8.2,7.24,43.64,5.46,13.29,8.7,6.18,8.03,12.6,12.63
2025-01-05,19.79,20.0,20.26,21.19,22.19,19.61,11.47,12.38,9.12,9.43,8.2,7.24,43.64,5.46,13.29,8.7,6.18,8.03,12.6,12.63
2025-01-06,20.28,18.42,21.4,22.36,22.1,19.56,10.55,9.45,9.49,10.2,8.37,7.36,40.52,8.61,13.24,9.36,4.53,8.34,12.06,11.77
2025-01-07,20.28,18.42,21.4,22.36,22.1,19.56,10.55,9.45,9.49,10.2,8.37,7.36,40.52,8.61,13.24,9.36,4.53,8.34,12.06,11.77
2025-01-08,21.53,19.25,20.79,20.62,22.09,22.0,9.49,10.52,9.26,10.08,7.65,8.15,38.37,,13.51,9.19,7.49,8.03,12.22,11.69
2025-01-09,20.75,20.96,20.02,19.21,22.38,21.41,12.16,10.07,9.95,9.88,8.83,6.64,41.53,5.47,13.07,10.76,6.47,8.52,12.33,11.79
2025-01-10,21.13,20.8,21.2,19.72,23.11,21.8,10.9,9.88,9.85,10.12,6.77,5.58,42.18,7.55,12.95,10.09,5.53,9.69,13.02,12.76
2025-01-11,21.13,20.8,21.2,19.72,23.11,21.8,10.9,9.88,9.85,10.12,6.77,5.58,42.18,7.55,12.95,10.09,5.53,9.69,13.02,12.76
2025-01-12,21.13,20.8,21.2,19.72,23.11,21.8,10.9,9.88,9.85,10.12,6.77,5.58,42.18,7.55,12.95,10.09,5.53,9.69,13.02,12.76
2025-01-13,21.06,24.11,20.09,21.54,22.04,22.74,10.71,10.19,9.75,9.62,8.2,7.54,38.11,8.2,12.92,10.55,7.51,9.51,13.13,13.02
2025-01-14,21.85,20.01,20.05,23.0,21.77,22.9,9.62,11.0,9.83,9.75,7.72,8.44,37.27,8.07,12.93,9.97,7.55,9.24,12.95,13.03
2025-01-15,23.06,20.51,23.5,21.91,22.03,23.44,9.64,9.11,9.79,9.74,6.79,7.01,33.72,8.09,12.49,9.93,4.93,9.53,13.01,13.04
2025-01-16,22.01,20.69,22.64,20.48,22.85,20.86,10.53,9.54,9.82,9.82,7.77,7.57,32.83,8.1,12.67,10.23,5.53,9.16,12.87,12.8
2025-01-17,22.91,21.67,23.24,22.32,22.79,21.48,10.78,10.37,9.94,9.71,6.84,7.86,31.92,8.59,12.91,9.78,6.06,9.46,12.63,12.83
2025-01-18,22.91,21.67,23.24,22.32,22.79,21.48,10.78,10.37,9.94,9.71,6.84,7.86,31.92,8.59,12.91,9.78,6.06,9.46,12.63,12.83
2025-01-19,22.91,21.67,23.24,22.32,22.79,21.48,10.78,10.37,9.94,9.71,6.84,7.86,31.92,8.59,12.91,9.78,6.06,9.46,12.63,12.83
2025-01-20,23.65,15.9,23.3,22.36,22.51,23.45,11.22,10.77,9.82,9.5,8.67,7.54,30.85,8.8,13.63,10.28,7.02,9.1,12.65,12.43
2025-01-21,23.75,18.04,23.4,20.95,22.55,22.83,10.37,9.73,9.98,9.55,6.85,7.69,30.32,8.56,13.65,9.7,5.58,9.82,12.19,12.23
2025-01-22,22.79,24.18,23.35,23.29,22.59,21.66,11.47,10.6,9.97,9.53,7.82,7.88,30.42,8.84,12.91,9.51,6.64,10.06,12.1,12.08
2025-01-23,23.56,18.07,22.97,23.43,22.8,21.85,10.91,12.37,10.01,9.52,7.49,7.97,29.82,,12.87,10.14,6.78,10.07,12.01,12.04
2025-01-24,22.81,17.71,22.73,23.48,22.37,22.9,11.15,11.09,9.96,9.63,7.47,6.49,28.43,9.16,13.0,9.85,8.4,9.45,11.92,12.19
2025-01-25,22.81,17.71,22.73,23.48,22.37,22.9,11.15,11.09,9.96,9.63,7.47,6.49,28.43,9.16,13.0,9.85,8.4,9.45,11.92,12.19
2025-01-26,22.81,17.71,22.73,23.48,22.37,22.9,11.15,11.09,9.96,9.63,7.47,6.49,28.43,9.16,13.0,9.85,8.4,9.45,11.92,12.19
2025-01-27,22.92,23.84,22.88,23.86,22.82,21.11,11.63,12.1,9.75,9.68,7.44,7.2,25.81,9.07,13.08,9.75,7.95,8.65,12.05,11.87
2025-01-28,23.39,23.74,22.93,23.07,22.74,23.26,9.86,10.74,9.6,9.62,8.11,6.7,22.85,9.47,12.5,9.27,7.6,8.63,11.47,12.1
2025-01-29,22.77,18.24,22.78,23.7,22.11,21.38,10.27,9.13,8.91,9.77,6.63,6.7,24.74,8.94,12.65,8.98,8.24,8.47,11.47,11.48
2025-01-30,22.0,18.09,22.78,23.37,22.11,27.65,9.13,9.02,8.89,8.74,6.39,7.95,24.37,8.74,11.47,9.18,6.9,9.14,10.96,11.38
2025-01-31,22.4,18.58,22.59,21.96,22.23,23.72,9.8,9.81,8.8,8.59,7.41,7.6,24.59,8.67,11.5,9.13,8.59,8.3,10.61,11.39
2025-02-01,22.4,18.58,22.59,21.96,22.23,23.72,9.8,9.81,8.8,8.59,7.41,7.6,24.59,8.67,11.5,9.13,8.59,8.3,10.61,11.39
2025-02-02,22.4,18.58,22.59,21.96,22.23,23.72,9.8,9.81,8.8,8.59,7.41,7.6,24.59,8.67,11.5,9.13,8.59,8.3,10.61,11.39
2025-02-03,21.97,20.04,22.6,23.15,22.31,22.26,11.3,9.02,8.97,8.59,6.06,7.95,26.99,7.88,12.61,9.24,8.66,9.2,11.09,11.57
2025-02-04,22.32,19.32,22.2,23.5,22.77,21.18,10.27,10.18,9.06,8.93,7.23,8.71,25.83,8.87,11.54,8.93,9.8,7.68,11.18,11.4
2025-02-05,22.41,16.81,22.17,23.77,22.72,19.12,11.22,10.75,9.12,8.79,8.28,10.57,26.39,8.15,11.92,8.79,7.28,9.11,11.38,11.32
2025-02-06,20.78,23.59,21.76,23.67,22.39,18.98,11.49,10.19,8.87,8.75,7.39,11.21,25.89,8.1,11.54,9.15,8.41,8.63,11.47,11.45
2025-02-07,22.26,23.71,21.71,23.37,22.46,20.1,12.49,11.51,8.92,8.76,7.82,11.81,28.6,8.49,11.94,9.3,9.37,7.99,11.52,11.77
2025-02-08,22.26,23.71,21.71,23.37,22.46,20.1,12.49,11.51,8.92,8.76,7.82,11.81,28.6,8.49,11.94,9.3,9.37,7.99,11.52,11.77
2025-02-09,22.26,23.71,21.71,23.37,22.46,20.1,12.49,11.51,8.92,8.76,7.82,11.81,28.6,8.49,11.94,9.3,9.37,7.99,11.52,11.77
2025-02-10,20.85,16.94,21.03,22.76,22.63,18.49,11.29,10.25,8.83,8.62,7.81,10.72,26.43,8.23,11.48,9.3,7.86,7.99,12.91,12.62
2025-02-11,20.77,19.12,20.61,23.35,22.05,20.81,11.54,11.47,8.98,8.61,7.09,11.01,27.33,7.3,11.67,8.89,7.66,8.09,13.43,13.06
2025-02-12,20.42,19.99,20.13,23.24,22.03,18.07,11.49,11.59,8.57,8.64,6.45,9.17,26.81,8.33,11.29,8.53,6.32,8.13,11.96,11.56
2025-02-13,19.45,20.22,21.49,19.77,20.71,22.13,9.98,8.97,8.34,8.41,6.77,7.48,26.29,7.19,11.18,8.19,5.53,7.71,11.54,11.35
2025-02-14,19.57,19.95,21.29,19.7,21.16,23.01,9.05,8.98,8.46,7.91,5.14,10.88,26.43,7.5,11.21,8.32,7.28,8.21,11.6,11.4
2025-02-15,19.57,19.95,21.29,19.7,21.16,23.01,9.05,8.98,8.46,7.91,5.14,10.88,26.43,7.5,11.21,8.32,7.28,8.21,11.6,11.4
2025-02-16,19.57,19.95,21.29,19.7,21.16,23.01,9.05,8.98,8.46,7.91,5.14,10.88,26.43,7.5,11.21,8.32,7.28,8.21,11.6,11.4
2025-02-17,19.45,19.97,20.23,20.9,21.88,22.2,9.12,8.67,8.09,7.88,5.13,6.78,26.66,8.08,11.06,8.45,7.32,8.32,10.73,10.42
2025-02-18,19.46,20.09,20.64,19.96,21.89,22.76,8.98,6.83,8.29,8.18,4.21,6.74,26.96,7.95,10.77,8.49,8.96,7.44,10.54,10.25
2025-02-19,21.76,20.11,20.71,22.53,21.72,25.59,8.81,8.41,8.03,8.0,4.73,6.17,26.02,5.91,10.77,8.29,8.38,8.42,9.76,10.25
2025-02-20,20.79,20.13,20.66,20.92,21.49,23.75,8.66,7.91,7.59,7.38,5.43,6.21,23.28,5.24,10.61,7.91,5.51,7.37,9.35,9.11
2025-02-21,20.9,20.12,20.43,21.51,21.32,24.05,9.16,7.4,7.8,7.39,4.9,6.0,21.5,6.98,9.28,7.23,5.53,7.76,9.18,9.79
2025-02-22,20.9,20.12,20.43,21.51,21.32,24.05,9.16,7.4,7.8,7.39,4.9,6.0,21.5,6.98,9.28,7.23,5.53,7.76,9.18,9.79
2025-02-23,20.9,20.12,20.43,21.51,21.32,24.05,9.16,7.4,7.8,7.39,4.9,6.0,21.5,6.98,9.28,7.23,5.53,7.76,9.18,9.79
2025-02-24,20.97,19.85,20.39,21.59,20.33,29.18,8.53,8.73,7.67,6.99,5.36,5.72,21.53,5.27,9.26,7.29,6.72,7.35,8.85,9.06
2025-02-25,21.55,20.07,20.64,19.07,21.08,21.63,7.53,5.15,7.51,6.89,4.09,4.59,19.59,5.28,9.24,7.34,7.75,7.77,8.66,8.99
2025-02-26,21.59,20.63,20.53,19.54,20.95,20.85,9.12,7.27,7.37,7.14,4.03,4.57,19.92,5.28,9.56,7.38,8.46,7.97,9.05,9.31
2025-02-27,21.97,19.5,20.67,22.73,21.18,21.24,8.52,6.36,7.62,7.52,4.37,6.1,20.34,5.57,10.07,7.83,9.7,8.18,9.15,9.47
2025-02-28,21.86,19.48,20.87,18.87,20.9,10.39,8.52,8.11,7.59,7.46,4.87,7.05,21.86,8.14,9.9,7.83,7.15,8.24,9.26,9.4
2025-03-01,21.86,19.48,20.87,18.87,20.9,10.39,8.52,8.11,7.59,7.46,4.87,7.05,21.86,8.14,9.9,7.83,7.15,8.24,9.26,9.4
2025-03-02,21.86,19.48,20.87,18.87,20.9,10.39,8.52,8.11,7.59,7.46,4.87,7.05,21.86,8.14,9.9,7.83,7.15,8.24,9.26,9.4
2025-03-03,21.07,19.23,20.79,19.44,20.87,8.46,8.62,4.83,8.03,7.59,5.24,8.57,20.74,6.51,10.46,7.91,7.55,8.71,9.18,9.16
2025-03-04,21.07,20.26,20.69,18.01,20.84,2.86,8.64,8.64,8.34,8.03,5.57,6.61,20.31,7.45,10.27,8.4,10.79,8.41,8.98,9.33
2025-03-05,21.12,17.42,21.04,19.89,20.71,,8.35,8.64,8.34,7.89,6.01,5.83,20.78,8.05,10.09,8.45,8.45,8.31,9.17,8.84
2025-03-06,20.71,19.26,20.73,22.0,20.93,,8.34,6.24,8.52,8.04,5.57,7.33,20.05,7.27,10.01,8.0,10.71,8.47,9.26,9.49
2025-03-07,22.35,18.99,20.63,19.01,20.8,,9.19,8.64,8.46,8.41,5.33,8.78,20.36,7.17,9.35,8.6,7.23,8.34,9.0,9.44
2025-03-08,22.35,18.99,20.63,19.01,20.8,,9.19,8.64,8.46,8.41,5.33,8.78,20.36,7.17,9.35,8.6,7.23,8.34,9.0,9.44
2025-03-09,22.35,18.99,20.63,19.01,20.8,,9.19,8.64,8.46,8.41,5.33,8.78,20.36,7.17,9.35,8.6,7.23,8.34,9.0,9.44
2025-03-10,21.37,17.46,20.86,18.43,20.88,,8.67,7.81,8.41,8.51,6.67,7.38,18.67,6.09,9.59,7.66,7.31,8.36,9.01,9.51
2025-03-11,21.62,15.92,20.46,6.59,20.8,,8.33,8.64,8.32,8.39,6.07,6.94,19.28,6.19,9.74,7.39,5.53,8.61,9.96,10.28
2025-03-12,21.61,16.99,20.59,5.62,20.79,,8.35,11.51,8.59,8.5,5.77,9.06,19.76,7.28,9.59,8.81,7.1,8.46,10.22,10.2
2025-03-13,21.8,16.72,20.48,4.81,21.18,,9.49,9.52,8.33,8.33,7.09,7.47,18.73,7.3,8.83,8.1,5.93,8.36,9.62,10.2
2025-03-14,22.36,18.87,19.71,,21.26,,9.59,10.36,8.29,8.39,6.09,7.27,19.22,7.51,9.09,7.85,7.04,8.07,10.25,10.31
2025-03-15,22.36,18.87,19.71,,21.26,,9.59,10.36,8.29,8.39,6.09,7.27,19.22,7.51,9.09,7.85,7.04,8.07,10.25,10.31
2025-03-16,22.36,18.87,19.71,,21.26,,9.59,10.36,8.29,8.39,6.09,7.27,19.22,7.51,9.09,7.85,7.04,8.07,10.25,10.31
2025-03-17,21.89,16.97,19.73,,21.0,,8.69,8.63,8.3,8.31,4.95,4.26,19.02,8.1,9.26,6.55,8.75,8.39,9.25,9.64
2025-03-18,22.0,19.77,19.61,,20.71,,8.92,7.77,7.74,8.02,4.1,4.28,18.74,5.73,9.27,6.29,5.48,7.99,8.75,9.18
2025-03-19,22.21,19.87,18.69,,20.7,,8.63,9.2,7.55,7.7,4.1,5.36,17.18,4.8,9.08,7.17,5.81,8.59,9.26,9.41
2025-03-20,21.86,18.33,18.25,,21.05,,8.76,9.23,7.27,7.61,4.42,7.1,17.06,6.21,9.19,7.0,11.09,7.57,8.96,9.47
2025-03-21,21.54,17.76,18.04,,20.59,,8.62,9.73,7.12,7.72,4.82,7.31,17.21,7.76,9.12,6.96,5.48,7.48,9.18,9.4
2025-03-22,21.54,17.76,18.04,,20.59,,8.62,9.73,7.12,7.72,4.82,7.31,17.21,7.76,9.12,6.96,5.48,7.48,9.18,9.4
2025-03-23,21.54,17.76,18.04,,20.59,,8.62,9.73,7.12,7.72,4.82,7.31,17.21,7.76,9.12,6.96,5.48,7.48,9.18,9.4
2025-03-24,22.03,18.26,18.38,,20.65,,9.12,7.55,7.28,7.67,5.02,7.55,17.28,6.32,9.01,6.98,14.19,7.49,9.19,9.55
2025-03-25,21.61,17.93,18.75,18.05,20.64,,8.34,7.75,7.1,7.48,4.76,5.18,17.49,6.71,9.36,6.69,5.54,7.44,9.19,9.68
2025-03-26,21.23,16.97,18.6,18.01,20.82,,8.38,7.69,7.1,7.53,4.84,6.24,17.19,6.72,8.91,7.2,4.36,7.49,9.41,9.61
2025-03-27,21.44,18.64,18.94,18.2,20.39,,8.62,8.3,7.08,7.46,5.25,6.14,17.53,6.61,8.92,6.88,20.28,7.44,9.3,9.68
2025-03-28,21.66,17.48,18.94,18.34,20.38,,9.59,9.72,7.39,7.52,5.74,5.84,18.31,6.7,8.92,7.14,77.25,7.46,9.89,9.42
2025-03-29,21.66,17.48,18.94,18.34,20.38,,9.59,9.72,7.39,7.52,5.74,5.84,18.31,6.7,8.92,7.14,77.25,7.46,9.89,9.42
2025-03-30,21.66,17.48,18.94,18.34,20.38,,9.59,9.72,7.39,7.52,5.74,5.84,18.31,6.7,8.92,7.14,77.25,7.46,9.89,9.42
2025-03-31,22.19,19.52,19.24,18.19,20.6,,9.3,8.62,7.35,7.31,4.95,7.63,19.1,6.71,8.91,6.89,,6.89,8.82,9.64
2025-04-01,21.84,17.94,18.93,18.43,20.59,,8.62,7.34,7.08,7.46,4.8,5.81,18.85,6.81,8.92,6.95,,7.04,8.84,9.1
2025-04-02,22.01,18.06,19.39,18.33,20.68,,7.05,7.0,6.8,7.02,4.77,5.91,18.93,4.87,8.44,5.62,,7.04,9.35,9.09
2025-04-03,22.28,19.77,19.58,18.48,20.93,,7.42,7.31,6.9,6.81,5.13,6.63,19.7,6.2,8.5,6.12,,5.83,9.07,8.74
2025-04-04,21.61,17.77,21.19,18.49,20.88,,7.22,9.31,6.82,6.79,5.95,4.86,19.25,6.39,8.5,5.68,,6.63,9.29,8.95
2025-04-05,21.61,17.77,21.19,18.49,20.88,,7.22,9.31,6.82,6.79,5.95,4.86,19.25,6.39,8.5,5.68,,6.63,9.29,8.95
2025-04-06,21.61,17.77,21.19,18.49,20.88,,7.22,9.31,6.82,6.79,5.95,4.86,19.25,6.39,8.5,5.68,,6.63,9.29,8.95
2025-04-07,22.36,18.89,20.2,18.58,20.75,,8.61,8.65,7.05,7.43,7.96,3.3,21.3,5.22,8.48,5.92,,7.22,8.86,8.77
2025-04-08,21.62,19.52,21.24,18.62,20.62,,8.19,8.16,6.85,7.19,6.76,,21.18,5.59,9.56,7.17,,7.99,8.64,8.94
2025-04-09,20.46,20.27,19.64,18.58,20.59,,8.24,7.91,7.18,6.89,5.05,6.44,22.07,4.85,8.49,7.49,,7.98,9.28,9.0
2025-04-10,21.14,19.8,21.56,18.9,20.76,,7.63,7.9,6.96,6.95,6.95,1.56,22.05,4.82,8.64,7.38,,6.82,8.78,9.07
2025-04-11,20.77,19.49,21.87,18.52,20.65,,8.0,6.81,6.94,6.89,5.19,4.1,24.51,4.08,8.83,6.55,,5.95,8.89,9.0
2025-04-12,20.77,19.49,21.87,18.52,20.65,,8.0,6.81,6.94,6.89,5.19,4.1,24.51,4.08,8.83,6.55,,5.95,8.89,9.0
2025-04-13,20.77,19.49,21.87,18.52,20.65,,8.0,6.81,6.94,6.89,5.19,4.1,24.51,4.08,8.83,6.55,,5.95,8.89,9.0
2025-04-14,20.75,18.46,21.33,18.62,20.67,,7.15,7.14,7.07,7.11,4.81,0.24,21.24,4.11,8.87,6.28,,6.16,8.9,8.7
2025-04-15,20.85,18.58,21.48,18.5,20.66,,7.64,6.95,7.07,7.16,5.21,6.09,21.33,4.28,9.04,6.85,,7.01,8.58,8.62
