date,KG000A3LSJ06,RU000A0JS4Z7,RU000A0JSGV0,RU000A0JTU85,RU000A0JUAH8,RU000A0JVA10,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A1057S2,RU000A105C44,RU000A105EW9,RU000A105M75,RU000A105N25,RU000A1060Q0,RU000A1061L9,RU000A1071S3,RU000A1076U8,RU000A107RH8
2024-11-10,93.25,95.83,83.94,97.89,100.0,97.9,94.9999,94.2309,78.7119,77.9997,98.9912,95.7,65.9,91.5,90.5001,90.0,97.2201,91.35,89.002,91.6999
2024-11-11,93.25,96.46,84.22,97.71,100.01,98.31,95.2504,95.7,80.4914,80.7277,98.2507,96.0,66.1999,91.62,91.3599,90.4999,97.3,91.34,91.0,91.8001
2024-11-12,93.25,,83.78,97.5,100.5,98.47,95.0169,95.0645,81.0,81.1,98.4,95.5002,65.5345,91.75,91.5,90.8987,96.9,92.9999,93.67,92.4
2024-11-13,93.51,97.34,84.36,97.51,100.12,98.3,95.0518,95.5872,81.2845,81.355,98.45,96.1875,65.8,91.75,90.5,91.1995,96.53,92.0,92.1104,92.0201
2024-11-14,93.31,97.18,85.99,97.56,100.05,98.32,95.45,95.5002,80.5,81.4476,98.25,96.25,66.2983,91.7,91.03,90.3751,96.9999,93.9998,91.9137,92.2026
2024-11-15,93.72,96.93,86.0,97.64,100.6,98.25,95.7499,95.8539,79.9114,80.0,98.4996,96.2016,65.5,91.8,90.6899,90.7397,97.0,91.0524,93.0,91.9999
2024-11-16,93.72,96.93,86.0,97.64,100.6,98.25,95.7499,95.8539,79.9114,80.0,98.4996,96.2016,65.5,91.8,90.6899,90.7397,97.0,91.0524,93.0,91.9999
2024-11-17,93.72,96.93,86.0,97.64,100.6,98.25,95.7499,95.8539,79.9114,80.0,98.4996,96.2016,65.5,91.8,90.6899,90.7397,97.0,91.0524,93.0,91.9999
2024-11-18,93.4,97.22,85.56,97.64,100.6,98.76,95.9,95.8999,79.7,80.9103,98.249,96.204,67.75,91.8499,91.989,90.6476,97.25,91.0051,92.7593,91.3001
2024-11-19,94.79,,83.5,97.63,100.75,98.47,95.5999,96.2987,79.5143,79.3995,98.246,96.5985,69.2,91.7499,91.5,90.7694,97.1,91.1002,92.2381,90.4
2024-11-20,93.58,96.78,83.51,97.38,100.62,98.45,96.15,96.7,78.6807,80.2928,98.0001,96.6499,71.98,91.5,91.7992,89.7,97.32,91.5,91.1,91.8731
2024-11-21,93.25,96.4,83.64,96.89,100.65,98.39,96.2044,96.7969,78.6002,79.846,98.0,96.69,76.98,91.75,90.53,90.19,97.5,90.2543,92.591,88.0003
2024-11-22,93.8,96.35,84.21,97.0,100.95,97.99,96.1993,95.3013,78.864,79.9821,98.2498,96.9995,75.95,91.6,90.5,89.8002,97.0,89.5,92.9399,90.5
2024-11-23,93.8,96.35,84.21,97.0,100.95,97.99,96.1993,95.3013,78.864,79.9821,98.2498,96.9995,75.95,91.6,90.5,89.8002,97.0,89.5,92.9399,90.5
2024-11-24,93.8,96.35,84.21,97.0,100.95,97.99,96.1993,95.3013,78.864,79.9821,98.2498,96.9995,75.95,91.6,90.5,89.8002,97.0,89.5,92.9399,90.5
2024-11-25,93.33,96.31,84.66,97.35,100.6,98.04,96.0,95.5,79.3799,78.8999,98.2489,97.0872,74.8999,91.9499,91.5999,90.1931,97.48,91.98,92.9,90.138
2024-11-26,92.86,97.21,85.24,96.83,100.91,97.9,96.1,95.9899,78.8495,79.3941,98.1529,96.8001,73.4999,90.4,90.0501,88.9,96.9,92.47,90.1,89.4845
2024-11-27,93.09,96.79,84.69,96.95,100.33,97.94,95.9679,94.5001,79.0336,78.89,97.4995,96.7,72.0,91.75,91.2798,89.5993,96.9,91.7,86.6969,88.3769
2024-11-28,93.0,,83.57,97.45,100.13,98.06,96.4999,95.4999,79.1,79.9894,97.86,97.6999,71.251,91.1999,91.1997,89.949,97.4999,92.95,88.2,86.25
2024-11-29,92.99,97.35,83.65,97.5,100.21,98.08,96.5999,94.2301,79.8956,79.5099,97.9642,96.95,69.6002,91.4997,90.0,90.5,97.3,92.5,88.9913,87.0
2024-11-30,92.99,97.35,83.65,97.5,100.21,98.08,96.5999,94.2301,79.8956,79.5099,97.9642,96.95,69.6002,91.4997,90.0,90.5,97.3,92.5,88.9913,87.0
2024-12-01,92.99,97.35,83.65,97.5,100.21,98.08,96.5999,94.2301,79.8956,79.5099,97.9642,96.95,69.6002,91.4997,90.0,90.5,97.3,92.5,88.9913,87.0
2024-12-02,93.0,96.42,82.93,97.04,99.95,98.18,95.016,94.9978,79.8,78.7,99.4,96.4979,70.0,90.6002,90.3,89.5183,97.7,92.4999,89.6921,88.0667
2024-12-03,93.96,96.41,83.88,97.73,99.91,98.37,94.4239,94.4899,79.2487,79.4375,97.701,95.996,70.45,91.6999,91.05,89.4998,97.2361,89.3011,89.997,87.8997
2024-12-04,92.95,97.55,85.0,97.5,100.0,99.0,94.982,94.9999,78.2,78.8499,97.8996,96.1999,72.8998,90.2032,90.7999,90.4968,97.41,90.1101,89.8899,87.9999
2024-12-05,92.86,97.49,84.28,96.1,100.04,98.6,94.77,95.45,80.5,80.47,97.7998,95.9719,73.7,91.6993,90.51,90.4999,97.35,90.4141,90.3001,89.3778
2024-12-06,93.0,97.54,85.0,97.94,99.99,99.12,95.9854,95.7,80.42,80.1599,97.8,96.799,73.6292,92.25,90.49,90.0448,97.4999,91.8999,91.4994,89.4693
2024-12-07,93.0,97.54,85.0,97.94,99.99,99.12,95.9854,95.7,80.42,80.1599,97.8,96.799,73.6292,92.25,90.49,90.0448,97.4999,91.8999,91.4994,89.4693
2024-12-08,93.0,97.54,85.0,97.94,99.99,99.12,95.9854,95.7,80.42,80.1599,97.8,96.799,73.6292,92.25,90.49,90.0448,97.4999,91.8999,91.4994,89.4693
2024-12-09,91.95,,84.55,97.8,100.04,98.93,95.5,95.6999,80.9987,80.7,98.3,96.7671,71.5,92.3,90.87,90.515,97.8998,92.2999,92.4379,88.66
2024-12-10,93.0,97.49,83.46,97.4,100.02,98.9,96.4732,95.8507,81.3017,80.3733,99.7489,96.99,71.0,90.7,90.8699,90.98,97.3505,92.5,92.9848,90.2999
2024-12-11,93.2,97.6,83.94,97.35,100.0,98.5,95.3006,95.91,82.3999,82.9997,99.9,97.0483,69.0,92.5,91.49,91.1875,97.6049,92.4999,90.7003,89.54
2024-12-12,93.45,97.65,82.77,97.25,99.55,98.38,96.6,96.8998,82.3654,82.4,99.45,97.25,69.5959,93.0,91.23,91.8295,97.65,92.95,92.7997,90.29
2024-12-13,93.0,97.68,83.04,97.59,99.96,98.23,96.9699,97.05,82.9699,82.5001,99.1186,97.5,68.8654,91.8147,91.0,91.7,97.8,,92.7598,91.7783
2024-12-14,93.0,97.68,83.04,97.59,99.96,98.23,96.9699,97.05,82.9699,82.5001,99.1186,97.5,68.8654,91.8147,91.0,91.7,97.8,,92.7598,91.7783
2024-12-15,93.0,97.68,83.04,97.59,99.96,98.23,96.9699,97.05,82.9699,82.5001,99.1186,97.5,68.8654,91.8147,91.0,91.7,97.8,,92.7598,91.7783
2024-12-16,93.85,97.73,83.47,97.43,99.95,98.1,96.1092,96.5,82.75,82.75,99.1524,97.45,69.1001,92.8999,90.545,91.7999,98.1994,92.7497,90.9117,90.9945
2024-12-17,93.79,97.77,82.73,97.7,99.65,98.5,96.1015,97.0475,82.05,83.0,99.9366,96.8,68.9001,92.4501,90.0,90.7999,98.1,92.0,90.3999,90.1
2024-12-18,93.75,97.22,82.25,97.5,98.97,98.44,96.1227,97.0007,81.7,82.1998,99.18,97.28,67.2514,92.5001,90.5,91.1,98.1,92.7499,92.45,89.95
2024-12-19,92.86,97.77,82.98,97.9,99.71,98.6,96.865,96.3096,82.41,82.7777,98.7,97.5,67.4938,92.6006,90.8,91.2002,98.109,92.5,92.6997,90.399
2024-12-20,93.26,,84.02,97.91,99.9,98.6,95.8037,96.99,81.95,83.5999,98.62,97.8625,69.6,93.9297,90.74,91.9948,98.3005,93.0,92.6997,90.4979
2024-12-21,93.26,,84.02,97.91,99.9,98.6,95.8037,96.99,81.95,83.5999,98.62,97.8625,69.6,93.9297,90.74,91.9948,98.3005,93.0,92.6997,90.4979
2024-12-22,93.26,,84.02,97.91,99.9,98.6,95.8037,96.99,81.95,83.5999,98.62,97.8625,69.6,93.9297,90.74,91.9948,98.3005,93.0,92.6997,90.4979
2024-12-23,94.14,97.72,84.37,97.96,101.79,98.84,98.0,97.3,83.184,83.6678,99.748,97.9498,70.4996,93.75,91.0,91.7,99.0,93.9,92.8895,90.4979
2024-12-24,94.45,98.0,84.71,98.27,101.49,98.7,97.8678,98.2,83.199,82.0,101.39,99.25,70.1996,94.25,92.15,92.8998,99.0,93.49,91.5,91.0
2024-12-25,95.0,98.45,84.95,98.48,101.07,98.69,98.1995,98.8999,84.9,81.0,101.2,98.753,69.992,94.39,94.21,93.7499,98.9802,94.7,92.0,91.75
2024-12-26,95.4,98.45,86.75,98.94,101.54,98.73,98.4449,100.0,85.698,82.0,100.6999,98.8076,69.8629,94.48,94.4,94.0,99.4997,95.0,92.9981,92.75
2024-12-27,95.38,,87.06,98.35,100.9,99.22,98.8997,98.999,86.4779,82.0,100.5,99.9462,70.9462,97.0499,94.67,94.6999,100.55,96.95,91.0,92.75
2024-12-28,95.38,,87.06,98.35,100.9,99.22,98.8997,98.999,86.4779,82.0,100.5,99.9462,70.9462,97.0499,94.67,94.6999,100.55,96.95,91.0,92.75
2024-12-29,95.38,,87.06,98.35,100.9,99.22,98.8997,98.999,86.4779,82.0,100.5,99.9462,70.9462,97.0499,94.67,94.6999,100.55,96.95,91.0,92.75
2024-12-30,96.07,98.72,85.52,98.9,101.0,99.3,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,96.4,94.49,95.5,99.9771,97.4972,92.6,92.77
2024-12-31,96.07,98.72,85.52,98.9,101.0,99.3,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,96.4,94.49,95.5,99.9771,97.4972,92.6,92.77
2025-01-01,96.07,98.72,85.52,98.9,101.0,99.3,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,96.4,94.49,95.5,99.9771,97.4972,92.6,92.77
2025-01-02,96.07,98.72,85.52,98.9,101.0,99.3,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,96.4,94.49,95.5,99.9771,97.4972,92.6,92.77
2025-01-03,96.35,98.69,88.17,98.88,100.94,99.28,98.6003,98.1563,88.2499,87.2882,100.61,99.05,77.0,98.1,94.2399,95.9888,99.86,97.4857,93.4,93.12
2025-01-04,96.35,98.69,88.17,98.88,100.94,99.28,98.6003,98.1563,88.2499,87.2882,100.61,99.05,77.0,98.1,94.2399,95.9888,99.86,97.4857,93.4,93.12
2025-01-05,96.35,98.69,88.17,98.88,100.94,99.28,98.6003,98.1563,88.2499,87.2882,100.61,99.05,77.0,98.1,94.2399,95.9888,99.86,97.4857,93.4,93.12
2025-01-06,96.0,98.92,87.04,98.7,100.99,99.31,99.0501,99.5999,87.5014,85.75,100.5,99.0201,78.39,95.501,94.3004,95.2997,100.2171,97.14,93.9789,94.2
2025-01-07,96.0,98.92,87.04,98.7,100.99,99.31,99.0501,99.5999,87.5014,85.75,100.5,99.0201,78.39,95.501,94.3004,95.2997,100.2171,97.14,93.9789,94.2
2025-01-08,95.1,98.85,87.68,99.02,100.99,99.01,99.58,99.0653,87.9598,86.0,100.9599,98.8081,79.38,,94.0,95.4755,99.5811,97.4882,93.8049,94.3
2025-01-09,95.68,98.69,88.49,99.28,100.79,99.1,98.2695,99.2952,86.5999,86.4,100.2071,99.2203,77.9972,98.0999,94.5,93.8905,99.7997,96.95,93.7,94.1789
2025-01-10,95.43,98.79,87.34,99.22,100.3,99.1,98.9002,99.399,86.84,85.96,101.4997,99.5179,77.9,96.4,94.66,94.5999,99.9995,95.7,93.0,93.0
2025-01-11,95.43,98.79,87.34,99.22,100.3,99.1,98.9002,99.399,86.84,85.96,101.4997,99.5179,77.9,96.4,94.66,94.5999,99.9995,95.7,93.0,93.0
2025-01-12,95.43,98.79,87.34,99.22,100.3,99.1,98.9002,99.399,86.84,85.96,101.4997,99.5179,77.9,96.4,94.66,94.5999,99.9995,95.7,93.0,93.0
2025-01-13,95.49,98.5,88.49,98.93,101.0,99.01,99.0,99.2501,87.0519,86.9799,100.6006,99.0196,79.7999,95.8853,94.7,94.15,99.6019,95.9,92.9001,92.7
2025-01-14,94.94,98.92,88.54,98.71,101.18,99.01,99.5327,98.865,86.8999,86.7219,100.8911,98.802,80.25,96.0,94.7,94.75,99.6,96.2,93.1,92.699
2025-01-15,94.1,98.9,85.14,98.9,101.0,98.97,99.525,99.7846,87.0,86.7506,101.4741,99.1718,81.998,95.9998,95.1991,94.7998,100.12,95.9,93.05,92.7
2025-01-16,94.85,98.91,85.99,99.14,100.46,99.27,99.1001,99.5754,86.9374,86.6008,100.8568,99.04,82.4916,95.9998,94.9998,94.5057,100.0,96.2999,93.2101,92.9999
2025-01-17,94.26,98.91,85.48,98.9,100.49,99.25,99.0,99.1911,86.7501,86.8601,101.4189,99.0,83.1,95.65,94.7663,94.9899,99.9,96.0,93.4999,93.0
2025-01-18,94.26,98.91,85.48,98.9,100.49,99.25,99.0,99.1911,86.7501,86.8601,101.4189,99.0,83.1,95.65,94.7663,94.9899,99.9,96.0,93.4999,93.0
2025-01-19,94.26,98.91,85.48,98.9,100.49,99.25,99.0,99.1911,86.7501,86.8601,101.4189,99.0,83.1,95.65,94.7663,94.9899,99.9,96.0,93.4999,93.0
2025-01-20,93.77,99.42,85.44,98.91,100.67,99.07,98.8,99.009,86.9999,87.2888,100.3,99.086,83.68,95.5,94.01,94.511,99.7267,96.3999,93.4999,93.5
2025-01-21,93.72,99.26,85.37,99.13,100.64,99.15,99.2,99.5001,86.7,87.1998,101.4,99.0602,83.999,95.7,94.0,95.0999,99.99,95.6401,93.988,93.749
2025-01-22,94.39,98.81,85.44,98.81,100.61,99.28,98.6999,99.1,86.729,87.2499,100.8061,99.0257,84.0,95.5,94.7998,95.2994,99.8,95.4018,94.1001,93.94
2025-01-23,93.88,99.3,85.82,98.81,100.47,99.28,98.9599,98.3003,86.6622,87.2914,101.0,99.0162,84.3496,,94.8492,94.6826,99.78,95.4,94.1996,93.9999
2025-01-24,94.43,99.39,86.12,98.86,100.74,99.24,98.87,98.8999,86.793,87.11,101.0,99.3796,85.2,95.31,94.7499,94.9999,99.5206,96.0798,94.33,93.8498
2025-01-25,94.43,99.39,86.12,98.86,100.74,99.24,98.87,98.8999,86.793,87.11,101.0,99.3796,85.2,95.31,94.7499,94.9999,99.5206,96.0798,94.33,93.8498
2025-01-26,94.43,99.39,86.12,98.86,100.74,99.24,98.87,98.8999,86.793,87.11,101.0,99.3796,85.2,95.31,94.7499,94.9999,99.5206,96.0798,94.33,93.8498
2025-01-27,94.37,99.01,86.0,98.83,100.45,99.41,98.7194,98.5211,87.321,87.112,100.9826,99.2999,86.95,95.5,94.7506,95.2,99.6499,96.9769,94.3,94.33
2025-01-28,94.07,99.05,85.97,98.95,100.5,99.25,99.4799,99.1,87.5993,87.24,100.6,99.4,88.5,95.2101,95.367,95.663,99.6995,96.9985,94.9001,94.05
2025-01-29,94.5,99.42,86.14,98.89,100.89,99.42,99.3,99.8,88.9605,86.9482,101.4476,99.3994,87.5,95.6,95.2,95.9499,99.61,97.1635,94.8979,94.8
2025-01-30,95.08,99.45,86.16,98.95,100.89,98.96,99.8,99.849,89.0,88.9999,101.5897,99.15,87.6979,95.75,96.4699,95.75,99.7999,96.4701,95.429,94.9187
2025-01-31,94.85,99.49,86.41,99.17,100.8,99.32,99.5039,99.5,89.1998,89.3,101.0,99.22,87.5799,95.8,96.44,95.7999,99.56,97.3398,95.7989,94.9098
2025-02-01,94.85,99.49,86.41,99.17,100.8,99.32,99.5039,99.5,89.1998,89.3,101.0,99.22,87.5799,95.8,96.44,95.7999,99.56,97.3398,95.7989,94.9098
2025-02-02,94.85,99.49,86.41,99.17,100.8,99.32,99.5039,99.5,89.1998,89.3,101.0,99.22,87.5799,95.8,96.44,95.7999,99.56,97.3398,95.7989,94.9098
2025-02-03,95.15,99.44,86.42,99.05,100.75,99.44,98.86,99.8489,88.85,89.3003,101.78,99.1501,86.3484,96.39,95.25,95.7,99.5499,96.409,95.2997,94.6869
2025-02-04,94.93,99.5,86.82,99.03,100.46,99.53,99.2998,99.3409,88.68,88.6001,101.1017,99.0002,86.9389,95.65,96.3999,96.0,99.3905,97.9994,95.205,94.9
2025-02-05,94.88,99.64,86.87,99.02,100.49,99.68,98.8999,99.1,88.5601,88.8998,100.5,98.6542,86.6996,96.2,96.0,96.1499,99.75,96.5115,95.0,95.0
2025-02-06,95.99,99.37,87.29,99.05,100.69,99.7,98.79,99.341,89.0699,89.0,100.9999,98.5512,86.9957,96.2499,96.4,95.8,99.6,97.0048,94.9201,94.8607
2025-02-07,95.04,99.47,87.4,99.14,100.64,99.67,98.3999,98.8011,89.0,88.9995,100.75,98.5,85.7837,96.0,96.0,95.6909,99.5003,97.6892,94.9,94.5
2025-02-08,95.04,99.47,87.4,99.14,100.64,99.67,98.3999,98.8011,89.0,88.9995,100.75,98.5,85.7837,96.0,96.0,95.6909,99.5003,97.6892,94.9,94.5
2025-02-09,95.04,99.47,87.4,99.14,100.64,99.67,98.3999,98.8011,89.0,88.9995,100.75,98.5,85.7837,96.0,96.0,95.6909,99.5003,97.6892,94.9,94.5
2025-02-10,95.99,99.73,88.07,99.22,100.53,99.77,98.8998,99.3302,89.1998,89.2999,100.75,98.7145,86.8999,96.2,96.5,95.7001,99.7001,97.7002,93.5,93.5
2025-02-11,96.05,99.68,88.5,99.18,100.88,99.66,98.8,98.83,88.9,89.3385,101.1499,98.6807,86.5,96.9,96.2999,96.0999,99.73,97.6,93.0,93.0
2025-02-12,96.3,99.68,88.99,99.21,100.89,99.81,98.83,98.79,89.73,89.272,101.4999,99.0199,86.8,96.15,96.72,96.46,99.8999,97.5589,94.48,94.7696
2025-02-13,96.96,99.7,87.69,99.55,101.69,99.63,99.45,99.87,90.1998,89.7601,101.3119,99.3296,87.1,97.0,96.8478,96.8,99.9988,97.9999,94.9233,95.03
2025-02-14,96.91,100.0,87.94,99.59,101.4,99.65,99.8394,99.8699,89.9999,90.8,102.2,98.7937,87.168,96.7999,96.8297,96.6999,99.8,97.5,94.89,95.0
2025-02-15,96.91,100.0,87.94,99.59,101.4,99.65,99.8394,99.8699,89.9999,90.8,102.2,98.7937,87.168,96.7999,96.8297,96.6999,99.8,97.5,94.89,95.0
2025-02-16,96.91,100.0,87.94,99.59,101.4,99.65,99.8394,99.8699,89.9999,90.8,102.2,98.7937,87.168,96.7999,96.8297,96.6999,99.8,97.5,94.89,95.0
2025-02-17,97.0,99.99,88.98,99.5,100.96,99.7,99.81,99.994,90.7605,90.8699,102.1999,99.4842,87.0999,96.39,96.9988,96.5777,99.8,97.4,95.7887,96.189
2025-02-18,97.0,99.8,88.6,99.59,100.95,99.7,99.8697,100.7568,90.35,90.2718,102.7,99.5,86.9999,96.5,97.31,96.55,99.6312,98.2997,96.0,96.4
2025-02-19,95.5,99.8,88.56,99.4,101.05,99.63,99.94,100.1,90.8999,90.6386,102.3979,99.5996,87.4999,98.0,97.3189,96.7499,99.7001,97.3046,96.8163,96.41
2025-02-20,96.14,99.79,88.62,99.54,101.18,99.71,100.0,100.3,91.7999,91.9444,102.0,99.6,88.9,98.5,97.5,97.1203,100.0,98.3851,97.25,97.8227
2025-02-21,96.1,99.88,88.9,99.54,101.27,99.77,99.8,100.4993,91.3997,91.9498,102.26,99.6509,89.9194,97.25,98.9494,97.8,99.9978,98.001,97.4405,96.99
2025-02-22,96.1,99.88,88.9,99.54,101.27,99.77,99.8,100.4993,91.3997,91.9498,102.26,99.6509,89.9194,97.25,98.9494,97.8,99.9978,98.001,97.4405,96.99
2025-02-23,96.1,99.88,88.9,99.54,101.27,99.77,99.8,100.4993,91.3997,91.9498,102.26,99.6509,89.9194,97.25,98.9494,97.8,99.9978,98.001,97.4405,96.99
2025-02-24,96.07,100.38,88.96,99.55,101.85,99.69,100.0463,99.9703,91.6614,92.7986,102.002,99.699,89.9435,98.5,98.98,97.75,99.8886,98.4165,97.8002,97.89
2025-02-25,95.71,100.0,88.74,99.73,101.4,99.86,100.4399,101.3998,92.0,92.9982,102.68,99.875,90.982,98.5,98.9982,97.7038,99.8,98.0,98.0,97.99
2025-02-26,95.7,99.02,88.86,99.71,101.47,99.89,99.82,100.5402,92.2891,92.4899,102.7,99.8789,90.84,98.5,98.645,97.666,99.745,97.7983,97.5999,97.6
2025-02-27,95.47,101.0,88.75,99.53,101.33,99.9,100.05,100.8963,91.7997,91.699,102.5,99.66,90.6613,98.3,98.0999,97.2499,99.6515,97.5987,97.5,97.4
2025-02-28,95.5,101.01,88.62,99.79,101.48,100.03,100.0496,100.2031,91.8779,91.8636,102.2,99.55,90.0,96.5061,98.2998,97.27,99.875,97.55,97.4004,97.5
2025-03-01,95.5,101.01,88.62,99.79,101.48,100.03,100.0496,100.2031,91.8779,91.8636,102.2,99.55,90.0,96.5061,98.2998,97.27,99.875,97.55,97.4004,97.5
2025-03-02,95.5,101.01,88.62,99.79,101.48,100.03,100.0496,100.2031,91.8779,91.8636,102.2,99.55,90.0,96.5061,98.2998,97.27,99.875,97.55,97.4004,97.5
2025-03-03,96.01,101.46,88.72,99.77,101.49,100.03,100.01,101.4709,91.0,91.59,102.0,99.3598,90.5959,97.6489,97.71,97.2001,99.8491,97.0987,97.49,97.8
2025-03-04,96.02,99.65,88.83,99.85,101.5,100.03,100.0003,100.0,90.3999,90.7163,101.82,99.625,90.8481,97.0,97.9102,96.753,99.63,97.4,97.7,97.6
2025-03-05,96.0,104.75,88.52,99.77,101.57,,100.1098,100.001,90.4,90.9998,101.5834,99.7325,90.65,96.6,98.11,96.7109,99.7988,97.5,97.5073,98.1922
2025-03-06,96.27,101.4,88.83,99.69,101.44,,100.1096,100.8999,90.0604,90.6982,101.7999,99.55,91.0474,97.15,98.2005,97.142,99.6627,97.3499,97.42,97.41
2025-03-07,95.3,101.86,88.99,99.85,101.5,,99.8,99.9999,90.1998,90.0,101.8966,99.4101,91.0,97.245,98.9,96.61,99.8995,97.4996,97.7082,97.49
2025-03-08,95.3,101.86,88.99,99.85,101.5,,99.8,99.9999,90.1998,90.0,101.8966,99.4101,91.0,97.245,98.9,96.61,99.8995,97.4996,97.7082,97.49
2025-03-09,95.3,101.86,88.99,99.85,101.5,,99.8,99.9999,90.1998,90.0,101.8966,99.4101,91.0,97.245,98.9,96.61,99.8995,97.4996,97.7082,97.49
2025-03-10,95.91,104.64,88.79,99.88,101.45,,99.989,100.3,90.3,89.8,101.2201,99.5819,91.8763,98.0,98.65,97.4798,99.9,97.4899,97.6999,97.41
2025-03-11,95.77,107.55,89.18,100.29,101.49,,100.1111,100.0005,90.4999,90.0499,101.5076,99.64,91.6004,97.939,98.5,97.7424,99.9986,97.25,96.75,96.5
2025-03-12,95.79,105.5,89.08,100.3,101.49,,100.1,99.0,89.969,89.8498,101.65,99.4201,91.3999,97.1996,98.65,96.4494,99.92,97.4,96.5,96.6
2025-03-13,95.69,106.0,89.2,100.3,101.27,,99.7008,99.6887,90.4897,90.1999,100.9999,99.6,91.9408,97.1996,99.4594,97.101,99.9797,97.5,97.1001,96.6
2025-03-14,95.4,102.06,89.98,,101.21,,99.67,99.4093,90.5966,90.1007,101.4604,99.6499,91.7999,97.09,99.1999,97.3478,99.9391,97.7999,96.5,96.5
2025-03-15,95.4,102.06,89.98,,101.21,,99.67,99.4093,90.5966,90.1007,101.4604,99.6499,91.7999,97.09,99.1999,97.3478,99.9391,97.7999,96.5,96.5
2025-03-16,95.4,102.06,89.98,,101.21,,99.67,99.4093,90.5966,90.1007,101.4604,99.6499,91.7999,97.09,99.1999,97.3478,99.9391,97.7999,96.5,96.5
2025-03-17,95.69,105.5,89.98,,101.35,,99.9797,99.999,90.6,90.265,102.0,99.95,91.9285,96.7087,99.0097,98.5507,99.88,97.5,97.5,97.2799
2025-03-18,95.64,100.47,90.11,,101.5,,99.9,100.2939,91.6997,90.85,102.3994,99.95,92.1,98.2999,99.0075,98.7965,100.0,97.89,98.0011,97.83
2025-03-19,95.53,100.29,91.0,,101.5,,99.9994,99.808,92.1,91.5,102.3895,99.8511,92.8997,98.94,99.21,97.987,99.9894,97.3206,97.5,97.57
2025-03-20,95.75,102.99,91.44,,101.31,,99.955,99.8,92.6658,91.6998,102.22,99.7,92.9898,97.9907,99.0999,98.1453,99.84,98.2998,97.8,97.5
2025-03-21,95.98,104.02,91.68,,101.54,,100.0,99.6418,92.9999,91.5,101.9969,99.7101,93.0,97.0,99.1721,98.1986,100.0,98.4,97.6,97.6
2025-03-22,95.98,104.02,91.68,,101.54,,100.0,99.6418,92.9999,91.5,101.9969,99.7101,93.0,97.0,99.1721,98.1986,100.0,98.4,97.6,97.6
2025-03-23,95.98,104.02,91.68,,101.54,,100.0,99.6418,92.9999,91.5,101.9969,99.7101,93.0,97.0,99.1721,98.1986,100.0,98.4,97.6,97.6
2025-03-24,95.71,103.11,91.38,,101.5,,99.84,100.35,92.6739,91.6033,101.89,99.7001,92.9985,97.9473,99.2899,98.1883,99.8439,98.39,97.6,97.4199
2025-03-25,95.97,103.7,91.04,101.8,101.5,,100.09,100.2825,93.0499,91.9999,102.0,99.8899,92.9261,97.7,98.9289,98.4497,99.999,98.4499,97.6,97.28
2025-03-26,96.2,105.44,91.2,101.89,101.4,,100.079,100.3,93.0499,91.9,101.9498,99.8163,93.099,97.7,99.3999,98.0,100.015,98.4,97.4,97.37
2025-03-27,96.09,102.41,90.9,101.48,101.62,,99.999,100.1,93.1,92.0499,101.75,99.8303,92.9635,97.78,99.39,98.29,99.8523,98.4499,97.51,97.2941
2025-03-28,96.04,104.48,90.95,101.18,101.61,,99.7,99.6601,92.493,91.95,101.5,99.8676,92.689,97.7499,99.3999,98.07,99.854,98.4499,96.9601,97.61
2025-03-29,96.04,104.48,90.95,101.18,101.61,,99.7,99.6601,92.493,91.95,101.5,99.8676,92.689,97.7499,99.3999,98.07,99.854,98.4499,96.9601,97.61
2025-03-30,96.04,104.48,90.95,101.18,101.61,,99.7,99.6601,92.493,91.95,101.5,99.8676,92.689,97.7499,99.3999,98.07,99.854,98.4499,96.9601,97.61
2025-03-31,95.75,100.88,90.69,101.49,101.49,,99.79,99.9997,92.5984,92.4,101.8441,99.765,92.3497,97.749,99.41,98.2998,,98.99,98.0,97.36
2025-04-01,95.96,103.64,91.0,101.0,101.49,,99.9999,100.3915,93.1332,92.1047,101.9,99.8798,92.4999,97.6999,99.3999,98.2504,,98.8501,97.9793,97.98
2025-04-02,95.88,103.43,90.59,101.19,101.44,,100.4769,100.4921,93.7,92.9912,101.9,99.88,92.4949,98.95,99.8836,99.4444,,98.8551,97.5,98.0
2025-04-03,95.74,100.43,90.44,100.89,101.31,,100.3487,100.3811,93.529,93.4495,101.7017,99.8708,92.2839,98.12,99.8399,99.0,,100.0,97.79,98.4177
2025-04-04,96.15,103.92,89.05,100.86,101.32,,100.41,99.7944,93.6993,93.4983,101.349,99.9501,92.4846,98.0004,99.84,99.4,,99.2475,97.58,98.18
2025-04-05,96.15,103.92,89.05,100.86,101.32,,100.41,99.7944,93.6993,93.4983,101.349,99.9501,92.4846,98.0004,99.84,99.4,,99.2475,97.58,98.18
2025-04-06,96.15,103.92,89.05,100.86,101.32,,100.41,99.7944,93.6993,93.4983,101.349,99.9501,92.4846,98.0004,99.84,99.4,,99.2475,97.58,98.18
