date,open,high,low,close,volume,SMA,EMA,RSI,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_middle
2025-03-30,81.1,81.59,79.91,79.91,1757887,88.9415,87.75616211156158,25.629885814937737,-1.9656338802828088,-0.7424502530341652,-1.2231836272486436,95.93189705596217,81.95110294403784,88.9415
2025-03-31,80.0,83.28,79.7,81.96,70743388,88.50450000000001,87.20414667236524,33.53123947950358,-2.1659926980462814,-1.0271587420365884,-1.138833956009693,96.06965558333106,80.93934441666896,88.50450000000001
2025-04-01,82.04,83.31,78.62,78.78,67192645,87.928,86.40184698928283,28.477005784534697,-2.551960515974386,-1.332119096824148,-1.219841419150238,96.5398165331134,79.3161834668866,87.928
2025-04-02,78.78,80.53,78.63,79.88,59011465,87.429,85.78071870458923,32.27956262208774,-2.7375254956505444,-1.6132003765894274,-1.124325119061117,96.6688547607636,78.18914523923641,87.429
2025-04-03,80.02,80.64,75.93,77.86,76035974,86.7635,85.0263645422474,29.208538540327808,-3.0128538928822906,-1.893131079848,-1.1197228130342904,96.71927676527582,76.80772323472416,86.7635
2025-04-04,78.5,78.52,71.6,71.61,112667726,85.786,83.74861553822385,22.177966841784624,-3.692808005894264,-2.253066465057253,-1.439741540837011,97.50586928254778,74.06613071745222,85.786
2025-04-05,71.62,72.85,71.17,72.79,9475257,84.80799999999999,82.70493786791681,25.808908318290392,-4.089321251064391,-2.620317422258681,-1.4690038288057097,97.40527684858944,72.21072315141055,84.80799999999999
2025-04-06,72.58,73.83,72.34,72.74,10918619,83.815,81.75589616621045,25.7540761610867,-4.357366428892107,-2.9677272235853662,-1.3896392053067403,96.91963505787201,70.71036494212798,83.815
2025-04-07,72.07,72.36,67.76,70.89,155853500,82.853,80.72104891228564,23.744027841238378,-4.6652950846956855,-3.3072407958074304,-1.3580542888882552,96.76216834321912,68.94383165678087,82.853
2025-04-08,71.66,72.41,67.67,67.76,103817837,81.7085,79.48666330159178,20.787868881984465,-5.1030705832916965,-3.6664067533042837,-1.4366638299874128,96.59562635131475,66.82137364868525,81.7085
2025-04-09,67.34,73.37,66.28,73.28,167028382,80.8365,78.89555251096398,35.93622031597326,-4.947560554176988,-3.9226375134788247,-1.0249230406981633,95.55218860094597,66.12081139905403,80.8365
2025-04-10,73.67,74.2,70.87,73.16,115277129,79.997,78.3493094146817,35.77604600431178,-4.778912405392788,-4.0938924918616175,-0.6850199135311703,94.45061560302514,65.54338439697486,79.997
2025-04-11,73.25,77.33,73.05,77.02,86347461,79.35600000000001,78.22270851804535,44.36601129819374,-4.284399896739728,-4.13199397283724,-0.15240592390248864,93.12767586025798,65.58432413974204,79.35600000000001
2025-04-12,77.01,78.22,76.67,77.55,15990735,78.7455,78.15864104013627,45.44496414021052,-3.805857049256673,-4.066766588121126,0.26090953886445334,91.67499724467324,65.81600275532678,78.7455
2025-04-13,77.51,78.27,77.42,77.71,9214942,78.17850000000001,78.11591332202806,45.78678317174167,-3.374795193829698,-3.928372309262841,0.5535771154331433,90.21443997160229,66.14256002839774,78.17850000000001
2025-04-14,78.2,78.2,75.14,75.5,62802061,77.40400000000001,77.86677871993015,41.88324286334234,-3.1749057607307236,-3.777678999556418,0.6027732388256943,87.94308990378269,66.86491009621733,77.40400000000001
2025-04-15,75.88,77.3,75.31,77.1,71186705,76.8035,77.7937521751749,45.505533813507334,-2.854480640659105,-3.5930393277769554,0.7385586871178504,85.87226016884418,67.73473983115582,76.8035
2025-04-16,76.85,80.04,76.43,79.73,95919691,76.4365,77.97815672992014,50.92057622197357,-2.36110505495445,-3.3466524732124547,0.9855474182580046,84.33183602831538,68.54116397168461,76.4365
2025-04-17,79.74,83.33,79.74,83.28,99044151,76.4795,78.48309418421347,57.11514019132387,-1.6644591680923497,-3.010213812188434,1.3457546440960844,84.51287905242962,68.44612094757038,76.4795
2025-04-18,82.0,83.75,80.71,83.51,112160554,76.601,78.96184711905029,57.48950209319339,-1.0813382120825423,-2.624438692167256,1.5431004800847137,84.97529376126816,68.22670623873184,76.601
2025-04-19,83.51,85.75,83.15,85.49,7262359,76.88,79.58357596485503,60.6722943890936,-0.45420540367504714,-2.190392034468814,1.736186630793767,86.01402430476374,67.74597569523625,76.88
2025-04-20,85.42,85.69,84.08,84.26,3442809,76.99499999999999,80.02894968248788,57.77827597606612,-0.055805563427867355,-1.7634747402606248,1.7076691768327574,86.43476164953408,67.5552383504659,76.99499999999999
